"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","loss","lr","train_flops","train_fps","train_latency","train_loss","train_loss_final","train_mIoU","train_mIoU_final","train_params","val_flops","val_fps","val_latency","val_loss","val_loss_final","val_mIoU","val_mIoU_final","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-05-15T11:42:41.000Z","856","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","0.8645672397759124","0","25.779775698","58.633808086348495","18.36979079246521","","0.8645672397759124","","72.84577811452854","12581672","25.779775698","58.91454462873","16.98268723487854","","0.3929019348621368","","51.04231902546458","","12581672"
"epoch_49","finished","-","","","2025-05-15T11:29:02.000Z","818","","82.58643303784339","80.5045617828589","88.22399453630638","84.19466076503055","69.45209985353848","55.1613533329199","59.65845354497272","30.955613166784502","81.35238875340357","74.49173923872759","82.71706815183568","33.22967270664161","85.46397272838125","38.01260728251485","89.31400773304195","38.96419032947902","69.09297724638755","25.63090490890872","63.09105766953799","54.013488590749645","77.8956866275543","63.36535305487448","86.66647512347949","79.79310490106988","63.69272840655184","29.259418764575283","75.16411928885161","31.172459487703563","43.043482288205766","32.26521487239753","48.73655255679391","34.701824582827214","60.34237259384232","46.66514583672805","85.85711024734265","81.5471353308524","74.58589200128974","46.08530561003969","49","0.8640564281218531","0.00018484470457853937","","","","0.8640564281218531","","72.99667749416635","","","","","","0.39576359510421755","","50.5270397129307","","[80.5045617828589,63.36535305487448,79.79310490106988,29.259418764575283,31.172459487703563,32.26521487239753,34.701824582827214,46.66514583672805,81.5471353308524,46.08530561003969,84.19466076503055,55.1613533329199,30.955613166784502,74.49173923872759,33.22967270664161,38.01260728251485,38.96419032947902,25.63090490890872,54.013488590749645]",""
"epoch_48","finished","-","","","2025-05-15T11:15:22.000Z","819","","82.56706699249514","80.20706844277868","88.2472727556061","84.24452995085832","69.36504422681459","57.25024983356516","58.9525995902537","33.61813578558333","81.57684599498928","75.3710051682452","82.08854804193417","34.27085150192426","85.5693262814981","37.226006376385456","88.4012188109108","39.42228570085107","70.3034424877364","24.451917368336655","63.14916941351573","53.79168216457481","77.89617859128614","64.15701735065598","86.67253398423756","80.10709543232359","63.77223655726658","28.877837062689025","75.862862632915","31.716915394318377","43.18123028255309","32.37028808769596","48.875515508293226","34.66332307867781","60.29704416818191","46.649284737343976","86.02989057735256","81.23247760562332","74.8914855820715","45.33483465167393","48","0.8631616929408551","0.000344932415365304","","","","0.8631616929408551","","73.03681644631114","","","","","","0.3922863042354583","","50.78751608916341","","[80.20706844277868,64.15701735065598,80.10709543232359,28.877837062689025,31.716915394318377,32.37028808769596,34.66332307867781,46.649284737343976,81.23247760562332,45.33483465167393,84.24452995085832,57.25024983356516,33.61813578558333,75.3710051682452,34.27085150192426,37.226006376385456,39.42228570085107,24.451917368336655,53.79168216457481]",""
"epoch_47","finished","-","","","2025-05-15T11:01:38.000Z","824","","82.55661198836928","79.83565237701754","88.32223722938048","84.15701228914462","69.55003405493258","56.37440385251864","59.43082736730134","31.609527991150316","81.24674831632888","74.82896139286574","82.98807162436607","29.97966480500514","85.41174424548835","33.58834767339013","88.80436199531407","38.673985884365855","70.19489733581061","24.546147572953224","63.013069157430415","53.92199911662606","77.90582959382924","63.9453167879584","86.68643409573887","79.6370910559377","64.22978701234082","30.515778297619768","75.5562002164753","32.10610312126097","43.11142948663429","32.52587022778815","48.24405999532889","34.1141379996023","60.19284973947463","46.625127137903114","85.98343777564588","82.73054674360945","75.06801061054527","45.858909813972055","47","0.8643656970587092","0.0004968395304717264","","","","0.8643656970587092","","73.07877062319659","","","","","","0.39411155486106875","","50.29339916529943","","[79.83565237701754,63.9453167879584,79.6370910559377,30.515778297619768,32.10610312126097,32.52587022778815,34.1141379996023,46.625127137903114,82.73054674360945,45.858909813972055,84.15701228914462,56.37440385251864,31.609527991150316,74.82896139286574,29.97966480500514,33.58834767339013,38.673985884365855,24.546147572953224,53.92199911662606]",""
"epoch_46","finished","-","","","2025-05-15T10:47:53.000Z","824","","82.61970291454004","79.99022396518062","88.32107520563129","84.13891926809688","69.51903769183414","57.54604115064696","59.33262864332729","31.37349502595963","81.1786055190816","73.42696038528935","83.72545090436144","31.313690998338895","85.09243448373243","36.909989255226435","88.63214047102055","40.53433712816744","69.05445319233414","26.81025953864141","62.79926927691133","53.49525271931509","77.93720289727844","64.06670506407833","86.66064283016904","79.88814191747005","64.90306006062418","30.136248441208412","75.38883817238519","31.390781275426132","43.22901439294621","32.58915307000609","48.908904285024725","33.47376766417629","60.18550571323611","46.48945650974991","85.78529859993208","82.73228261208796","75.07542583821896","45.30276189042203","46","0.8648192823388194","0.0006436666467726117","","","","0.8648192823388194","","73.07098374171524","","","","","","0.3941344175338745","","50.61097199365725","","[79.99022396518062,64.06670506407833,79.88814191747005,30.136248441208412,31.390781275426132,32.58915307000609,33.47376766417629,46.48945650974991,82.73228261208796,45.30276189042203,84.13891926809688,57.54604115064696,31.37349502595963,73.42696038528935,31.313690998338895,36.909989255226435,40.53433712816744,26.81025953864141,53.49525271931509]",""
"epoch_45","finished","-","","","2025-05-15T10:34:00.000Z","832","","82.50612267227213","79.96407145662405","88.25183335287716","84.38720024470243","69.46584166442928","56.72442231316383","59.05142845652761","32.28501894149824","81.80441564411129","75.55530992899068","82.28487701916396","32.64938064221617","85.11089671587976","34.71470658169298","88.39992259473506","39.21911637665061","69.41372344912719","26.49838695967196","63.01276676225158","53.56829765940775","77.92618643536449","63.50110954567351","86.68858843038102","79.64370599242623","64.67504017803812","28.673405006921932","75.5757036575737","31.46915046801788","43.03042456286326","31.964067648235737","48.510982125189635","33.909899934049285","60.24465250308323","46.6273310788668","85.71818970340861","82.41307174624102","74.59365922170873","45.50016101639475","45","0.8661205753418629","0.0007868283823713545","","","","0.8661205753418629","","72.96132921836768","","","","","","0.3964614238739014","","50.4877796600761","","[79.96407145662405,63.50110954567351,79.64370599242623,28.673405006921932,31.46915046801788,31.964067648235737,33.909899934049285,46.6273310788668,82.41307174624102,45.50016101639475,84.38720024470243,56.72442231316383,32.28501894149824,75.55530992899068,32.64938064221617,34.71470658169298,39.21911637665061,26.49838695967196,53.56829765940775]",""
"epoch_44","finished","-","","","2025-05-15T10:19:47.000Z","852","","82.51614814212626","80.10946683578939","88.2635862877712","84.32871628892624","69.26890855364152","57.01349045909369","59.063644805769634","32.317466260641915","81.7795834163951","74.56855304769839","83.89196178068354","33.64866417663381","84.89548444266282","38.756046440033224","88.41253463487021","39.010242488975926","70.04648333140582","26.971238665736667","63.16302903901413","53.32454484996","77.83672940473343","64.30164316093406","86.69616245120615","79.84001242477399","63.51844164004403","30.180469549930187","75.47580449985117","31.761596387954928","42.956110935910345","32.357192614884376","48.672906945242694","33.18349517335017","60.29115190760502","46.638487666766224","85.75992007407356","82.28253472603988","74.86251388870109","45.51514737558858","44","0.8668634067964918","0.0009271353468595546","","","","0.8668634067964918","","73.01953190430041","","","","","","0.3925235538482666","","50.847842557563766","","[80.10946683578939,64.30164316093406,79.84001242477399,30.180469549930187,31.761596387954928,32.357192614884376,33.18349517335017,46.638487666766224,82.28253472603988,45.51514737558858,84.32871628892624,57.01349045909369,32.317466260641915,74.56855304769839,33.64866417663381,38.756046440033224,39.010242488975926,26.971238665736667,53.32454484996]",""
"epoch_43","finished","-","","","2025-05-15T09:33:00.000Z","807","","82.64623816809011","80.13630154131894","88.1927402737274","84.28899269441752","69.22628448847034","55.72617556105472","58.49486683297972","31.594074087648643","81.0363252382326","75.58108056794391","80.04360042274735","33.60877275951761","84.40052975270854","40.73050146302088","88.50710625768009","39.46570270856948","67.73582503706638","27.013716284635912","62.20351756207582","53.433682805649255","77.31044312080478","63.485740274915855","86.52942971197236","79.26233615242695","62.73356882351254","29.80622868745968","74.45459314191962","31.476224976924684","42.54043825330116","32.23660091636799","47.785934795724685","33.383698669551414","59.79053187264155","46.67068709836876","85.67594806802988","83.05216749277355","73.73909577092908","46.01860693531225","43","0.8741842474949573","0.0010651119308332296","","","","0.8741842474949573","","72.26563250487442","","","","","","0.3922610404491425","","50.89322587778306","","[80.13630154131894,63.485740274915855,79.26233615242695,29.80622868745968,31.476224976924684,32.23660091636799,33.383698669551414,46.67068709836876,83.05216749277355,46.01860693531225,84.28899269441752,55.72617556105472,31.594074087648643,75.58108056794391,33.60877275951761,40.73050146302088,39.46570270856948,27.013716284635912,53.433682805649255]",""
"epoch_42","finished","-","","","2025-05-15T09:19:31.000Z","809","","82.56921895677152","80.61482732830666","88.16467529921664","84.08071029063035","69.06658810562058","55.50238441636759","58.797962685314985","30.197450008676142","80.91368738045952","72.53794626017286","81.67958863601991","34.83177947967379","84.74466350429884","37.8983568488535","88.80703178201288","38.9774846146423","67.78065352266964","26.806300457291243","62.587628249531946","53.70648587273467","77.5424886201203","63.29460413894902","86.58035907470868","79.79735197797159","63.4817954345617","30.145959258854425","73.78981224030844","30.55444414985498","42.51302934672374","32.61388219603914","47.89243845882349","34.85249263186313","59.80469489847074","46.63133253526423","85.64875759302292","81.97572104206792","73.5209336709809","46.37224847331009","42","0.8742800409557255","0.0012011244339814315","","","","0.8742800409557255","","72.41505302419144","","","","","","0.3949332163333893","","50.59956642008019","","[80.61482732830666,63.29460413894902,79.79735197797159,30.145959258854425,30.55444414985498,32.61388219603914,34.85249263186313,46.63133253526423,81.97572104206792,46.37224847331009,84.08071029063035,55.50238441636759,30.197450008676142,72.53794626017286,34.83177947967379,37.8983568488535,38.9774846146423,26.806300457291243,53.70648587273467]",""
"epoch_41","finished","-","","","2025-05-15T09:06:04.000Z","807","","82.53950627942369","80.29041658973283","88.16723609382584","84.13829756295338","68.93977666253241","57.64155144965515","58.16461497003722","33.69451701034475","81.41533660758455","75.55151355793286","81.74874766493532","36.50356557340332","84.95572105142696","36.41109440843262","87.14899408738606","37.60908371101719","69.53546148253356","22.804496932038116","62.64873364161976","54.05889362293236","77.51312808696237","64.27621095364462","86.55284401196813","79.87243013129863","62.7960581095775","27.84996350805409","74.99544463925258","30.738407127504857","42.586439318590145","32.07708979170418","48.04160155265413","34.4298488400265","59.7348823753603","46.80134246983376","85.91986433629192","81.33930686988413","73.93450869443127","44.65096869527145","41","0.8733961151453071","0.0013354427415283657","","","","0.8733961151453071","","72.49152103507336","","","","","","0.391842570066452","","50.56521046345604","","[80.29041658973283,64.27621095364462,79.87243013129863,27.84996350805409,30.738407127504857,32.07708979170418,34.4298488400265,46.80134246983376,81.33930686988413,44.65096869527145,84.13829756295338,57.64155144965515,33.69451701034475,75.55151355793286,36.50356557340332,36.41109440843262,37.60908371101719,22.804496932038116,54.05889362293236]",""
