"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","lr","mean_loss","mean_loss_aux","mean_loss_bce","mean_loss_boundary_ce","mean_loss_main","train_loss","train_mIoU","val_loss","val_mIoU","val_mIoU_per_class"
"epoch_45","finished","-","","","2025-06-16T20:14:17.000Z","256","","84.07435786391969","81.63064561190649","89.73051354842414","85.28978536021059","75.08774577484465","60.7559247311324","75.62444825258348","38.30867109872042","91.94271042816744","84.72243297803574","77.56281789083943","34.028835616868896","91.18306928088614","34.529101037777664","84.68052569922546","35.529376088116074","80.96797607522383","27.306032792029487","76.81557647231175","59.2367860616951","80.28244308951665","65.11210261674888","89.62708974379775","81.10707588258825","84.71642215207473","33.72135689208461","83.83145644795307","34.54245012675391","57.02104845074692","37.95119564105935","68.52593822773045","38.07606116986325","62.30018804446965","44.41163582575759","87.73521056883583","82.2533746297046","82.44769695079427","49.67270776292912","45","0.0011220184543019633","1.630171062988786","0.09106116408230998","0.08696370334873976","0.4719898037934728","0.039178462770149","1.630171062988786","80.21880184012343","2.32024432182312","53.06239746968328","[81.63064561190649,65.11210261674888,81.10707588258825,33.72135689208461,34.54245012675391,37.95119564105935,38.07606116986325,44.41163582575759,82.2533746297046,49.67270776292912,85.28978536021059,60.7559247311324,38.30867109872042,84.72243297803574,34.028835616868896,34.529101037777664,35.529376088116074,27.306032792029487,59.2367860616951]"
"epoch_44","finished","-","","","2025-06-16T20:10:00.000Z","257","","83.94049550343475","81.20226336500829","89.79630682097861","85.16823037788073","75.84209570650067","59.275173052309505","75.09726453441147","39.22309589213648","91.93923522928286","84.26872035217711","79.8996958496551","34.69049983449188","90.98646951579124","34.88656077883141","86.20742521399582","35.87495342964771","80.90881105662463","26.82281293090239","76.37562531185824","59.20022793975382","80.38632249963865","65.88965986384788","89.68409610074877","81.05371128635078","84.4292454535346","33.51284489239543","83.70396866659098","35.191374261597545","57.1247298106777","37.75054418112465","68.86805025260905","36.517898230052","61.41532056580809","44.86586729548621","87.59116582350795","83.22760463392589","82.340743711183","49.32627397451247","44","0.0013342038322424147","1.64850660771814","0.09230558728709172","0.08708912828989308","0.47620583778725933","0.03975594657504073","1.64850660771814","80.34405619088591","2.3281419343948366","53.04991139854907","[81.20226336500829,65.88965986384788,81.05371128635078,33.51284489239543,35.191374261597545,37.75054418112465,36.517898230052,44.86586729548621,83.22760463392589,49.32627397451247,85.16823037788073,59.275173052309505,39.22309589213648,84.26872035217711,34.69049983449188,34.88656077883141,35.87495342964771,26.82281293090239,59.20022793975382]"
"epoch_43","finished","-","","","2025-06-16T20:05:44.000Z","256","","83.96754233300658","81.05556971061961","89.71792095669308","85.4481450588892","75.69493954949999","60.533074957391975","75.7754206723663","39.451691739176006","92.05281589238922","86.17117495340271","79.48979814835339","34.76973346168446","91.2921598571656","36.79661527888744","84.50452286942726","37.95344162483732","81.70823689330848","28.25362956712923","76.52181143762562","59.41529255812795","80.1156568663127","66.12841036350193","89.75882316443302","81.55131168408617","84.60661840852138","33.83272925814376","83.16631700282653","35.892905827427555","56.94910879261508","39.06309749514978","69.39201085279552","38.22082614034775","59.73766692154881","44.20171030741749","87.50764428401439","81.75153922747819","82.82107967479013","49.9273156180418","43","0.0015446199290007996","1.665585787545027","0.09226444393927208","0.08723016346759772","0.4795498829003205","0.04010989128803934","1.665585787545027","80.25158392514176","2.3379977703094483","53.70622183324949","[81.05556971061961,66.12841036350193,81.55131168408617,33.83272925814376,35.892905827427555,39.06309749514978,38.22082614034775,44.20171030741749,81.75153922747819,49.9273156180418,85.4481450588892,60.533074957391975,39.451691739176006,86.17117495340271,34.76973346168446,36.79661527888744,37.95344162483732,28.25362956712923,59.41529255812795]"
"epoch_42","finished","-","","","2025-06-16T20:01:28.000Z","256","","83.95450876778916","81.04918670849518","89.76116598586736","85.54253372586456","75.31917591000862","61.01004267093999","74.84545042732968","40.178219918151825","91.69842930986783","86.30315435862956","79.87608208601166","36.137329835709245","91.42401067782548","37.52935532196109","86.49220156543453","37.97016362723967","80.25021426311407","27.958100778240695","76.22622040169438","59.28582233114851","80.22517355584313","65.31560566569956","89.72175930882695","81.08953674212532","84.47308045799625","34.83474574288375","83.48340809028947","35.033137926489275","56.16572487539963","39.156008585416046","68.80592498570704","36.95434837787297","61.344687575821986","43.93388858297961","87.39311294671218","82.77685973082075","82.72767258979398","50.29170394829517","42","0.001753533162216348","1.6858230413674702","0.09316597582236805","0.08737722034483163","0.4850423920700568","0.040858109057442527","1.6858230413674702","80.22042125164913","2.3577918519973755","53.80788129362962","[81.04918670849518,65.31560566569956,81.08953674212532,34.83474574288375,35.033137926489275,39.156008585416046,36.95434837787297,43.93388858297961,82.77685973082075,50.29170394829517,85.54253372586456,61.01004267093999,40.178219918151825,86.30315435862956,36.137329835709245,37.52935532196109,37.97016362723967,27.958100778240695,59.28582233114851]"
"epoch_41","finished","-","","","2025-06-16T19:57:14.000Z","254","","83.7814654918004","81.33236058085774","89.75736219056265","85.12417037227424","75.64983018382792","61.13212925261067","73.09786316789793","39.724250368749864","91.77618284740308","84.84954903011531","79.0977338377025","35.50867466270784","90.84647155243066","35.366310306671544","84.98243989080873","36.26361891267486","80.40390774194009","27.714570542439382","75.86771862324606","59.22750673355425","80.08935845909541","65.09570584427293","89.79161061632357","81.434479715342","84.2149870019425","34.419138967896416","83.00851203764304","36.01507676771312","57.46341859463519","38.068486392821185","69.41471816925308","37.48153258510154","62.07296549804747","42.68591802672883","87.4408275624602","82.86915036747283","82.08516256453743","49.822917933699486","41","0.00196114127374896","1.704471045777998","0.09356514014701808","0.08754507378312468","0.48898051470593945","0.04133797963991117","1.704471045777998","80.04434400166095","2.3651243391036987","53.37555512440547","[81.33236058085774,65.09570584427293,81.434479715342,34.419138967896416,36.01507676771312,38.068486392821185,37.48153258510154,42.68591802672883,82.86915036747283,49.822917933699486,85.12417037227424,61.13212925261067,39.724250368749864,84.84954903011531,35.50867466270784,35.366310306671544,36.26361891267486,27.714570542439382,59.22750673355425]"
"epoch_40","finished","-","","","2025-06-16T19:53:00.000Z","254","","83.6539429866883","81.3912902011689","89.78827864901031","85.46846323636213","75.75119253612787","59.57841086116875","73.4019222936931","38.779614293945514","91.80758952297806","84.97630505011699","79.59256806426357","36.69808798173117","91.0083749320684","35.84386457031298","85.21974642568114","38.794686641309376","79.83321201315164","27.17447896727561","75.55212762866027","59.27069324449947","79.88641161417827","66.20051070142196","89.6586147236284","81.6180235256627","84.1327192684537","32.85677179784415","82.64791093934119","34.711215826119734","56.47739405867258","39.43318007390923","68.73388618708695","38.87014251571213","63.353959818189495","44.0560079805334","87.84723790671968","81.53069244195976","82.1637801155295","48.7843574878775","40","0.002167596773468736","1.7249073327042674","0.0945370273129024","0.08771871692920459","0.493999370485165","0.04204817185931988","1.7249073327042674","80.02688787811171","2.365516375541687","53.47562091573324","[81.3912902011689,66.20051070142196,81.6180235256627,32.85677179784415,34.711215826119734,39.43318007390923,38.87014251571213,44.0560079805334,81.53069244195976,48.7843574878775,85.46846323636213,59.57841086116875,38.779614293945514,84.97630505011699,36.69808798173117,35.84386457031298,38.794686641309376,27.17447896727561,59.27069324449947]"
"epoch_39","finished","-","","","2025-06-16T19:48:46.000Z","254","","83.56984785180728","81.11464022394995","89.64502623844207","85.2116634326362","76.07382277993753","62.02551172805975","73.85410043578709","37.50771138691073","91.98796905171687","85.27539580866971","78.43399920905154","35.09608984131755","91.36365318833344","36.67551384406318","85.57140418891571","36.43855313644293","80.17825311942957","27.67727901601848","75.22202419713125","59.15770444472395","79.8563478616241","65.84260255217079","89.56690045494985","81.53658114100374","83.45689447231159","35.123825770342805","82.16176055332168","35.19844372181644","57.032783277836295","38.697582550352095","69.22239212322381","40.21672855808856","61.91380396414389","46.25146418624536","87.9313152916816","82.31138544498513","82.04680631388989","50.79694354126734","39","0.002373020810214728","1.7463948456688996","0.0960768337430238","0.08794085571480768","0.49894919786744446","0.04283251225208963","1.7463948456688996","79.95205813544922","2.3601413917541505","53.79766422784551","[81.11464022394995,65.84260255217079,81.53658114100374,35.123825770342805,35.19844372181644,38.697582550352095,40.21672855808856,46.25146418624536,82.31138544498513,50.79694354126734,85.2116634326362,62.02551172805975,37.50771138691073,85.27539580866971,35.09608984131755,36.67551384406318,36.43855313644293,27.67727901601848,59.15770444472395]"
"epoch_38","finished","-","","","2025-06-16T19:44:32.000Z","253","","83.52032081945077","81.13685333331706","89.66967659829963","85.53038863822212","76.12126935491943","61.81431489397544","72.8097326252355","40.33502919803249","92.09579928918498","85.96662959109086","78.72392220435216","35.48463356973995","91.1829845041061","36.43595374314227","83.13783571446285","36.60882042396511","79.67575039252557","28.38369619119222","75.29655996792228","59.1348747308137","79.95097386115837","64.83741495801121","89.52850140805785","81.26842509020214","83.50039381088004","34.24676217567644","81.88435631413763","35.37140280318555","57.03057923788458","38.70876364960736","68.68619550854193","39.29511085468808","60.09887282161446","43.79973343976914","87.93400099730245","82.97729946898113","81.58752839820768","50.003402134207384","38","0.0025775119035073967","1.7672829843356106","0.09660271720121837","0.0881339440705212","0.5039124577555038","0.043607538845627056","1.7672829843356106","79.60185546464444","2.390593755722046","53.754710994095774","[81.13685333331706,64.83741495801121,81.26842509020214,34.24676217567644,35.37140280318555,38.70876364960736,39.29511085468808,43.79973343976914,82.97729946898113,50.003402134207384,85.53038863822212,61.81431489397544,40.33502919803249,85.96662959109086,35.48463356973995,36.43595374314227,36.60882042396511,28.38369619119222,59.1348747308137]"
"epoch_37","finished","-","","","2025-06-16T19:40:17.000Z","254","","83.01702287424823","80.90090410170428","89.79528904198945","85.51299848510453","75.90254615567233","61.99674283665934","73.10440871997962","39.32754764360908","92.17970648392188","85.38238957545762","79.7266938716414","34.88227859032635","89.97980081756903","33.756105775533406","84.9006669539103","35.1255742304624","78.78709003079757","28.85103325424565","74.87516330600755","58.698464926865135","80.80643645614522","66.70760703981956","89.6774257957348","81.75816264897236","83.4112178657895","34.73316008101419","82.30963744193274","35.299670673582995","57.8467674024286","39.99353743163285","69.29814749133769","38.8166301727532","58.88652606674795","45.288605395908085","88.1566095234478","81.71043319156443","82.02846186215355","49.637175682980775","37","0.0027811517137338445","1.7883262722243487","0.097778964304287","0.08834417484719638","0.5084251036474117","0.04431027860283549","1.7883262722243487","79.72050621902397","2.3829474058151243","53.5988958809577","[80.90090410170428,66.70760703981956,81.75816264897236,34.73316008101419,35.299670673582995,39.99353743163285,38.8166301727532,45.288605395908085,81.71043319156443,49.637175682980775,85.51299848510453,61.99674283665934,39.32754764360908,85.38238957545762,34.88227859032635,33.756105775533406,35.1255742304624,28.85103325424565,58.698464926865135]"
"epoch_36","finished","-","","","2025-06-16T19:36:02.000Z","255","","83.1108658352975","80.68733740270045","89.63374084415264","85.76145122888185","76.02370223702889","62.42170226935806","73.31787332476227","39.962062039723264","92.17326364957104","85.19620032918947","81.51232107927534","38.18819193246391","90.8831960275364","40.24024462941754","82.7489192846913","33.24227085760233","79.08916305802852","29.335616135553423","75.32017872468778","59.230170124520264","80.36599073839106","66.86244765498212","89.62026387437395","81.5525067128899","83.35198311733622","33.53282997599821","81.91848779803786","35.96400480351842","56.97735909949942","38.67453137968692","69.53597787942942","39.78345480818926","60.511051307534025","41.534540350157926","87.97767605517467","82.73586185706476","81.79103990891367","50.67664962756038","36","0.0029840090076063757","1.810270548473484","0.09887470167518876","0.08856495316246994","0.5135465826242025","0.04500015972433351","1.810270548473484","79.78226599177485","2.4218031578063965","53.97800390102413","[80.68733740270045,66.86244765498212,81.5525067128899,33.53282997599821,35.96400480351842,38.67453137968692,39.78345480818926,41.534540350157926,82.73586185706476,50.67664962756038,85.76145122888185,62.42170226935806,39.962062039723264,85.19620032918947,38.18819193246391,40.24024462941754,33.24227085760233,29.335616135553423,59.230170124520264]"
