"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","lr","mean_loss","mean_loss_aux","mean_loss_bce","mean_loss_boundary_ce","mean_loss_main","train_loss","train_mIoU","val_loss","val_mIoU","val_mIoU_per_class"
"epoch_45","finished","-","","","2025-06-13T19:50:19.000Z","248","","85.55923261814998","82.93166065426824","89.19108190614044","84.89674146722342","65.48941087130514","52.42244676375677","65.37970106164813","29.83780139061476","91.46227236550914","84.9597306146468","63.13322294434758","27.011968564694833","80.98692921514377","34.7658956059348","86.07189291042701","39.94280854420627","76.29855559472594","28.71436365162408","72.93634578977077","57.487429801276456","79.36792886222352","64.60759430462356","89.61296375775089","81.44151343546179","80.55728610864325","34.49389163195468","79.95623865952687","32.27352534900913","57.7242492140068","39.06199227423144","53.5840736810269","28.052449078007665","49.34705211702405","36.30753467219377","86.61487487376685","82.03252442808959","70.8145506079025","41.21111347472055","45","0.0009012212246263764","1.7296045245105074","0.11593491148023508","0.090248952347207","0.51374926897709","0.046006137031218176","1.7296045245105074","74.95199279784418","2.2132277269363403","50.65542030034414","[82.93166065426824,64.60759430462356,81.44151343546179,34.49389163195468,32.27352534900913,39.06199227423144,28.052449078007665,36.30753467219377,82.03252442808959,41.21111347472055,84.89674146722342,52.42244676375677,29.83780139061476,84.9597306146468,27.011968564694833,34.7658956059348,39.94280854420627,28.71436365162408,57.487429801276456]"
"epoch_44","finished","-","","","2025-06-13T19:46:10.000Z","248","","85.55239172104564","82.89562398236134","89.13154629445698","84.85637766269521","65.85882174124656","49.901837514394856","63.70732583957008","31.53689157334257","91.23374419700497","84.50931826160112","63.34369418897652","24.00177915424279","84.29350104821803","35.15591652261248","85.86390973099601","39.51581460716605","74.84761309472788","28.33358176101718","72.65020690665396","57.643456534170134","79.16404525494227","65.22934404615671","89.54696879105171","81.43079980088886","80.21304679580687","34.31623475880701","79.75904890846682","33.894178301999986","57.09872936995546","38.69963937007193","52.88040788719792","28.777570317142786","48.105156077213145","35.9206135746328","86.87847888594672","82.12727994931491","70.8932872402953","42.12910532276331","44","0.0010619266811054322","1.7479955655624544","0.11741831816221011","0.0903821425564568","0.517368555523967","0.046609410328871115","1.7479955655624544","74.790627577567","2.228788736343384","50.57238752712537","[82.89562398236134,65.22934404615671,81.43079980088886,34.31623475880701,33.894178301999986,38.69963937007193,28.777570317142786,35.9206135746328,82.12727994931491,42.12910532276331,84.85637766269521,49.901837514394856,31.53689157334257,84.50931826160112,24.00177915424279,35.15591652261248,39.51581460716605,28.33358176101718,57.643456534170134]"
"epoch_43","finished","-","","","2025-06-13T19:42:01.000Z","248","","85.52239269126181","82.80186949723874","89.09098048527544","84.13968836951229","64.19970201432467","49.90262455753304","64.51479767937137","32.23356682510927","91.06999051302634","85.11939028972135","62.922889765504465","26.82002706359946","82.68181754824977","35.21019238782138","86.69692392471289","37.510311429430985","73.92729513481439","30.476501235267317","72.58187838757155","57.76805302162395","79.39833733526972","64.72321304560703","89.64713269064588","81.50680780717595","81.53178587266167","35.4569187481507","79.40941304502577","33.93127451747314","57.29327579784474","38.80078001759279","52.167530620670675","29.907936557419557","47.12506644805657","31.59339794727573","86.81620663048822","82.60720529436627","71.52719925757573","41.15230829892691","43","0.0012199629552974726","1.7643516051556924","0.1175975029098472","0.09049055052319252","0.5198804170424095","0.04696029200960358","1.7643516051556924","74.63813767591324","2.2411735973358153","50.61379299530767","[82.80186949723874,64.72321304560703,81.50680780717595,35.4569187481507,33.93127451747314,38.80078001759279,29.907936557419557,31.59339794727573,82.60720529436627,41.15230829892691,84.13968836951229,49.90262455753304,32.23356682510927,85.11939028972135,26.82002706359946,35.21019238782138,37.510311429430985,30.476501235267317,57.76805302162395]"
"epoch_42","finished","-","","","2025-06-13T19:37:51.000Z","249","","85.478496336357","82.50811641996417","89.0191997858867","84.85704446446918","63.90266727202968","52.660358065315826","63.0382405102084","30.865547488772194","91.04462806379524","86.49809037281142","64.73327409852695","27.595404759944003","82.35847884782595","38.066841032278774","86.02848149586204","38.47104089390774","75.01823222297888","28.037955512241364","72.44203851536372","56.81269497058613","79.3406206628427","64.54930013514164","89.61185049650514","81.29332780659222","82.22062675391251","34.616503063024595","80.03475547816798","33.70599171856101","56.8248148290881","38.919617525511846","51.494530864658074","31.05536665169692","47.63065861192579","32.17162085086013","86.6330957428346","82.94039010075015","72.24584590020677","41.80974398733796","42","0.001375749601277751","1.783648294953596","0.11844831240616983","0.09063379144243916","0.52415865561131","0.04761248752569576","1.783648294953596","74.68950192047242","2.257159203529358","50.917629253671954","[82.50811641996417,64.54930013514164,81.29332780659222,34.616503063024595,33.70599171856101,38.919617525511846,31.05536665169692,32.17162085086013,82.94039010075015,41.80974398733796,84.85704446446918,52.660358065315826,30.865547488772194,86.49809037281142,27.595404759944003,38.066841032278774,38.47104089390774,28.037955512241364,56.81269497058613]"
"epoch_41","finished","-","","","2025-06-13T19:33:42.000Z","249","","85.47531958553066","82.91147255866876","88.92535495449874","84.2353076240365","65.26339081085747","51.38221992546291","63.32075526254915","32.13422030029305","91.03457634195551","84.16372514482086","64.72347564872811","26.61894103437936","80.29797811391676","35.983805275407285","85.5766888909185","39.42093011502316","75.78680520536484","28.81041171694083","73.09632233370004","58.20289265437153","79.21520140724336","64.59794486747685","89.66661540418544","81.53612445514969","81.55126404923062","35.95620127750074","79.69810070218547","35.214988517411314","56.593881850319505","37.926551939750446","49.00711735194565","26.78005572110617","46.904417288348114","32.32196766639393","86.68941406423744","82.8136168299249","70.55237489339888","43.341052574189014","41","0.001529595741464467","1.8019328269036368","0.119163236336702","0.09079542733330764","0.5272831729501865","0.048053733928664646","1.8019328269036368","74.38837127153234","2.257886109352112","50.75539106306881","[82.91147255866876,64.59794486747685,81.53612445514969,35.95620127750074,35.214988517411314,37.926551939750446,26.78005572110617,32.32196766639393,82.8136168299249,43.341052574189014,84.2353076240365,51.38221992546291,32.13422030029305,84.16372514482086,26.61894103437936,35.983805275407285,39.42093011502316,28.81041171694083,58.20289265437153]"
"epoch_40","finished","-","","","2025-06-13T19:29:33.000Z","249","","85.44630699292175","82.99511247940502","89.04900872721937","84.51891511182278","63.54684241720248","51.065777173754455","61.32384993548414","32.30215183315991","90.63450889687364","84.37445695651769","62.837259007457625","28.63492178013828","82.25073332941352","35.84888961573056","85.23120788617891","40.32455161868474","76.15865696574765","28.345533891743496","72.5950217866432","57.73384058834108","79.22241213411371","65.70459591731544","89.6018979678854","81.60668355490253","81.64967099399064","36.04723818450076","79.59526419945959","33.98879557350935","56.9666585629212","38.53468981847068","49.722106934695134","26.73322590006236","47.534132152954015","31.98773369795527","86.9338477976313","82.40995534564352","69.88240878280986","39.6375540028034","40","0.0016817382704992262","1.8212801160399847","0.12024054589086514","0.09094062870316226","0.5310880946749039","0.04877289727747289","1.8212801160399847","74.22009449850543","2.268261441230774","50.67340121286639","[82.99511247940502,65.70459591731544,81.60668355490253,36.04723818450076,33.98879557350935,38.53468981847068,26.73322590006236,31.98773369795527,82.40995534564352,39.6375540028034,84.51891511182278,51.065777173754455,32.30215183315991,84.37445695651769,28.63492178013828,35.84888961573056,40.32455161868474,28.345533891743496,57.73384058834108]"
"epoch_39","finished","-","","","2025-06-13T19:25:23.000Z","250","","85.35707090230383","83.08955292531614","89.13863321114005","84.81559418507958","63.74915191555329","50.13814458290686","63.06147013234336","28.867892787508236","90.9943482197992","84.89214970930112","64.23654864762918","24.777550512263936","80.60334495030517","35.53946618183383","86.23270456413069","35.717531419278444","76.47291411657024","28.867524578623904","72.80614940125092","58.16007486867449","79.09693617823756","64.81842047482898","89.57444059705998","81.57470442206613","81.11252668308612","35.32877597298087","79.25941138928823","33.48353336544609","56.76127482096468","40.470671914034014","50.18222704517205","31.6919809447121","47.0291442933739","36.422697472693585","86.7293789435857","82.01977508484643","70.57227917909417","38.1996326192125","39","0.0018323643090659657","1.8428020237663016","0.1223618267601683","0.09115099889858988","0.5355283118992968","0.04957691982919327","1.8428020237663016","74.36683974688886","2.239108115196228","50.467140737979335","[83.08955292531614,64.81842047482898,81.57470442206613,35.32877597298087,33.48353336544609,40.470671914034014,31.6919809447121,36.422697472693585,82.01977508484643,38.1996326192125,84.81559418507958,50.13814458290686,28.867892787508236,84.89214970930112,24.777550512263936,35.53946618183383,35.717531419278444,28.867524578623904,58.16007486867449]"
"epoch_38","finished","-","","","2025-06-13T19:21:14.000Z","249","","85.09850368632229","82.57528674989551","89.0221188893068","84.38402096371298","64.50186180194011","55.67884585975623","62.99622321761581","27.362398164210894","91.3598243151411","85.36262770634838","64.20799148306904","25.518004521809456","82.01233772753655","35.99945256714426","84.84328394884378","37.251038494673175","75.13938948429546","27.8614481782471","72.82299194501617","57.99333013360227","79.53517509508025","63.98612257107674","89.33852081986059","81.40599771570145","80.95896110468158","35.866715082766326","79.36695099644896","34.96924887437351","56.236248406752296","39.4308673051784","52.41904223445789","28.08897284338658","48.374881187883005","37.07623276203331","86.97268845761144","83.2462371886589","69.15597846125756","38.377456207343904","38","0.0019816252561291096","1.8635793099269915","0.12321156416913023","0.0913232635261145","0.5400903593492872","0.050340950716542834","1.8635793099269915","74.44015648753266","2.293938175201416","50.654437046837856","[82.57528674989551,63.98612257107674,81.40599771570145,35.866715082766326,34.96924887437351,39.4308673051784,28.08897284338658,37.07623276203331,83.2462371886589,38.377456207343904,84.38402096371298,55.67884585975623,27.362398164210894,85.36262770634838,25.518004521809456,35.99945256714426,37.251038494673175,27.8614481782471,57.99333013360227]"
"epoch_37","finished","-","","","2025-06-13T19:17:05.000Z","248","","85.01148106993067","82.57696177248151","89.07979674089559","84.74680449464444","65.10505654043703","50.78279182640693","63.35431694052877","33.261569672361425","91.2810442591608","84.87216414252917","63.228788735257346","28.103756572160695","81.09985490953775","35.79682222141274","86.71176640647586","41.877855847540786","74.33376671097395","32.31170125268884","72.24718149432374","57.92716875328641","79.60177282340555","65.87327788815762","89.35262978706142","81.99709135107331","80.60985284936596","35.53170315942783","79.53762792586444","33.87885400948201","56.76790695467081","39.98852846088853","50.31590179240153","30.371102612755625","46.917223779399635","31.990796035726476","86.92981007379178","82.3805863740527","68.62371982981206","38.4270537300901","37","0.0021296460268623624","1.8850278620804843","0.12485633606598276","0.09153362204327838","0.5443029154196344","0.051107196383765936","1.8850278620804843","74.21628945385761","2.27430818939209","51.19455737774564","[82.57696177248151,65.87327788815762,81.99709135107331,35.53170315942783,33.87885400948201,39.98852846088853,30.371102612755625,31.990796035726476,82.3805863740527,38.4270537300901,84.74680449464444,50.78279182640693,33.261569672361425,84.87216414252917,28.103756572160695,35.79682222141274,41.877855847540786,32.31170125268884,57.92716875328641]"
"epoch_36","finished","-","","","2025-06-13T19:12:55.000Z","250","","84.88895500720963","82.46448385741614","88.91556481128059","84.7437633357962","65.82081437944935","52.73177312567023","60.82236904860321","33.21710459127846","91.52300370557762","84.93269306230434","61.41540420324175","29.96576022501536","81.64495232312053","37.15328196452871","84.63586600179447","37.746473372087706","75.10499169764742","32.64158491284883","72.08797559706257","57.759328279788576","78.96183701709855","65.06265258070326","89.34663473271631","81.59646351825171","81.17850332405115","35.89228514819785","79.07762845363486","35.65637016059935","56.47293434338576","39.7357325628365","50.36335301752843","30.409639693378548","48.75977634041608","32.030712133314026","87.11174561322662","83.58149465718387","68.96864055694779","36.712045270623584","36","0.002276531371490571","1.906982938448588","0.12614162491857248","0.09175934779052516","0.5487351591198802","0.051896052420821806","1.906982938448588","74.05794474599962","2.317223649978638","51.26492855009596","[82.46448385741614,65.06265258070326,81.59646351825171,35.89228514819785,35.65637016059935,39.7357325628365,30.409639693378548,32.030712133314026,83.58149465718387,36.712045270623584,84.7437633357962,52.73177312567023,33.21710459127846,84.93269306230434,29.96576022501536,37.15328196452871,37.746473372087706,32.64158491284883,57.759328279788576]"
