"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","lr","mean_loss","mean_loss_aux","mean_loss_bce","mean_loss_boundary_ce","mean_loss_main","train_flops","train_fps","train_latency","train_loss","train_mIoU","train_params","val_flops","val_fps","val_latency","val_loss","val_mIoU","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-06-13T11:02:33.000Z","394","","81.64777234681752","78.90610250336476","89.48092963476984","84.75425719251442","77.57150018591894","58.968454295417146","71.03068006225848","31.243080520966792","89.60289896531522","84.06466711729907","84.55565460918089","38.072289396506584","91.59934387374628","38.84725391956827","83.35941899650886","20.855847716308084","56.72127329810216","11.374401672718353","67.26614757722825","53.52563180142099","81.33671036009744","66.29906976229717","89.75159148119977","81.25893220599659","82.3198504973121","31.791340297172848","83.61529745179602","34.7764661804766","63.8859129158068","41.051995163240626","68.56626237326518","36.23913475741392","74.67899726704597","50.75829502690067","91.77081875537002","85.38264587989234","81.64380628087726","48.50571045225473","50","0","1.628647419939211","0.09059489155354088","0.08880641831810238","0.5007006717092208","0.04292273936608366","71.985465344","26.506508759253784","39.252957582473755","1.628647419939211","79.49499299645353","37314311","71.985465344","26.078163633461813","38.36637353897095","2.252458115577698","51.40397767693315","[78.90610250336476,66.29906976229717,81.25893220599659,31.791340297172848,34.7764661804766,41.051995163240626,36.23913475741392,50.75829502690067,85.38264587989234,48.50571045225473,84.75425719251442,58.968454295417146,31.243080520966792,84.06466711729907,38.072289396506584,38.84725391956827,20.855847716308084,11.374401672718353,53.52563180142099]","37314311"
"epoch_49","finished","-","","","2025-06-13T10:57:15.000Z","318","","81.62311337994626","78.58324794295459","89.37324822010223","84.65335509839366","77.56393283522942","60.278384012370445","71.60915629820758","31.290450530633564","89.6494145324044","85.00923242128489","84.33849594859582","36.83355164940527","91.6659942355274","38.67992639899664","83.0071317102061","21.089258992945563","57.60545107738898","14.129518212528644","67.08037780283861","55.0904890811589","81.24220279698618","66.79323864069052","89.79823702897814","81.18353363970098","82.07170864666655","32.40660795997496","83.61222452973269","34.77261875584362","63.786047210800845","41.02100479518053","67.95991973615163","36.552372515164386","74.87172796676322","50.91371821021515","91.72069403174402","85.35144745703388","81.0275228124188","48.88856889144887","49","0.00018484470457853937","1.643659586214837","0.09126213892498088","0.08886305449421472","0.5032975410535439","0.04328668238381848","","","","1.643659586214837","79.45297898950993","","","","","2.2523292236328123","51.7642381687329","[78.58324794295459,66.79323864069052,81.18353363970098,32.40660795997496,34.77261875584362,41.02100479518053,36.552372515164386,50.91371821021515,85.35144745703388,48.88856889144887,84.65335509839366,60.278384012370445,31.290450530633564,85.00923242128489,36.83355164940527,38.67992639899664,21.089258992945563,14.129518212528644,55.0904890811589]",""
"epoch_48","finished","-","","","2025-06-13T10:51:59.000Z","316","","81.69246450382595","78.46202825333094","89.41990413229954","84.67215359524211","77.32719472193816","59.357841689782894","71.75014937870652","32.03272971589454","89.16523751097881","85.85173320740303","84.58592277612948","36.38524121115616","91.27230596390324","39.99227976162215","83.56201917899054","20.68670238070614","59.942328524064315","15.160717049402544","67.26604098997666","53.73499434785195","81.03287928594554","66.81393949928089","89.76361883204167","81.24106182544826","82.4185476751063","32.063968068669226","83.35826509444954","34.87809105828985","63.54236170592391","40.91093363780677","68.38998692214673","37.36995934194724","74.86171384972084","50.71526149604105","91.67916266559244","85.47661168043761","81.27399679091049","48.0712322976115","48","0.000344932415365304","1.6581027174117304","0.091393037293931","0.08893285111616586","0.5053167378781103","0.04358318828652985","","","","1.6581027174117304","79.59495265803425","","","","","2.261589118003845","51.78302526936447","[78.46202825333094,66.81393949928089,81.24106182544826,32.063968068669226,34.87809105828985,40.91093363780677,37.36995934194724,50.71526149604105,85.47661168043761,48.0712322976115,84.67215359524211,59.357841689782894,32.03272971589454,85.85173320740303,36.38524121115616,39.99227976162215,20.68670238070614,15.160717049402544,53.73499434785195]",""
"epoch_47","finished","-","","","2025-06-13T10:46:42.000Z","316","","81.64462049445714","78.51036938489617","89.32309277483667","84.6021907773519","77.3843032916173","59.777840480841704","70.28313969773215","29.815084868505892","88.92214178618268","83.81104169673557","85.3334379077511","36.71730314834919","91.29847404504856","39.703692940835786","83.28649851069477","20.436512594192347","59.16786231028617","14.848647874149426","67.08866515717686","54.77883921957878","81.22405337439432","67.11347862351106","89.82220737505646","81.22243121817952","82.05931135615634","30.895690646023947","83.40751288878894","34.6309817004652","63.51008082012773","40.99019184697688","68.02797853959179","36.43903377394267","74.14641638292458","50.648384572753","91.66200736239736","85.39016836927019","81.20985549069762","48.573048573048574","47","0.0004968395304717264","1.6754006717647911","0.09200444773939125","0.08904215605318092","0.5092109780730182","0.04404881439685973","","","","1.6754006717647911","79.41061366136414","","","","","2.2910810556411745","51.52131222682146","[78.51036938489617,67.11347862351106,81.22243121817952,30.895690646023947,34.6309817004652,40.99019184697688,36.43903377394267,50.648384572753,85.39016836927019,48.573048573048574,84.6021907773519,59.777840480841704,29.815084868505892,83.81104169673557,36.71730314834919,39.703692940835786,20.436512594192347,14.848647874149426,54.77883921957878]",""
"epoch_46","finished","-","","","2025-06-13T10:41:26.000Z","316","","81.53543403493697","78.69905602046036","89.41416284645571","84.70144429283019","77.07987515106775","59.25558171656361","68.96876232311664","30.134203438716177","89.22729101098084","84.51744138059426","85.08858222394504","38.001975846287216","91.53159519065014","38.73159846692631","81.42518169662524","20.51492035668466","60.410788423361595","12.753684099923818","67.16041628406595","53.77891098605127","81.23896302749866","66.79193315810569","89.76015238918576","80.9703187936727","81.89833378772153","32.44414959065558","83.72419655486316","34.97947889460656","63.666001076076775","40.849305575229536","67.84337095264718","36.582931534144","74.41024758376487","50.75258398593772","91.6749117387391","85.49354473612291","81.42393890686526","48.425369997170094","46","0.0006436666467726117","1.692417505133243","0.09243354428815476","0.08914240633561714","0.5128284448582404","0.044545976866899255","","","","1.692417505133243","79.341168694872","","","","","2.2845886154174804","51.49360173003593","[78.69905602046036,66.79193315810569,80.9703187936727,32.44414959065558,34.97947889460656,40.849305575229536,36.582931534144,50.75258398593772,85.49354473612291,48.425369997170094,84.70144429283019,59.25558171656361,30.134203438716177,84.51744138059426,38.001975846287216,38.73159846692631,20.51492035668466,12.753684099923818,53.77891098605127]",""
"epoch_45","finished","-","","","2025-06-13T10:36:10.000Z","316","","81.43009156169606","78.24729423199197","89.34887434338286","84.77116178274349","77.43960982528452","59.45509627604151","68.98739490853168","30.466213348070188","89.57440560319947","85.9625458506595","85.98803922091861","37.772805884366335","91.20941575309853","39.074330787395226","84.18816276950784","21.115615639795156","60.3977161376979","15.80885698532757","66.82108848059202","55.56308389237054","81.16041842415022","67.37373408319178","89.75275121337205","81.20216817171266","81.69225677013534","32.950157177679515","83.22547799290217","34.79004419723983","63.55317416562215","41.34862084152816","68.01387608072133","37.77712272476947","73.90685764310436","50.81647881949131","91.6552364319258","85.47367990456515","81.13670304968379","48.87690128844316","45","0.0007868283823713545","1.71072140055455","0.09290940126844945","0.08929268060294726","0.5168721185992389","0.04511462540173804","","","","1.71072140055455","79.44639738818562","","","","","2.3152816553115843","52.04452167828329","[78.24729423199197,67.37373408319178,81.20216817171266,32.950157177679515,34.79004419723983,41.34862084152816,37.77712272476947,50.81647881949131,85.47367990456515,48.87690128844316,84.77116178274349,59.45509627604151,30.466213348070188,85.9625458506595,37.772805884366335,39.074330787395226,21.115615639795156,15.80885698532757,55.56308389237054]",""
"epoch_44","finished","-","","","2025-06-13T10:30:55.000Z","315","","81.42857499608415","79.12850740522447","89.27108763141739","84.88830628051444","77.02114181426506","59.4834827033814","69.16264261789338","31.520249984872432","89.7361390622536","81.30311783361186","83.64875347356464","37.565460731494234","91.29671320856556","39.516032017767074","81.24365952869785","19.97853808805247","57.59684767264247","13.54646024441532","67.02269776302377","53.83947871516942","81.17930786929274","67.08499542536174","89.72373209998517","81.20455899815964","81.59344030972363","32.727412808497846","83.12357047277648","34.73768120332642","63.329172281161085","41.80762117227345","67.80275915031335","38.06154573488486","73.65996656316547","50.903544138439386","91.61541382451269","85.3820768714325","80.90627591312531","49.887251047717925","44","0.0009271353468595546","1.7286987529152829","0.09389722189906292","0.08943961693433708","0.5202086791585723","0.045738335746238555","","","","1.7286987529152829","78.96641559223495","","","","","2.3124227085113525","51.71401691603142","[79.12850740522447,67.08499542536174,81.20455899815964,32.727412808497846,34.73768120332642,41.80762117227345,38.06154573488486,50.903544138439386,85.3820768714325,49.887251047717925,84.88830628051444,59.4834827033814,31.520249984872432,81.30311783361186,37.565460731494234,39.516032017767074,19.97853808805247,13.54646024441532,53.83947871516942]",""
"epoch_43","finished","-","","","2025-06-13T10:25:24.000Z","330","","81.44325664776217","78.58022299908356","89.17076128830553","84.5900289501197","76.97812276667126","59.758369878098264","69.17310914488962","27.940531402248176","89.15244586165981","83.91918683177116","84.7878112841199","37.61998753274611","91.3831952911575","40.90081998233884","83.39488026284502","22.29608365466097","55.92999982770602","12.467502239710502","66.3630704282035","53.489802095481","81.1013730688156","67.0082002010621","89.76413775051992","81.39016579210352","81.78689354899612","32.64355907093693","83.07251171335263","34.749338397346826","62.956080973956674","41.717395159317455","67.35834626256324","37.56723072471939","73.63348781014476","50.918519730785746","91.5674816968248","85.43430566874595","80.73091302711524","47.704492964493014","43","0.0010651119308332296","1.748911354984643","0.09497520057413414","0.0895976680342781","0.5253232182892225","0.04647802516969712","","","","1.748911354984643","78.934098876611","","","","","2.3264763822555543","51.61556543556679","[78.58022299908356,67.0082002010621,81.39016579210352,32.64355907093693,34.749338397346826,41.717395159317455,37.56723072471939,50.918519730785746,85.43430566874595,47.704492964493014,84.5900289501197,59.758369878098264,27.940531402248176,83.91918683177116,37.61998753274611,40.90081998233884,22.29608365466097,12.467502239710502,53.489802095481]",""
"epoch_42","finished","-","","","2025-06-13T10:04:10.000Z","291","","81.39915227654595","78.18009854460118","89.20286447204616","84.84880893102282","77.20191118678743","60.08275038326506","68.89192412606818","32.372398231793085","89.85597904783586","84.62031012595502","84.59463831426505","37.84482568413536","90.713569926061","39.020540060603246","83.15694963760654","22.786701852404555","54.104543197201096","14.275663667773378","65.26119445580849","55.05769196678898","80.59341553082767","67.87358527147313","89.77984092794685","81.50109900053796","81.22751551697552","33.9022221495614","82.32509352011333","35.41115439983634","62.80298505339419","41.22622761645023","67.42320623532633","38.1710626210083","73.13611796778774","51.67429365656167","91.51746348271726","85.56577601037966","80.56257714716783","49.769049389112915","42","0.0012011244339814315","1.7691140602563171","0.0958507379028785","0.08980956239478885","0.5296458576926748","0.04722007724240839","","","","1.7691140602563171","78.61847063276223","","","","","0.6179918322563172","52.325487345434965","[78.18009854460118,67.87358527147313,81.50109900053796,33.9022221495614,35.41115439983634,41.22622761645023,38.1710626210083,51.67429365656167,85.56577601037966,49.769049389112915,84.84880893102282,60.08275038326506,32.372398231793085,84.62031012595502,37.84482568413536,39.020540060603246,22.786701852404555,14.275663667773378,55.05769196678898]",""
"epoch_41","finished","-","","","2025-06-13T09:59:10.000Z","300","","81.4073411536223","78.43216876978984","89.26404552484009","84.3606547194542","77.95766702219466","60.69831781543097","69.28266085529542","31.114297517102113","88.49406391504509","83.94471082396099","84.55801751219838","37.095906416312495","91.18180135853","40.95746882385322","83.72421255300698","23.430944937736975","57.85830781157536","12.676083803580784","66.13489383581987","54.69193268515713","80.93074402882539","66.90118617212877","89.74840011443644","81.52908740111256","81.42421346045288","34.612764952685396","82.61382871024196","35.14941037534886","62.801009637042135","41.192120789935295","67.24205283126453","38.15394589239666","73.23069721240132","50.89612150995997","91.44808529959084","85.54383417440964","80.45811114963726","49.69458573035097","41","0.0013354427415283657","1.7881615698792552","0.09653840884187144","0.08998308589554015","0.533247418379359","0.04791599247633046","","","","1.7881615698792552","78.93474494663268","","","","","0.6192405605316162","52.16187070056351","[78.43216876978984,66.90118617212877,81.52908740111256,34.612764952685396,35.14941037534886,41.192120789935295,38.15394589239666,50.89612150995997,85.54383417440964,49.69458573035097,84.3606547194542,60.69831781543097,31.114297517102113,83.94471082396099,37.095906416312495,40.95746882385322,23.430944937736975,12.676083803580784,54.69193268515713]",""
