"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","lr","mean_loss","mean_loss_aux","mean_loss_bce","mean_loss_boundary_ce","mean_loss_main","train_flops","train_fps","train_latency","train_loss","train_mIoU","train_params","val_flops","val_fps","val_latency","val_loss","val_mIoU","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-06-09T20:50:26.000Z","209","","79.83708478453677","77.42982165009467","88.45364585482606","84.02973575381249","74.1273459867875","57.76577974284496","62.606449917771926","25.864750671259895","91.26167146274716","84.28050238193843","85.25437714121627","28.814393815578725","87.5029426059808","26.94968407239211","87.27254363008677","19.95400863574406","72.22961532184014","16.55821925372277","66.88575485298959","53.28664182180991","79.71444269144341","63.921718067864354","87.81349553720389","79.75908558380279","80.03835202811669","32.919834059516084","75.03839344005661","31.727679761902543","50.72624989579884","36.562606277261985","55.64422087416224","30.30189956824684","65.20119255354253","42.913288140916585","89.5781973761356","84.04846776481331","78.25387917758545","46.02797402993377","50","0","2.859993929790362","0.2157239362521825","0.10082737254309776","0.6751881577641831","0.08196876131868","12.659182592","100.6404421507928","10.650759935379028","2.859993929790362","76.70736079646464","7720935","12.659182592","100.14790075465872","10.01027774810791","0.5876626963653262","48.585057423866125","[77.42982165009467,63.921718067864354,79.75908558380279,32.919834059516084,31.727679761902543,36.562606277261985,30.30189956824684,42.913288140916585,84.04846776481331,46.02797402993377,84.02973575381249,57.76577974284496,25.864750671259895,84.28050238193843,28.814393815578725,26.94968407239211,19.95400863574406,16.55821925372277,53.28664182180991]","7720935"
"epoch_49","finished","-","","","2025-06-09T20:47:18.000Z","187","","79.78508088164908","77.19639789671619","88.4080210052429","83.98648535845223","74.24070127942093","58.00577372336755","62.59877191565","26.934482569784745","91.30216508049322","84.50852517931938","85.09032756177358","29.107133446226445","87.4605695856868","27.61255649702972","89.13073959845774","20.60899653979238","73.01637531845347","17.597925645970577","66.67717477407568","53.42381349252059","79.8136981089723","64.8293799689177","87.81335720761184","79.80675710050159","79.68293254767052","32.94684658937902","74.90886798051183","32.06196916683014","50.65607453784341","36.593227634634296","55.32329013224078","29.70600947169984","65.17511554547926","43.208525703401584","89.61012099223738","84.15787178335546","77.91176600067602","46.36986953585838","49","0.00018484470457853937","2.863017020491779","0.21624471239632156","0.10092187752275902","0.6759969697990998","0.08208461830080463","","","","2.863017020491779","76.76869210811297","","","","","0.5891852066630409","48.876976173882","[77.19639789671619,64.8293799689177,79.80675710050159,32.94684658937902,32.06196916683014,36.593227634634296,29.70600947169984,43.208525703401584,84.15787178335546,46.36986953585838,83.98648535845223,58.00577372336755,26.934482569784745,84.50852517931938,29.107133446226445,27.61255649702972,20.60899653979238,17.597925645970577,53.42381349252059]",""
"epoch_48","finished","-","","","2025-06-09T20:44:10.000Z","187","","79.74492917260838","77.36503021243622","88.48239981393823","83.97236919998716","74.07723273614796","57.98482053908292","62.5007217414177","27.239061492330908","91.2759536894808","84.4599192717682","86.76342800265135","28.938845071218857","86.99021758527392","28.31751031090396","87.35918402362321","21.398429258000228","71.7998435589243","17.974145564016286","66.83669789979744","53.48299041660255","79.84629696082727","64.10374918348224","87.79485545340786","79.61414173872689","79.04821452439043","33.15843718696742","74.89772685060755","31.81617659696772","50.43643651854153","36.71878589385989","55.13203408186721","29.754890278108785","65.27640489317506","42.75183427927441","89.54195269116283","84.21414769039512","78.01852624759388","46.25706812723987","48","0.000344932415365304","2.8665796657504163","0.216930875772147","0.1009601660186264","0.6778896426791468","0.08271435264327805","","","","2.8665796657504163","76.62226612870721","","","","","0.5880800017288753","48.92222906901945","[77.36503021243622,64.10374918348224,79.61414173872689,33.15843718696742,31.81617659696772,36.71878589385989,29.754890278108785,42.75183427927441,84.21414769039512,46.25706812723987,83.97236919998716,57.98482053908292,27.239061492330908,84.4599192717682,28.938845071218857,28.31751031090396,21.398429258000228,17.974145564016286,53.48299041660255]",""
"epoch_47","finished","-","","","2025-06-09T20:41:00.000Z","189","","79.72550715110106","77.33710474212529","88.34765622424287","83.89519034229377","74.08198410048513","57.28831968140472","62.244667753849726","25.88682432432432","91.26938381405722","84.00725891688285","85.85622920078639","28.795387192240756","87.65881277816666","27.177393126874566","88.74915052983465","19.73498205769499","72.08660104952823","17.0309852389826","66.63635036143857","53.43030078235137","79.89459785486423","64.23359697672262","87.77709170597768","79.84474936025774","79.59194107983485","32.92135060260474","75.39455672781605","31.51163399083632","50.52538162361857","36.62705195451469","55.06681920747615","29.92275363598893","65.29927564349646","42.80800827501623","89.58523754049233","84.15333545122921","77.87792591966793","45.968265323575146","47","0.0004968395304717264","2.868836503343534","0.21633831059872197","0.10104442527754053","0.6787294796880732","0.08268319043865059","","","","2.868836503343534","76.71943001403868","","","","","0.5912333528200785","48.55655220925899","[77.33710474212529,64.23359697672262,79.84474936025774,32.92135060260474,31.51163399083632,36.62705195451469,29.92275363598893,42.80800827501623,84.15333545122921,45.968265323575146,83.89519034229377,57.28831968140472,25.88682432432432,84.00725891688285,28.795387192240756,27.177393126874566,19.73498205769499,17.0309852389826,53.43030078235137]",""
"epoch_46","finished","-","","","2025-06-09T20:37:52.000Z","188","","79.7192186361414","77.2404187694871","88.4027323002151","83.9834733769241","73.8861645082601","58.016116500986115","61.778087473057575","25.549365547674796","91.31841472177622","84.36959497875286","85.09667903322699","29.249970656128955","87.3929016239467","27.691203049826097","87.3056176058795","21.51363032011192","71.67032710210367","16.618367008720806","66.60785160851306","53.54517872030322","79.6229819772429","64.5606308000794","87.84184973573262","79.84017328790833","79.37570729168559","33.58163467362156","75.24654824756762","32.54198299878615","50.45418877454944","36.377029388496055","54.64761313350158","29.637388197139895","64.93483388068029","42.67827940623031","89.49946975200811","84.12739869183729","77.70423814523174","46.57505508786023","46","0.0006436666467726117","2.873637672608274","0.21760824247060087","0.10112325949263452","0.6808138604696632","0.08331531923510097","","","","2.873637672608274","76.44765397638527","","","","","0.5860649697364323","48.826152182151326","[77.2404187694871,64.5606308000794,79.84017328790833,33.58163467362156,32.54198299878615,36.377029388496055,29.637388197139895,42.67827940623031,84.12739869183729,46.57505508786023,83.9834733769241,58.016116500986115,25.549365547674796,84.36959497875286,29.249970656128955,27.691203049826097,21.51363032011192,16.618367008720806,53.54517872030322]",""
"epoch_45","finished","-","","","2025-06-09T20:34:43.000Z","189","","79.66347077266205","77.20011373276945","88.3681591330979","84.00718954659122","73.98033709717062","57.96074302270915","61.98327687313135","25.992162945702823","91.30755574164688","84.65184174671943","84.98038968847061","30.12033769972736","87.45006308057702","28.732843067315095","88.63541461764899","19.45003623480151","72.39868455453458","16.753364785188086","66.60729416056203","53.7065749920961","79.7711639748567","64.8051691824435","87.80924074911512","79.72552148410426","79.08470690610302","32.862658550765914","75.50415465012375","31.716438801837043","50.25938026236258","36.95294385558132","54.68928905286331","29.452312805835096","64.75221465622131","43.252670454278594","89.49614149304148","84.17415526803012","77.92123164528194","46.475475544435554","45","0.0007868283823713545","2.876816630968588","0.2172928080340933","0.10121020746563895","0.6819967588192315","0.08369859353388627","","","","2.876816630968588","76.56116679523534","","","","","0.5863944656319089","48.84171335373324","[77.20011373276945,64.8051691824435,79.72552148410426,32.862658550765914,31.716438801837043,36.95294385558132,29.452312805835096,43.252670454278594,84.17415526803012,46.475475544435554,84.00718954659122,57.96074302270915,25.992162945702823,84.65184174671943,30.12033769972736,28.732843067315095,19.45003623480151,16.753364785188086,53.7065749920961]",""
"epoch_44","finished","-","","","2025-06-09T20:31:35.000Z","188","","79.69450332110888","77.32607937048806","88.40428546932482","84.00509527034447","73.92263475937796","57.94491844776365","61.009815310537576","25.32961585071312","91.25999512903716","84.44041367328164","85.30567980976531","30.267318250658032","87.16388114678288","26.9632187293401","88.17683144980894","20.45675588055185","72.22218898925244","16.90403169841731","66.2301781415614","53.55787763643372","79.59163599712873","64.64490522625343","87.73984119717781","79.79093501637287","79.1192439468923","32.98896351051479","75.17563078350533","32.265537920003034","50.231373032798246","36.50763806894509","54.635701011968386","28.826616825780327","64.9691769403056","42.82726402916887","89.47623933851517","84.10960385089264","77.5779961327885","45.96565517728195","44","0.0009271353468595546","2.882781589091732","0.21808957539234064","0.10134707875360692","0.6844037583636754","0.08420043043451866","","","","2.882781589091732","76.4161490477704","","","","","0.5856625011989048","48.69065497016869","[77.32607937048806,64.64490522625343,79.79093501637287,32.98896351051479,32.265537920003034,36.50763806894509,28.826616825780327,42.82726402916887,84.10960385089264,45.96565517728195,84.00509527034447,57.94491844776365,25.32961585071312,84.44041367328164,30.267318250658032,26.9632187293401,20.45675588055185,16.90403169841731,53.55787763643372]",""
"epoch_43","finished","-","","","2025-06-09T20:28:28.000Z","187","","79.6826112764396","77.4066557818819","88.35548811814866","83.86468863976066","73.6800929420744","58.05461462244135","61.39605252244262","26.406471747591205","91.30413488051435","84.58294962273092","85.29202591921849","30.031119738533175","87.065443495605","29.36970102632753","88.4388823908065","19.294183222990775","71.69294708715339","17.972344591287317","66.4173135407308","52.85714486973403","79.58630298169368","63.85939752147344","87.73121004840291","79.80413407274712","78.77433746921544","33.43312254406433","75.31285363891588","31.08201737925459","50.05372943876954","36.47705995937298","54.49315858489465","29.90741748059749","64.59642916334198","43.2182059869791","89.38102567079758","83.97647420568724","77.58214322984655","46.08227666773021","43","0.0010651119308332296","2.8868731302658315","0.21975161936985055","0.1014291877068844","0.6856315753181573","0.08475716230530424","","","","2.8868731302658315","76.35979907363223","","","","","0.5856326056851281","48.82526208848344","[77.4066557818819,63.85939752147344,79.80413407274712,33.43312254406433,31.08201737925459,36.47705995937298,29.90741748059749,43.2182059869791,83.97647420568724,46.08227666773021,83.86468863976066,58.05461462244135,26.406471747591205,84.58294962273092,30.031119738533175,29.36970102632753,19.294183222990775,17.972344591287317,52.85714486973403]",""
"epoch_42","finished","-","","","2025-06-09T20:25:19.000Z","188","","79.65491918558054","77.3361015527795","88.2899153698394","83.79553321669343","73.66042032205051","57.84652436847107","61.44905795131812","25.816770364762693","91.30562167927734","84.7168533040366","84.60405860861518","28.721330745195715","87.55895356743281","28.487616972593","87.91928373258605","21.397876993981416","71.5162279993541","17.24242437177456","66.27832295433481","53.495044796806255","79.46719589203491","64.29920007682472","87.71063082716671","79.66472899665109","78.62344008221685","31.986181161270594","74.75260010180497","32.064490074772465","49.96494511573326","36.94994772137294","53.79074296549577","30.77234099522531","64.27591053988027","42.909596193083026","89.37485701592294","84.00282741350095","76.80504119037337","46.11070818156427","42","0.0012011244339814315","2.8941360802819887","0.22043109386402945","0.10156390902959755","0.6890323258898585","0.0856531405358145","","","","2.8941360802819887","76.15800763689568","","","","","0.5838826402785287","48.82189986849261","[77.3361015527795,64.29920007682472,79.66472899665109,31.986181161270594,32.064490074772465,36.94994772137294,30.77234099522531,42.909596193083026,84.00282741350095,46.11070818156427,83.79553321669343,57.84652436847107,25.816770364762693,84.7168533040366,28.721330745195715,28.487616972593,21.397876993981416,17.24242437177456,53.495044796806255]",""
"epoch_41","finished","-","","","2025-06-09T20:22:11.000Z","188","","79.57201587027892","77.28036548358122","88.34902577299557","83.9551923870014","73.69531293380234","57.89807565097268","61.310511229085485","25.658383837691723","91.20315864513212","84.77735710970872","85.90527325898198","29.685465541414676","86.5602844153956","29.448797504478367","86.70816424594318","21.19705885766681","71.99842281658671","16.786041512492506","65.90195019047653","53.11979771174654","79.65209626504513","64.65355564251153","87.66102492727217","79.8139764659615","78.27959482813878","33.50839262983795","74.51561167673367","31.881197428089948","49.920219244122386","36.68052793719155","53.764657470819024","28.821933371702773","64.26287872896424","42.80299363488272","89.34782596622846","84.14246975235103","77.33814105725999","47.06348858083175","41","0.0013354427415283657","2.9017718068234206","0.2219461651169104","0.10173443598946944","0.6918660123941257","0.08643860634662173","","","","2.9017718068234206","76.10242997596117","","","","","0.580712006678657","48.90395110737449","[77.28036548358122,64.65355564251153,79.8139764659615,33.50839262983795,31.881197428089948,36.68052793719155,28.821933371702773,42.80299363488272,84.14246975235103,47.06348858083175,83.9551923870014,57.89807565097268,25.658383837691723,84.77735710970872,29.685465541414676,29.448797504478367,21.19705885766681,16.786041512492506,53.11979771174654]",""
