"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","lr","mean_loss","mean_loss_aux","mean_loss_bce","mean_loss_boundary_ce","mean_loss_main","train_flops","train_fps","train_latency","train_loss","train_mIoU","train_params","val_flops","val_fps","val_latency","val_loss","val_mIoU","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-06-13T09:11:41.000Z","204","","83.89329610926724","81.48774403947282","88.87280474636383","84.1777716705076","64.91260998374621","49.19895358412253","60.68461033204028","25.78968717936481","87.53234653483062","81.13595451471456","85.50779365179264","25.33443655748156","86.27554673967511","28.67043396900863","87.66775119231589","21.14220687906651","72.28637746904101","16.35093276579597","64.40508010526852","51.881211552787185","79.88538389341991","65.85175749697808","87.85973185691114","79.4650745846638","76.67214245123915","31.15041754077516","71.06755076491707","30.42958614219063","42.51139619912742","29.34978020434396","51.07943622587974","27.69007575361007","61.40339694770801","40.34958921230738","89.4124966817643","84.01313634897866","75.73294773681131","43.49160776532287","50","0","1.8941385409304203","0.16749394336198728","0.09731090593959844","0.6116237745030235","0.06629484073844272","12.659182592","99.23598785394675","10.606276035308838","1.8941385409304203","74.61382629590102","7720935","12.659182592","99.67779797689404","10.0764901638031","0.5868754780292511","47.208439882183825","[81.48774403947282,65.85175749697808,79.4650745846638,31.15041754077516,30.42958614219063,29.34978020434396,27.69007575361007,40.34958921230738,84.01313634897866,43.49160776532287,84.1777716705076,49.19895358412253,25.78968717936481,81.13595451471456,25.33443655748156,28.67043396900863,21.14220687906651,16.35093276579597,51.881211552787185]","7720935"
"epoch_49","finished","-","","","2025-06-13T09:08:40.000Z","180","","83.81189766147634","81.09373256646028","88.88637727590522","84.1885514493292","64.71003095943747","52.953031206715096","60.244480360394626","25.384778115897216","87.70395359366155","78.89232324593102","84.82110842721647","25.43502878760225","86.98265578891943","28.289449381645532","89.08797791134263","21.976432998466564","72.26302953627935","15.77645895153313","64.3417700809688","52.3989758186282","80.15989157020184","66.09025833505856","87.78148519216073","79.70350908100393","76.0990348514456","31.18101252559643","71.9181319579965","29.717278435906696","42.55517569034219","31.07623404827315","51.06894094257152","30.01571303258344","61.76366734076287","41.08774187074184","89.3671362312454","84.08993871489233","75.12951669621465","43.10330333291596","49","0.00018484470457853937","1.9088400292942544","0.16794326579146107","0.09736175437009972","0.6130495305734737","0.0666116621373719","","","","1.9088400292942544","74.66822431939701","","","","","0.5858001654148102","47.49756588943056","[81.09373256646028,66.09025833505856,79.70350908100393,31.18101252559643,29.717278435906696,31.07623404827315,30.01571303258344,41.08774187074184,84.08993871489233,43.10330333291596,84.1885514493292,52.953031206715096,25.384778115897216,78.89232324593102,25.43502878760225,28.289449381645532,21.976432998466564,15.77645895153313,52.3989758186282]",""
"epoch_48","finished","-","","","2025-06-13T09:05:40.000Z","180","","83.87298937815672","81.22642549457144","88.83255937259318","84.13493652823993","64.60100866353432","49.81724533909046","59.433352735739234","25.728574305468975","87.83070444456034","80.87669836370421","85.90904677132222","24.107405843903816","86.55984715408464","28.03566547687954","87.75746224768713","21.93121838663848","72.03256310084902","16.242114575323885","63.87359056028169","51.327223917211505","80.0336297652801","65.44568975794427","87.66230091973873","80.14559914870347","76.58901805346315","30.70871699610663","70.72511617926175","29.54472164010946","42.89453808228184","30.192901742753993","51.087048980144075","29.953075138049577","61.749604726798225","42.86784470145449","89.24795009737306","83.31757063877608","75.58820200459965","42.722123499879146","48","0.000344932415365304","1.9243535807417853","0.1688142697357646","0.09745278836964956","0.6144479184811958","0.06697288787812374","","","","1.9243535807417853","74.54108069672364","","","","","0.5853146076202392","47.280302710253125","[81.22642549457144,65.44568975794427,80.14559914870347,30.70871699610663,29.54472164010946,30.192901742753993,29.953075138049577,42.86784470145449,83.31757063877608,42.722123499879146,84.13493652823993,49.81724533909046,25.728574305468975,80.87669836370421,24.107405843903816,28.03566547687954,21.93121838663848,16.242114575323885,51.327223917211505]",""
"epoch_47","finished","-","","","2025-06-13T09:02:40.000Z","180","","83.77214950625736","81.29047786315017","88.7994412462407","84.07866067045744","64.96132488832231","49.3546103153423","59.94524918658238","24.45579964473991","87.75944861618473","82.24762887027234","85.12599083220924","25.57477305109308","86.39715998342105","27.218093810341447","87.90236562094876","22.227797737462502","72.78459669915463","15.816037492918571","63.18547392970182","50.243148490217514","79.94856444431016","65.46740605875408","87.71929341810915","79.40713164731552","76.20679677366215","32.628483019431584","70.99565925204469","30.349166649316928","42.842234533946595","31.094617722170703","52.74272823593723","29.165894257752317","61.93297224102912","41.85401809926777","89.28232758835466","83.74691228430558","75.5575908031112","43.27473688006286","47","0.0004968395304717264","1.940424792639172","0.1696306005423609","0.09751169362671806","0.6166200637817383","0.06737778654307809","","","","1.940424792639172","74.62428251576462","","","","","0.5831497929096222","47.34186287180909","[81.29047786315017,65.46740605875408,79.40713164731552,32.628483019431584,30.349166649316928,31.094617722170703,29.165894257752317,41.85401809926777,83.74691228430558,43.27473688006286,84.07866067045744,49.3546103153423,24.45579964473991,82.24762887027234,25.57477305109308,27.218093810341447,22.227797737462502,15.816037492918571,50.243148490217514]",""
"epoch_46","finished","-","","","2025-06-13T08:59:39.000Z","181","","83.76249108540014","81.30089445093293","88.81342603597638","84.22078394399031","64.44027398358818","53.81357081874222","57.86573060974259","24.70969202389572","87.42438751797768","79.05277342952728","86.02160376861713","24.680408949712035","85.99185677243932","28.489036642682503","88.17313822932257","22.87944453009461","70.81581920474127","17.42588967214256","62.39907837310065","50.88330503953892","79.71791657527689","65.93961891565068","87.72591768635017","79.24687735594787","76.4778466856344","32.59577314167379","70.87493978341371","30.792225847926417","43.638477344393216","30.294321590554073","51.96171371798629","28.3768814549035","62.67436614457653","40.69642776781153","89.22396982826832","84.09140826930731","75.36465731887154","44.40813137338666","46","0.0006436666467726117","1.9581517399722383","0.17104265241677524","0.0976187161172316","0.6191998685285942","0.06805267374554967","","","","1.9581517399722383","74.38776898240405","","","","","0.5822161190509796","47.57355080096952","[81.30089445093293,65.93961891565068,79.24687735594787,32.59577314167379,30.792225847926417,30.294321590554073,28.3768814549035,40.69642776781153,84.09140826930731,44.40813137338666,84.22078394399031,53.81357081874222,24.70969202389572,79.05277342952728,24.680408949712035,28.489036642682503,22.87944453009461,17.42588967214256,50.88330503953892]",""
"epoch_45","finished","-","","","2025-06-13T08:56:40.000Z","179","","83.79527122163041","80.9094922104419","88.81849159951564","84.20757755259314","64.36397793866642","50.923701555904486","58.10326581649683","23.445885901572503","87.39698570931455","81.8976531924686","85.61770383188527","22.3639608188456","86.27120533575805","28.545680860298393","87.30681767262625","23.43669916661481","70.67160926650881","16.97834913093768","63.631939266553395","50.66594864051408","79.66474058545373","65.10305671905444","87.72670475616678","79.27661596077671","75.98391507925116","33.38292501032985","71.415234345307","32.06286059840795","43.456242970791514","30.538755153670422","52.24801298401276","25.575267697417033","62.319939199409234","42.225633571934935","89.07596705008277","84.24672320165996","74.90409427919006","44.54501664484649","45","0.0007868283823713545","1.9735723755135184","0.17129091927947585","0.09769779602989896","0.6204934963439864","0.06835951188783003","","","","1.9735723755135184","74.35642731098002","","","","","0.5809095566272735","47.38588439938363","[80.9094922104419,65.10305671905444,79.27661596077671,33.38292501032985,32.06286059840795,30.538755153670422,25.575267697417033,42.225633571934935,84.24672320165996,44.54501664484649,84.20757755259314,50.923701555904486,23.445885901572503,81.8976531924686,22.3639608188456,28.545680860298393,23.43669916661481,16.97834913093768,50.66594864051408]",""
"epoch_44","finished","-","","","2025-06-13T08:53:41.000Z","179","","83.80150083709815","80.65060307923304","88.76142478903988","84.3782827645752","65.44861792875861","54.022058326003105","57.76372609938901","25.02831330474188","87.0504621799712","82.05078435036197","86.28067904657998","25.032217201947766","86.19390727507361","29.576934466319287","86.97829622880906","22.292073387168333","70.15279055295136","15.605407168484756","63.64103638349248","53.068311320252405","79.74095953541693","65.84173953792809","87.59427506379635","78.78471798392545","76.09310862068055","32.57833408149349","70.99976796207605","30.614172412875153","43.52303456974039","33.86943144986391","51.93363003425142","30.190670433315443","61.87563545735695","43.4174175233519","88.92224250212281","83.82773625656837","75.76527217934499","44.63324554963257","44","0.0009271353468595546","1.9916027265650629","0.1717597748373301","0.09781733754330312","0.6232579840351911","0.06905227737458608","","","","1.9916027265650629","74.34317722347105","","","","","0.5749974813461304","48.182234242002224","[80.65060307923304,65.84173953792809,78.78471798392545,32.57833408149349,30.614172412875153,33.86943144986391,30.190670433315443,43.4174175233519,83.82773625656837,44.63324554963257,84.3782827645752,54.022058326003105,25.02831330474188,82.05078435036197,25.032217201947766,29.576934466319287,22.292073387168333,15.605407168484756,53.068311320252405]",""
"epoch_43","finished","-","","","2025-06-13T08:50:42.000Z","179","","83.72776806542541","81.45257702240434","88.7778588199607","84.28660342558055","66.1881545434008","50.67646356278943","56.53090020147975","25.01286249014662","87.22627448898551","81.58519391910545","84.68497279545684","26.5807878285301","85.86490297431831","29.37984428385428","88.59993226924858","22.711755719431913","69.82347314689422","15.313888688945037","61.928921752614606","51.67269848201151","79.4517808172612","64.73989076875554","87.61809549357972","79.93777013795537","75.16388620666348","29.506491718858168","71.08820688251231","29.10222698553145","43.6141830319133","30.764971277317628","53.255150998230214","31.730275812234034","62.822337116119186","42.5496613027696","88.85163361152138","83.08705743807407","75.23206015891168","44.24948640381077","43","0.0010651119308332296","2.010717101982835","0.17355256683119685","0.09793102731762345","0.6263602043836172","0.06986780476024132","","","","2.010717101982835","74.23423649339458","","","","","0.5786433668136597","47.59686880358451","[81.45257702240434,64.73989076875554,79.93777013795537,29.506491718858168,29.10222698553145,30.764971277317628,31.730275812234034,42.5496613027696,83.08705743807407,44.24948640381077,84.28660342558055,50.67646356278943,25.01286249014662,81.58519391910545,26.5807878285301,29.37984428385428,22.711755719431913,15.313888688945037,51.67269848201151]",""
"epoch_42","finished","-","","","2025-06-13T08:47:43.000Z","179","","83.52183822177996","80.65766890368275","88.74003663269467","84.21238358126872","66.16476284575634","52.66907350543344","58.153701260653726","23.28563119579181","87.79243875108655","82.23267235845327","83.95939116319668","24.69119958258557","85.39393276612498","31.426118433709448","87.31381291143133","21.620512408411365","71.5445186973475","20.5148839462017","61.472250536137686","49.00278740326759","79.68605238070062","66.017989197671","87.53495676853464","79.79709076027774","73.01561169660347","31.350343463249875","70.99402158093257","31.124679653060973","44.104620896576634","30.833394448601823","53.5371265329622","30.484337299987008","61.65972850960904","42.73004336514263","89.07828436606586","83.39377666078819","74.84472292652742","44.17025256536343","42","0.0012011244339814315","2.029377609112184","0.17470261403395018","0.09805638449261814","0.6290771374265656","0.07055325979608616","","","","2.029377609112184","74.13220049709062","","","","","0.5749839811325074","47.906044143839395","[80.65766890368275,66.017989197671,79.79709076027774,31.350343463249875,31.124679653060973,30.833394448601823,30.484337299987008,42.73004336514263,83.39377666078819,44.17025256536343,84.21238358126872,52.66907350543344,23.28563119579181,82.23267235845327,24.69119958258557,31.426118433709448,21.620512408411365,20.5148839462017,49.00278740326759]",""
"epoch_41","finished","-","","","2025-06-13T08:44:42.000Z","181","","83.39860396970325","81.26742104228144","88.64604669993884","84.31631014995888","66.07877748251445","55.61325715479112","57.82798655602052","24.83457485859142","87.35747611411252","76.45879411739493","84.06835843827326","24.969172598683468","85.30325066858857","27.053418467621608","87.2725516014075","19.65804039760048","71.765182344273","17.565620841658188","63.32447707788224","51.96675302529312","79.44573211484736","65.62954249898057","87.73217896285566","79.68580845470822","73.26974991882997","30.255802961852556","69.98775451862093","30.433881599296164","43.4284779243011","31.140854641420745","54.524153384600496","29.380885574180564","61.58489902616362","41.30595429686515","89.19957729985911","84.25978368982243","74.92572068220805","45.596953511767154","41","0.0013354427415283657","2.0500333245473965","0.17633962157270078","0.09821132293715124","0.6329609895025501","0.07131436876668275","","","","2.0500333245473965","74.16531340973685","","","","","0.5819020948410034","47.44172788856675","[81.26742104228144,65.62954249898057,79.68580845470822,30.255802961852556,30.433881599296164,31.140854641420745,29.380885574180564,41.30595429686515,84.25978368982243,45.596953511767154,84.31631014995888,55.61325715479112,24.83457485859142,76.45879411739493,24.969172598683468,27.053418467621608,19.65804039760048,17.565620841658188,51.96675302529312]",""
