"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","learning_rate","momentum","num_classes","num_epochs","weight_decay","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","lambda_adv","loss","lr","train_flops","train_fps","train_latency","train_loss","train_mIoU","train_params","val_flops","val_fps","val_latency","val_loss","val_mIoU","val_mIoU_per_class","val_params"
"epoch_40","finished","-","","","2025-06-25T11:48:44.000Z","71206","","4","0.00625","0.9","19","50","0.0001","98.71810689885606","71.1052253650218","95.79075173530372","68.89251850191444","51.56491634779093","37.773581105145055","54.176967980303104","2.30597560506368","89.86893667636251","73.51426507308571","89.35545269583277","20.355084771512853","92.56711103040688","17.910244252057286","91.62177227810405","0.8371713682594508","66.7560068516991","3.385935481955433","36.211103884354486","0.02259343029834409","86.03125694010473","27.95269391343228","89.73293413818936","72.15756160993537","80.21464908824322","22.00520393528091","62.23444154479259","10.144223840721896","51.81227173453679","21.75575525733685","51.44578094691982","13.125621204325336","65.25027659452975","9.993493553293742","81.81895734996854","73.67594310591964","80.93038739747126","19.73396966131454","40","0.001","1.1852670893994477","0.0014682736788600235","","","","1.1852670893994477","74.53168853230368","","","","","0.7974117126464844","29.82352952820393","[71.1052253650218,27.95269391343228,72.15756160993537,22.00520393528091,10.144223840721896,21.75575525733685,13.125621204325336,9.993493553293742,73.67594310591964,19.73396966131454,68.89251850191444,37.773581105145055,2.30597560506368,73.51426507308571,20.355084771512853,17.910244252057286,0.8371713682594508,3.385935481955433,0.02259343029834409]",""
"epoch_39","finished","-","","","2025-06-25T11:24:12.000Z","72633","","4","0.00625","0.9","19","50","0.0001","98.69777761067284","71.81495042015436","95.78133943392392","71.32788057965101","49.8044174689422","37.05530033456006","54.622041011518505","3.5363399346250968","89.89599501658769","75.3100348273311","89.28868354456021","22.643826327075455","92.68437535906062","20.65059844762846","89.69232868492541","0.06879290408512753","66.65774349542174","4.65075968754351","33.7062563337249","0.0914812826586948","85.81064346062337","34.79886897841196","89.58884070932028","72.43043500503975","79.84029637097306","23.22767352998091","62.09913911266985","9.351085416746429","51.69968392350805","20.32596058414859","51.37422857571996","12.56354721912848","63.60391844615025","8.895803319387788","81.69752075180331","75.51570911005254","80.80148083576056","25.705379142636","39","0.001","1.1879866337979526","0.0015997806152591378","","","","1.1879866337979526","74.07087948136142","","","","","0.7429896111488342","31.05075931846555","[71.81495042015436,34.79886897841196,72.43043500503975,23.22767352998091,9.351085416746429,20.32596058414859,12.56354721912848,8.895803319387788,75.51570911005254,25.705379142636,71.32788057965101,37.05530033456006,3.5363399346250968,75.3100348273311,22.643826327075455,20.65059844762846,0.06879290408512753,4.65075968754351,0.0914812826586948]",""
"epoch_38","finished","-","","","2025-06-25T10:59:43.000Z","74057","","4","0.00625","0.9","19","50","0.0001","98.68203870592691","71.48524210345086","95.77556545157223","71.14930238213995","51.3368871743432","39.088255314486034","53.29091899323396","4.398337676357475","89.71279695145817","75.4224597577649","89.02833014624477","20.164415750291873","93.25187514514722","13.374845351420486","91.92848770472486","0.030592957064241557","65.52975167595127","4.005320801827389","34.65959630516591","0.014405638145144808","85.68325691321374","29.21496556783625","89.58626930661367","72.6847585037677","79.52216015923405","23.81392887529211","60.67393591028532","9.449330316756075","51.38248720866401","20.29424537962908","51.47395419556069","14.496182385202708","63.747515056511226","8.026727767847502","81.55389556000684","75.64701819014277","80.53272804875856","25.900357924445235","38","0.001","1.1905065168704052","0.001730095732479772","","","","1.1905065168704052","74.07118161119035","","","","","0.7533395857810974","30.455825928624616","[71.48524210345086,29.21496556783625,72.6847585037677,23.81392887529211,9.449330316756075,20.29424537962908,14.496182385202708,8.026727767847502,75.64701819014277,25.900357924445235,71.14930238213995,39.088255314486034,4.398337676357475,75.4224597577649,20.164415750291873,13.374845351420486,0.030592957064241557,4.005320801827389,0.014405638145144808]",""
"epoch_37","finished","-","","","2025-06-25T10:35:15.000Z","75480","","4","0.00625","0.9","19","50","0.0001","98.68304221922166","71.79432336225084","95.77393040727311","66.39391085773322","49.54102659206755","37.822888410412354","51.79948254758179","3.400844432431424","89.61319685527076","73.70514516394842","89.06120174973498","19.39265895626643","92.45249918643786","10.791596584006076","91.6168423352461","0.12593077344841608","64.13048345782506","4.707954706000822","32.38776033419293","0.10483709620327192","85.7037743024838","33.10181811855177","89.555725645142","71.81337422961276","79.89016575318972","23.3795002409691","61.49082943339482","11.209849696407757","51.43604658380381","22.167624067631092","51.22323932464477","15.490283494279955","63.47103829929749","8.635351406855843","81.5600188186535","74.7633683723589","80.67903656538822","26.517685425202774","37","0.001","1.189839611810916","0.0018593280900972829","","","","1.189839611810916","73.68786002162368","","","","","0.7564620566368103","30.279944494451115","[71.79432336225084,33.10181811855177,71.81337422961276,23.3795002409691,11.209849696407757,22.167624067631092,15.490283494279955,8.635351406855843,74.7633683723589,26.517685425202774,66.39391085773322,37.822888410412354,3.400844432431424,73.70514516394842,19.39265895626643,10.791596584006076,0.12593077344841608,4.707954706000822,0.10483709620327192]",""
"epoch_36","finished","-","","","2025-06-25T10:10:46.000Z","76905","","4","0.00625","0.9","19","50","0.0001","98.6638735148958","71.32005136046119","95.75131568832003","67.52795543112686","50.74988988675132","39.00890302885855","52.39646736609429","2.5753583321268274","89.58944942761839","74.78914620379459","88.85648638822184","18.853666180003795","92.90044796329556","12.889105579024912","91.53109896814284","0.26444000517382604","65.18401914507741","3.378681507887429","33.38205952802268","0.0921584657739341","85.58452783853373","27.260585728724003","89.53118996009506","72.15445132449625","79.70733753226698","22.097089175041003","61.579904323281866","10.477592440956474","51.47522491396147","21.364071342037292","50.808615081879026","13.617451882321305","63.96573274124341","9.839204818258034","81.50030390349102","73.6534843232515","80.49330251367552","21.73390896224248","36","0.001","1.1922315521789255","0.001987569142293747","","","","1.1922315521789255","73.87638140446676","","","","","0.7788071126937867","29.626174004818957","[71.32005136046119,27.260585728724003,72.15445132449625,22.097089175041003,10.477592440956474,21.364071342037292,13.617451882321305,9.839204818258034,73.6534843232515,21.73390896224248,67.52795543112686,39.00890302885855,2.5753583321268274,74.78914620379459,18.853666180003795,12.889105579024912,0.26444000517382604,3.378681507887429,0.0921584657739341]",""
"epoch_35","finished","-","","","2025-06-25T09:46:19.000Z","78327","","4","0.00625","0.9","19","50","0.0001","98.67196923014168","70.78132956456672","95.765424719023","70.09672962625562","50.99962627121045","37.5146271421774","51.75211435341258","3.068101517042293","89.48623806106028","69.13010322538497","89.32228954752229","20.964546803847934","92.82620804579572","12.77466358532576","91.43111189656028","0.5920797864028857","63.73111330040431","3.9317942989283754","31.14324455597829","0.0035706612310531785","85.56197415051295","29.982486358175684","89.4354812167019","71.60547467622598","79.1532574093493","23.693553504252844","60.8438055567395","9.213113380386302","51.25312074617398","21.04280625625598","50.83066439042284","14.13480170127026","63.741893445936505","8.173915798143632","81.45004407732532","74.78265977998737","80.27769755140497","22.27177244395468","35","0.001","1.1929416357835472","0.0021148966368853116","","","","1.1929416357835472","73.56196202766716","","","","","0.777964190006256","29.671480532095572","[70.78132956456672,29.982486358175684,71.60547467622598,23.693553504252844,9.213113380386302,21.04280625625598,14.13480170127026,8.173915798143632,74.78265977998737,22.27177244395468,70.09672962625562,37.5146271421774,3.068101517042293,69.13010322538497,20.964546803847934,12.77466358532576,0.5920797864028857,3.9317942989283754,0.0035706612310531785]",""
"epoch_34","finished","-","","","2025-06-25T09:21:48.000Z","79753","","4","0.00625","0.9","19","50","0.0001","98.60060376804547","70.79084222057801","95.701173818058","72.53019257576987","48.550548583310075","38.99393078494972","51.18903504813711","1.7774472363390958","88.93591987089455","67.52655316789212","88.43355120922972","20.16598296090383","92.25252051057385","12.004431543812112","91.68919306932617","1.0053672856125475","63.780248989015895","3.2536336402973474","34.43496104653793","0.03244310759414965","84.98143166540267","31.18576917752581","89.2676788921009","72.26832109428796","78.80671959440879","23.13390624754754","60.27456919324461","8.915861722986595","50.934293647926495","21.492985346891817","50.2948140654239","13.565616285041418","63.142098284152745","9.516807185154205","81.26303199541177","73.96130678899699","79.89430001763299","19.979486275493777","34","0.001","1.2012215704043536","0.0022413774476912982","","","","1.2012215704043536","73.28561543520176","","","","","0.7697737393379211","29.584257086719735","[70.79084222057801,31.18576917752581,72.26832109428796,23.13390624754754,8.915861722986595,21.492985346891817,13.565616285041418,9.516807185154205,73.96130678899699,19.979486275493777,72.53019257576987,38.99393078494972,1.7774472363390958,67.52655316789212,20.16598296090383,12.004431543812112,1.0053672856125475,3.2536336402973474,0.03244310759414965]",""
"epoch_33","finished","-","","","2025-06-25T08:57:18.000Z","81178","","4","0.00625","0.9","19","50","0.0001","98.63411723042516","71.35878570522787","95.70400894639354","68.87007392534453","50.25558495449219","36.70117080060989","52.38231876593129","2.82827175451894","89.29655454620455","71.5031432426523","88.79758194668595","20.555803413156028","92.35609088318952","19.758042534633493","91.07249468730446","1.9948879948276952","64.44136343816203","3.36076397397152","30.13103996413213","0.022470540505765697","85.20308757363358","32.29293740468579","89.21757794009386","71.73322224089742","78.89380390420031","25.40071988850656","59.57354182202251","7.596125022015071","50.67218490122597","21.61033609079856","50.12190215526545","16.16949390595983","62.65330823356672","9.347007367173315","81.31112979417537","75.3882049549979","79.88525157413157","24.02892710351124","33","0.001","1.2000767211161696","0.0023670696807283707","","","","1.2000767211161696","73.18962859269665","","","","","0.7541996078491211","30.55370462442072","[71.35878570522787,32.29293740468579,71.73322224089742,25.40071988850656,7.596125022015071,21.61033609079856,16.16949390595983,9.347007367173315,75.3882049549979,24.02892710351124,68.87007392534453,36.70117080060989,2.82827175451894,71.5031432426523,20.555803413156028,19.758042534633493,1.9948879948276952,3.36076397397152,0.022470540505765697]",""
"epoch_32","finished","-","","","2025-06-25T08:32:37.000Z","82615","","4","0.00625","0.9","19","50","0.0001","98.62502057747746","71.6115310397366","95.72708836650068","70.27658224582713","50.123421634163456","36.58563792678817","52.214600196935656","2.8437552633222367","89.18978526937448","71.95044304552638","88.45709175314745","21.267790641287","91.33321200219594","17.417707729900357","90.09622587894911","8.699083602451905","64.51303691047386","3.056538246823944","32.415084514940304","0.022347414256419035","85.11251775798351","31.048374709746952","89.20786182714998","71.48419591154249","78.75354789670884","23.07448114170069","59.01155167581577","8.60912846031305","50.67052081378544","21.60152942082168","49.93142620482692","14.446293591309272","63.28473644885645","10.152925880585084","81.12673897151156","75.19846935019697","79.8958437383255","22.839017199263175","32","0.001","1.2020476147818413","0.0024920242723086524","","","","1.2020476147818413","73.1415427599538","","","","","0.7542933917045593","30.64135962217892","[71.6115310397366,31.048374709746952,71.48419591154249,23.07448114170069,8.60912846031305,21.60152942082168,14.446293591309272,10.152925880585084,75.19846935019697,22.839017199263175,70.27658224582713,36.58563792678817,2.8437552633222367,71.95044304552638,21.267790641287,17.417707729900357,8.699083602451905,3.056538246823944,0.022347414256419035]",""
"epoch_31","finished","-","","","2025-06-25T08:08:08.000Z","84039","","4","0.00625","0.9","19","50","0.0001","98.61177517836254","71.36203616633354","95.706407984707","69.89721752917005","49.98757270280321","37.66577384406971","52.15765146266557","4.293654208950453","89.31815244781478","74.00547660970203","88.62317068653657","20.851508654204675","92.31662397554132","21.57944351787474","90.95019890581976","0.6940509915014161","65.27382679019901","3.4953822278666697","29.05708787684412","0.00012312624934666136","84.96186296219778","29.227926965240115","89.15512071001869","72.20785696323911","78.70679594122035","22.63893804945507","59.787503413724885","10.269920269621364","50.60979898989051","20.353464392401825","49.56934940505496","14.549752803863914","61.22710458888175","9.088875441668913","81.19900482971885","74.9506082678878","79.83977132771119","23.226264960120503","31","0.001","1.2022750460262746","0.002616286223107676","","","","1.2022750460262746","73.0030936936691","","","","","0.7628539080619812","30.54517236786428","[71.36203616633354,29.227926965240115,72.20785696323911,22.63893804945507,10.269920269621364,20.353464392401825,14.549752803863914,9.088875441668913,74.9506082678878,23.226264960120503,69.89721752917005,37.66577384406971,4.293654208950453,74.00547660970203,20.851508654204675,21.57944351787474,0.6940509915014161,3.4953822278666697,0.00012312624934666136]",""
"epoch_30","finished","-","","","2025-06-25T07:43:37.000Z","85465","","4","0.00625","0.9","19","50","0.0001","98.59833599606284","71.05561047305406","95.71239811698608","69.68526919310332","50.27576058428191","34.218882073286885","50.70691474304536","3.3238319209093725","89.03639238111596","72.98430168202925","88.07472318325512","21.024454559196492","91.371263524379","19.578511619155144","90.32841635917865","2.3809685595276107","64.60817662922662","3.989309614416954","28.566886147283547","0.02844216359907877","84.90261308159104","26.19035848752185","89.0875813235698","72.0926607985675","78.0448080921705","23.08709040760976","59.082684827641415","11.003695082894522","50.26596802290528","19.87200378708567","49.504169643299214","12.70362933975726","61.78486415751967","11.26372696323042","81.00911307096584","74.08238766333538","79.55433009883266","23.322546353951907","30","0.001","1.2061201245037478","0.0027398955659630434","","","","1.2061201245037478","72.6587052622795","","","","","0.7564532482624053","30.099351618012225","[71.05561047305406,26.19035848752185,72.0926607985675,23.08709040760976,11.003695082894522,19.87200378708567,12.70362933975726,11.26372696323042,74.08238766333538,23.322546353951907,69.68526919310332,34.218882073286885,3.3238319209093725,72.98430168202925,21.024454559196492,19.578511619155144,2.3809685595276107,3.989309614416954,0.02844216359907877]",""
"epoch_29","finished","-","","","2025-06-25T07:18:14.000Z","86944","","4","0.00625","0.9","19","50","0.0001","98.5458903848479","71.38873763090812","95.6945560238036","70.79127939937202","49.155595381447945","38.65415567681501","50.474228534353415","3.02021182232398","88.5663950805658","75.82572579825283","87.50538181300682","22.618734085095177","90.91770113402504","20.07825018346672","90.82458784542476","3.948065117562679","62.76680125295201","4.652433132768237","31.10375608043728","0.002647214360953219","84.52760778239193","31.069089883353307","88.92186887564195","72.87112506568941","77.76262857324645","21.93312912836133","58.52799415221669","11.120183240143769","49.9724082488027","22.003109009650885","49.192325614322435","14.688875858436276","61.560378145246105","11.176106318820482","80.89682252865846","75.89934685912493","79.34538238514295","24.08693713663889","29","0.001","1.210912007767","0.0028628881353220826","","","","1.210912007767","72.43485841244917","","","","","0.7328067564964295","31.35937592427079","[71.38873763090812,31.069089883353307,72.87112506568941,21.93312912836133,11.120183240143769,22.003109009650885,14.688875858436276,11.176106318820482,75.89934685912493,24.08693713663889,70.79127939937202,38.65415567681501,3.02021182232398,75.82572579825283,22.618734085095177,20.07825018346672,3.948065117562679,4.652433132768237,0.002647214360953219]",""
