"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","lr","mean_loss","mean_loss_aux","mean_loss_bce","mean_loss_boundary_ce","mean_loss_main","train_loss","train_mIoU","val_loss","val_mIoU","val_mIoU_per_class"
"epoch_50","finished","-","","","2025-06-11T12:07:53.000Z","204","","85.30568214553355","83.33280928375612","87.34874689689973","84.47700522966055","54.622431835356785","41.72176528790354","48.69857449593533","30.592812388767037","84.46037139263169","78.90370563417626","80.99798455217527","30.64519935971436","80.42870464636785","32.473633311798714","82.57951175352169","30.222541500103723","62.503696290062095","19.234667603952943","46.66918918163103","45.36306301994754","77.70393223788209","64.86608408850759","86.12266301811985","79.63162626610573","68.33173962334325","31.5691690239515","61.416808384683186","28.050225564856586","36.5886077843727","28.524057500811907","46.4715509833477","32.93804008089722","58.4141437699295","45.45000292392775","85.41561861172023","81.79803182900844","72.01983895547936","45.680402466133216","50","0","3.0200797401311745","0.1939290710950019","0.10523738475094618","0.7390556822296317","0.09870475422562534","3.0200797401311745","68.74209455573647","0.56730788397789","48.182886440209515","[83.33280928375612,64.86608408850759,79.63162626610573,31.5691690239515,28.050225564856586,28.524057500811907,32.93804008089722,45.45000292392775,81.79803182900844,45.680402466133216,84.47700522966055,41.72176528790354,30.592812388767037,78.90370563417626,30.64519935971436,32.473633311798714,30.222541500103723,19.234667603952943,45.36306301994754]"
"epoch_49","finished","-","","","2025-06-11T12:04:49.000Z","183","","85.10003267980659","82.46041714280653","87.41822972198918","84.28179330055907","55.64540960862286","45.48680556273976","48.550220902385014","29.843645561657116","84.17001198217609","80.08889606209117","80.51467302280916","30.4513007117192","82.22843760268378","32.886949563453705","85.07748714697098","28.155001957409247","61.0167888298396","20.902932163672403","46.18751395048669","47.756468506384806","77.50025986433306","65.39753097286712","86.17226733800926","79.63829629539937","66.87536502006161","30.699320988813955","61.363396718799834","27.19551153828586","37.34983988038752","30.363763181782833","45.98977220733067","33.07109371187922","57.83385812392103","46.23252680061948","85.29480805329037","81.68144917871119","72.05914450445219","46.31301801756714","49","0.00018484470457853937","3.0236448307377084","0.19478757690837364","0.1051952795104216","0.7422796026744308","0.09954460796546996","3.0236448307377084","68.75513248201871","0.5678031232357025","48.574037958864174","[82.46041714280653,65.39753097286712,79.63829629539937,30.699320988813955,27.19551153828586,30.363763181782833,33.07109371187922,46.23252680061948,81.68144917871119,46.31301801756714,84.28179330055907,45.48680556273976,29.843645561657116,80.08889606209117,30.4513007117192,32.886949563453705,28.155001957409247,20.902932163672403,47.756468506384806]"
"epoch_48","finished","-","","","2025-06-11T12:01:43.000Z","185","","85.09490496806464","82.63326589184477","87.39224140051208","84.42922245278251","55.67020865776037","46.26870386514008","48.25586036798783","30.664397295548195","84.45400465783824","81.24679710804273","79.60654795014023","32.9811486815486","81.30975683869099","33.90093962026595","83.11887435442713","27.483028141472033","59.411635024380125","18.30781452253545","45.79708919645656","46.727109404264446","77.63203551518349","65.08019592443277","85.93011203259296","79.18709820673814","67.79265583231837","30.54664490860021","61.45777488032128","27.99858580246691","36.84084961859059","30.14080889383984","46.09482520443812","33.9640627319406","58.163256856730214","46.129251850512496","85.50528291371909","81.52669619163399","71.376489161498","47.43434195333835","48","0.000344932415365304","3.0296510266893693","0.1957540192638948","0.10535832619621552","0.7436532592045442","0.1005296280214198","3.0296510266893693","68.46865291745527","0.5670554718971252","48.77105860247095","[82.63326589184477,65.08019592443277,79.18709820673814,30.54664490860021,27.99858580246691,30.14080889383984,33.9640627319406,46.129251850512496,81.52669619163399,47.43434195333835,84.42922245278251,46.26870386514008,30.664397295548195,81.24679710804273,32.9811486815486,33.90093962026595,27.483028141472033,18.30781452253545,46.727109404264446]"
"epoch_47","finished","-","","","2025-06-11T11:58:38.000Z","185","","85.14109603083251","83.16122111299855","87.24781732565678","84.35063623603007","55.34343822700539","47.05650277494763","49.18407967197203","27.57228891368347","83.9432296527432","76.33156860911046","79.3897606289866","30.643054396900617","80.46763793953915","35.03116738691457","82.36953026189428","28.230715497455332","61.71024402501939","15.92287938548164","45.30551931241587","45.38458167056713","77.43326225158653","64.44972969829517","85.81921545463868","79.30672612922325","68.00589485956071","31.925677036750542","61.57699089846583","26.68167505284609","37.53517000123682","30.423938678549646","44.51249721086609","31.71716158308942","57.40763928345968","46.204703791071125","85.4807960961658","82.84818800828045","71.15067593356945","46.26748730516798","47","0.0004968395304717264","3.0377959592348445","0.19684888536238487","0.10550622132064125","0.7475479272485689","0.10138405318213176","3.0377959592348445","68.3697102666113","0.5650735056400299","48.07946859301912","[83.16122111299855,64.44972969829517,79.30672612922325,31.925677036750542,26.68167505284609,30.423938678549646,31.71716158308942,46.204703791071125,82.84818800828045,46.26748730516798,84.35063623603007,47.05650277494763,27.57228891368347,76.33156860911046,30.643054396900617,35.03116738691457,28.230715497455332,15.92287938548164,45.38458167056713]"
"epoch_46","finished","-","","","2025-06-11T11:55:34.000Z","184","","85.08827754805091","82.5915529814278","87.26285309140225","84.10839265745378","54.70626289940434","43.70348919163494","47.72177551605208","29.965118574907308","83.69447665834568","78.26079448455557","78.34318506447038","32.59251970152503","76.87306150897368","32.81394306914155","82.50543419477012","23.695063390990583","58.7350245347653","19.44672038340078","46.2537170149011","49.152441861144965","77.55558168435437","64.68972580392209","86.12843023246833","79.2631776655848","67.48756653698834","30.78864841811315","60.36711570217197","26.201719725759432","36.615065669570626","30.317604354079496","45.8554057790726","32.19952670620894","57.72100113031101","45.47320807053393","85.49720914293009","83.16197895291816","71.4273832304659","45.62850207039674","46","0.0006436666467726117","3.04020726953754","0.19842852471969813","0.10547395966207708","0.7493203095807374","0.10203636089771152","3.04020726953754","67.88625405997205","0.5715724737644196","48.10811200335259","[82.5915529814278,64.68972580392209,79.2631776655848,30.78864841811315,26.201719725759432,30.317604354079496,32.19952670620894,45.47320807053393,83.16197895291816,45.62850207039674,84.10839265745378,43.70348919163494,29.965118574907308,78.26079448455557,32.59251970152503,32.81394306914155,23.695063390990583,19.44672038340078,49.152441861144965]"
"epoch_45","finished","-","","","2025-06-11T11:52:28.000Z","185","","84.96950658675469","82.73398823788102","87.15101887994416","84.39826062504883","54.33329649531709","46.08103266271642","48.03392167677882","30.555465756566736","83.8456594700435","79.71537886626162","78.81549402133416","32.177972077881954","81.12298754339213","31.51406129144632","79.69685803479418","25.182006730016287","60.98580631313881","18.487023382068145","46.567465253816145","46.32448266289184","77.19787081307037","65.73503898349364","85.96312697314897","80.1098433996807","66.41211428468425","29.215089839723507","61.55705893241037","26.71584433761705","37.15947946368095","27.588920057708503","45.17376007161465","33.82601012129488","57.47835078404179","46.33622064659371","85.45490404017113","81.4547869969756","71.91473964217","47.088942103089224","45","0.0007868283823713545","3.0525895523964297","0.1987798023618208","0.10586719099271086","0.7525262391294232","0.10320756465917022","3.0525895523964297","68.09649575159506","0.5668231403827667","48.17054572520821","[82.73398823788102,65.73503898349364,80.1098433996807,29.215089839723507,26.71584433761705,27.588920057708503,33.82601012129488,46.33622064659371,81.4547869969756,47.088942103089224,84.39826062504883,46.08103266271642,30.555465756566736,79.71537886626162,32.177972077881954,31.51406129144632,25.182006730016287,18.487023382068145,46.32448266289184]"
"epoch_44","finished","-","","","2025-06-11T11:49:22.000Z","186","","84.81326562092181","82.88301079436691","87.20660602009747","84.16215767335717","57.17347641512169","47.62325487569309","47.997935333402815","30.754504910623048","83.26707169751592","74.36413069808575","79.5293191375754","33.50160489930429","80.98796475166583","32.13917135594411","81.28525182416897","26.939884223141796","60.57853480575823","23.252140434218997","47.258156400898216","46.48598565441368","77.25891283253674","65.57283160162099","85.90439402850104","79.82433451164347","64.38973459983418","34.073950163202234","61.216825800415506","28.725964797550024","36.49008170651585","31.639219480270036","46.43012397148708","32.30263433270294","57.28825845183998","45.53954238770165","85.80813070671088","82.18970591318809","71.55073682359865","45.53405980253981","44","0.0009271353468595546","3.0572660933924087","0.1988678318626098","0.1059177762831137","0.755644464917462","0.1037189623781743","3.0572660933924087","68.23340952255612","0.5629503946304322","48.81621518471411","[82.88301079436691,65.57283160162099,79.82433451164347,34.073950163202234,28.725964797550024,31.639219480270036,32.30263433270294,45.53954238770165,82.18970591318809,45.53405980253981,84.16215767335717,47.62325487569309,30.754504910623048,74.36413069808575,33.50160489930429,32.13917135594411,26.939884223141796,23.252140434218997,46.48598565441368]"
"epoch_43","finished","-","","","2025-06-11T11:46:16.000Z","186","","84.92323533261298","82.89409751989591","87.32891759364313","84.26731530750686","56.29503167314739","46.60044948340769","47.792455194172824","31.360646748337324","83.0753483743432","77.2848800783931","78.72732576696741","30.71464260552706","79.67626945635905","30.741246873442883","81.26415120369732","29.1827511390095","60.61608219975872","21.84690459783009","44.85863205356681","46.55400526619026","77.42160364960368","65.53818877995917","85.66263988593923","79.37067201738346","62.98530754934042","28.15473457315442","58.83196483328776","24.751143834523507","37.86932490380355","30.771420758401764","45.287710289977525","31.25636891073568","56.86515617972262","46.08333835553145","85.69104446391975","83.1088894691685","71.86023590099474","45.884966090207705","43","0.0010651119308332296","3.0713692949018405","0.2022176968839029","0.10629871817490529","0.7592833491075434","0.10522450379667088","3.0713692949018405","67.73854928972938","0.5674904856681824","48.22982433729508","[82.89409751989591,65.53818877995917,79.37067201738346,28.15473457315442,24.751143834523507,30.771420758401764,31.25636891073568,46.08333835553145,83.1088894691685,45.884966090207705,84.26731530750686,46.60044948340769,31.360646748337324,77.2848800783931,30.71464260552706,30.741246873442883,29.1827511390095,21.84690459783009,46.55400526619026]"
"epoch_42","finished","-","","","2025-06-11T11:43:09.000Z","186","","84.81932814193559","82.83097530620704","87.13732522203117","84.46749659784942","56.13149592189678","47.71836320256126","47.719567124484655","32.611818161904374","83.34389364456241","81.14049469749764","77.67714927548714","31.564327557410245","80.30389809040635","30.100562163535592","81.31229437343988","22.423757476322866","60.45196818822319","21.997406600934593","45.64135340778681","46.81670408141687","77.0481516266351","64.55923238424239","85.8301589375724","79.44886428161165","63.25373721780779","29.989661979266906","59.44537426276389","26.6114884977278","37.26959779818967","31.20023981604651","45.13356084788784","29.315412258336504","56.07564218463785","46.36324915062514","85.37299005503651","81.01754151175035","70.58612766233561","45.63779767367355","42","0.0012011244339814315","3.082620547927973","0.205665786416476","0.10642658232808416","0.7649505519078281","0.10687203350792102","3.082620547927973","67.60808494648003","0.5676527018547058","48.20081017889056","[82.83097530620704,64.55923238424239,79.44886428161165,29.989661979266906,26.6114884977278,31.20023981604651,29.315412258336504,46.36324915062514,81.01754151175035,45.63779767367355,84.46749659784942,47.71836320256126,32.611818161904374,81.14049469749764,31.564327557410245,30.100562163535592,22.423757476322866,21.997406600934593,46.81670408141687]"
"epoch_41","finished","-","","","2025-06-11T11:40:02.000Z","187","","84.80976112360774","83.33455134556309","87.11346233349401","84.01034004021152","56.78932936542282","49.9869178792919","45.867984706931075","32.39283626939548","82.33246496598466","70.29146310586391","77.01000132569085","32.95636569255077","77.53845166064878","29.89380607180322","82.7630837411385","18.382925194486702","60.87992785969048","17.162440087915183","46.9768440124518","46.21358540956531","76.96046620622445","65.49954582648412","85.82978005273313","79.65882987260002","64.8409667161087","35.07321353177667","58.57087330096689","27.67990639906153","37.21011494964269","30.82999489628734","44.77126875280964","32.888971312831586","56.67157848019018","45.24162302704373","85.26392133629716","82.19492197992602","70.8235463632959","45.58266162307304","41","0.0013354427415283657","3.0859845248797466","0.20435176876968403","0.10642026216929196","0.7678199953401968","0.10801858024591102","3.0859845248797466","67.52756985543839","0.5660517325401306","47.856573661354275","[83.33455134556309,65.49954582648412,79.65882987260002,35.07321353177667,27.67990639906153,30.82999489628734,32.888971312831586,45.24162302704373,82.19492197992602,45.58266162307304,84.01034004021152,49.9869178792919,32.39283626939548,70.29146310586391,32.95636569255077,29.89380607180322,18.382925194486702,17.162440087915183,46.21358540956531]"
