"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","learning_rate","momentum","num_classes","num_epochs","weight_decay","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","lambda_adv","loss","lr","train_flops","train_fps","train_latency","train_loss","train_mIoU","train_params","val_flops","val_fps","val_latency","val_loss","val_mIoU","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-06-25T16:05:37.000Z","56378","","4","0.00625","0.9","19","50","0.0001","98.75621479691564","71.22207889615227","95.84280326973152","72.45564190450074","52.05725481201621","37.907209700613166","54.45196615333304","4.999639675597168","90.16688281648932","75.15444095785855","89.82098436722578","21.336444411118467","93.34231958090383","21.51215866247818","92.49759764986864","5.536522627966795","67.86074900499428","7.920584960189492","37.51347848757447","0.06974758515145937","86.40650119327186","30.5101661499444","90.05651108661534","72.95729647905908","80.92890884957605","24.131234414669823","63.00966881640037","9.579242392802293","52.49622215266238","21.300703003609673","52.49555306251688","14.5602856673456","65.22748820241074","10.907368505230265","82.11815004115584","75.19565343687543","81.68123580267762","21.48531841154376","50","0.002","1.1773359706915263","0","25.779775698","59.397646308234535","17.76070284843445","1.1773359706915263","75.09107842875471","12581672","25.779775698","58.04679176200725","18.13186764717102","0.767858934879303","31.51272304435297","[71.22207889615227,30.5101661499444,72.95729647905908,24.131234414669823,9.579242392802293,21.300703003609673,14.5602856673456,10.907368505230265,75.19565343687543,21.48531841154376,72.45564190450074,37.907209700613166,4.999639675597168,75.15444095785855,21.336444411118467,21.51215866247818,5.536522627966795,7.920584960189492,0.06974758515145937]","12581672"
"epoch_49","finished","-","","","2025-06-25T15:40:39.000Z","57811","","4","0.00625","0.9","19","50","0.0001","98.73873469139812","71.32034601864493","95.84165199903208","73.00218975594788","50.41909230178","36.47941012956517","53.903868796172446","5.8127919319618","90.1776899588186","75.66404018068371","89.7858745160903","22.28910692641901","93.35586035784658","16.793436693369042","91.98765964272371","5.79967056836467","68.77892512746409","7.439755563242244","39.08141691764563","0.032811812252410866","86.24443702397852","29.864107457250434","90.01926836648062","72.89400887511748","81.02478310019686","23.089546525062428","63.27805137004919","8.97947321435645","52.52650769011239","20.13593758852905","52.21046810537884","13.052115604276402","64.83528713736068","9.79337744044728","82.1295727729465","74.95362355198957","81.65176274445867","22.17914179255732","49","0.002","1.1779803240985505","0.00018484470457853937","","","","1.1779803240985505","75.052153295786","","","","","0.7785052723884582","31.030257454212485","[71.32034601864493,29.864107457250434,72.89400887511748,23.089546525062428,8.97947321435645,20.13593758852905,13.052115604276402,9.79337744044728,74.95362355198957,22.17914179255732,73.00218975594788,36.47941012956517,5.8127919319618,75.66404018068371,22.28910692641901,16.793436693369042,5.79967056836467,7.439755563242244,0.032811812252410866]",""
"epoch_48","finished","-","","","2025-06-25T15:15:40.000Z","59265","","4","0.00625","0.9","19","50","0.0001","98.7410680898172","71.30878160891686","95.82702751263253","74.16037639014453","50.12286672091978","35.878532153544974","53.317256469291976","3.4233334810957277","90.07489808181047","75.61335005241415","89.97205135425294","21.077557238749385","92.73944963954924","15.424943947265424","92.2313697546034","5.823803234024616","66.69889148160253","5.52135751104816","42.487945345792205","0.03207438795480528","86.24770578983923","30.59626540056703","89.92707877754455","73.40027312729919","80.74920334071275","24.475512298966624","63.23952500552437","8.202754894816797","52.414106089854386","19.96500591300881","52.1776470962936","16.524149318865362","65.05041810407664","9.252929379564346","81.9437246791471","75.16163119396644","81.5627599692328","23.227608867607223","48","0.002","1.179684974491469","0.000344932415365304","","","","1.179684974491469","75.02763122644724","","","","","0.7704118089675903","31.00369686314844","[71.30878160891686,30.59626540056703,73.40027312729919,24.475512298966624,8.202754894816797,19.96500591300881,16.524149318865362,9.252929379564346,75.16163119396644,23.227608867607223,74.16037639014453,35.878532153544974,3.4233334810957277,75.61335005241415,21.077557238749385,15.424943947265424,5.823803234024616,5.52135751104816,0.03207438795480528]",""
"epoch_47","finished","-","","","2025-06-25T14:50:39.000Z","60720","","4","0.00625","0.9","19","50","0.0001","98.73278497914232","71.28470759350202","95.8231628613478","69.13581364439902","50.86154568760393","36.5427172934983","53.90699516174511","5.970427591351343","90.0716090169495","75.23943675616965","89.95881073469498","20.57044704863584","92.96788424502466","19.50193374500411","92.52756525887284","5.560503835016747","67.19185883614126","7.7304588710521855","39.14074176721534","0.17028677351182162","86.13310671928627","30.06455787984895","89.9400732485166","72.7469673471598","80.46765087547685","24.221876765318587","62.81780061993464","11.022489722398094","52.28127954869256","21.82640498500234","52.18449332386137","13.79427593004499","64.94635968931523","10.24386768040683","81.9558810079042","75.0707073060773","81.31066476890463","21.480489388706868","47","0.002","1.1807996975079271","0.0004968395304717264","","","","1.1807996975079271","74.90632991319106","","","","","0.778539466381073","31.167282639847627","[71.28470759350202,30.06455787984895,72.7469673471598,24.221876765318587,11.022489722398094,21.82640498500234,13.79427593004499,10.24386768040683,75.0707073060773,21.480489388706868,69.13581364439902,36.5427172934983,5.970427591351343,75.23943675616965,20.57044704863584,19.50193374500411,5.560503835016747,7.7304588710521855,0.17028677351182162]",""
"epoch_46","finished","-","","","2025-06-25T14:25:40.000Z","62173","","4","0.00625","0.9","19","50","0.0001","98.7457193133191","71.30601309747793","95.8211966579636","71.02558116159258","50.51393080614793","36.527227039377074","52.55808245477738","5.648704189146993","90.28696166755957","72.86691632430278","89.78484248395785","21.358064130806177","93.61822811605887","20.016896680239153","92.6463446010176","6.059049049444684","66.72961056557232","6.6194913103521","36.60337236814518","0.10283640150137452","86.24210122177112","30.708433376183866","89.95416144962908","73.31071413461507","80.67342787797377","23.499233967562795","62.9323673018765","12.518728979101764","52.370469961113685","21.8324596614016","51.824504891670955","15.105981314799584","64.3397737518716","10.090272995132109","81.96861851361045","75.72130496537058","81.31210662440871","22.84906138671428","46","0.002","1.1800453168496905","0.0006436666467726117","","","","1.1800453168496905","74.68030634886553","","","","","0.7725170888900756","31.42984053500645","[71.30601309747793,30.708433376183866,73.31071413461507,23.499233967562795,12.518728979101764,21.8324596614016,15.105981314799584,10.090272995132109,75.72130496537058,22.84906138671428,71.02558116159258,36.527227039377074,5.648704189146993,72.86691632430278,21.358064130806177,20.016896680239153,6.059049049444684,6.6194913103521,0.10283640150137452]",""
"epoch_45","finished","-","","","2025-06-25T14:00:39.000Z","63627","","4","0.00625","0.9","19","50","0.0001","98.72263224589646","71.49282993781817","95.82381718069124","72.24393959271661","51.76240964200159","36.40572786598347","52.15037688799937","5.003810195085678","90.1023788701726","74.87865046075508","89.63314053642097","21.21436979597398","92.9762219975608","21.96142972705532","91.5308449440186","2.7241324575393606","65.32808921937576","7.629463481720392","35.74483428651554","0.07922662014436851","85.94434141467161","31.934287115340883","89.84429543995446","72.92442360138483","80.61721070582529","24.77171637392965","62.99389044455994","10.165617213667424","52.13614969001512","21.884078093679523","51.73901324086793","15.0337668984434","64.55921901726256","9.425546132617194","81.8967346619608","76.24138144064283","81.33636587541204","24.213008852582288","45","0.002","1.1831079931147317","0.0007868283823713545","","","","1.1831079931147317","74.46536664743066","","","","","0.745335756778717","31.590916097741072","[71.49282993781817,31.934287115340883,72.92442360138483,24.77171637392965,10.165617213667424,21.884078093679523,15.0337668984434,9.425546132617194,76.24138144064283,24.213008852582288,72.24393959271661,36.40572786598347,5.003810195085678,74.87865046075508,21.21436979597398,21.96142972705532,2.7241324575393606,7.629463481720392,0.07922662014436851]",""
"epoch_44","finished","-","","","2025-06-25T13:35:38.000Z","65082","","4","0.00625","0.9","19","50","0.0001","98.71898379069856","70.90785153152348","95.8157406599306","69.3542338565356","51.717828272366894","35.831267609466565","53.4181105163509","4.00917277039051","89.97301186019156","74.52282920016667","89.50423979715141","20.703341132032428","93.0867648423859","16.61178609011767","91.4215494957869","6.8202193676719824","66.90462773530047","5.788280786108413","41.716352884737745","0.02247020850506626","86.08247324526155","26.519789470559303","89.80454819448923","72.5857644031726","80.13522040426643","23.447354319058007","62.09692060165636","11.10108635540496","52.18867173897199","20.442173250564075","51.82322065618196","15.198098510606767","64.67025271986368","10.590491211168167","81.86970445336242","74.3756035297256","81.15707611241902","20.254113010874104","44","0.002","1.1838768068661314","0.0009271353468595546","","","","1.1838768068661314","74.84764726217755","","","","","0.790439462184906","30.47820666387642","[70.90785153152348,26.519789470559303,72.5857644031726,23.447354319058007,11.10108635540496,20.442173250564075,15.198098510606767,10.590491211168167,74.3756035297256,20.254113010874104,69.3542338565356,35.831267609466565,4.00917277039051,74.52282920016667,20.703341132032428,16.61178609011767,6.8202193676719824,5.788280786108413,0.02247020850506626]",""
"epoch_43","finished","-","","","2025-06-25T13:10:38.000Z","66535","","4","0.00625","0.9","19","50","0.0001","98.7424316371931","71.20036256025566","95.82227657642925","72.61285993885184","50.29441833689137","35.88615529935452","51.61841897192876","4.432705297374206","90.11681396332492","75.45197112244519","89.7179436952105","21.594784519979957","93.14391254034273","15.228539191966789","92.20693542872522","4.819981811389389","66.1942410932162","5.900392461066151","37.82320204409197","0.07664061706469515","86.1496588036957","26.69925670275547","89.86780681143138","72.89475989294733","80.63332384860507","22.632400541830723","62.3439722520034","10.633448352274526","52.254003729943186","21.752516899302492","52.01434203205933","14.265580420061182","64.38810147008057","8.822053714274896","81.8988539076423","74.96505487692562","81.29225592867598","20.930411551350108","43","0.002","1.181786731362089","0.0010651119308332296","","","","1.181786731362089","74.55383753007848","","","","","0.7913375101089477","30.568414514287937","[71.20036256025566,26.69925670275547,72.89475989294733,22.632400541830723,10.633448352274526,21.752516899302492,14.265580420061182,8.822053714274896,74.96505487692562,20.930411551350108,72.61285993885184,35.88615529935452,4.432705297374206,75.45197112244519,21.594784519979957,15.228539191966789,4.819981811389389,5.900392461066151,0.07664061706469515]",""
"epoch_42","finished","-","","","2025-06-25T12:45:38.000Z","67988","","4","0.00625","0.9","19","50","0.0001","98.70596524020516","71.57671408716749","95.80106839616394","73.71180135628882","51.97894783703578","37.996429354318","52.179617748781226","5.387172271853855","90.01147712903322","75.62734826125353","89.1446005979779","20.819120014517143","92.44221800208064","13.194581695851804","92.53081523866376","5.395110151578517","65.40996687091032","6.960476172443824","36.49795947193453","0.04641676716450805","85.96389658873807","32.39655077342217","89.70773161719666","72.43661955004292","80.00237841767421","24.771162998452013","61.656331351604486","9.49057218105228","51.86670455849038","19.789656427578137","51.557121185600096","13.809252604881564","64.4269088697706","9.315430893058222","81.76342393378177","74.9721183132165","80.90454530703698","19.753244578192085","42","0.002","1.1863177290349118","0.0012011244339814315","","","","1.1863177290349118","74.34482517698314","","","","","0.7684408712387085","30.918409392228067","[71.57671408716749,32.39655077342217,72.43661955004292,24.771162998452013,9.49057218105228,19.789656427578137,13.809252604881564,9.315430893058222,74.9721183132165,19.753244578192085,73.71180135628882,37.996429354318,5.387172271853855,75.62734826125353,20.819120014517143,13.194581695851804,5.395110151578517,6.960476172443824,0.04641676716450805]",""
"epoch_41","finished","-","","","2025-06-25T12:20:37.000Z","69444","","4","0.00625","0.9","19","50","0.0001","98.71954472728456","71.45741161874223","95.81180322059672","69.94020051955818","49.858097321586946","37.14163963629579","51.439318638055695","5.2790508971941135","89.96991804685744","75.57885948835053","89.56330125979699","22.00839398151659","93.10792101327098","11.731081188151842","92.02991875503012","4.70466916222515","65.21334885198608","8.03162896633067","40.7545920255556","0.10704660928787844","85.93177869224444","29.487186944270295","89.81527898193879","72.59764184063876","80.13338108876333","23.647611184430037","61.93672644733531","11.812979250520495","52.063722250650336","20.865195225831037","51.61637475840798","15.990352597997394","64.5676398937554","9.008243080739934","81.7936252900393","73.9094454014609","81.01582981117228","22.399367600958374","41","0.002","1.1844939900867977","0.0013354427415283657","","","","1.1844939900867977","74.4916905828594","","","","","0.7866689729690551","30.82621079971054","[71.45741161874223,29.487186944270295,72.59764184063876,23.647611184430037,11.812979250520495,20.865195225831037,15.990352597997394,9.008243080739934,73.9094454014609,22.399367600958374,69.94020051955818,37.14163963629579,5.2790508971941135,75.57885948835053,22.00839398151659,11.731081188151842,4.70466916222515,8.03162896633067,0.10704660928787844]",""
