"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","learning_rate","momentum","num_classes","num_epochs","weight_decay","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","lambda_adv","loss","lr","train_flops","train_fps","train_latency","train_loss","train_mIoU","train_params","val_flops","val_fps","val_latency","val_loss","val_mIoU","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-06-25T11:55:11.000Z","9361","","4","0.00625","0.9","19","50","0.0001","98.62833547237672","70.1777210399576","95.7271054875257","70.24533113601247","49.10071145332823","31.82178094668608","50.17389934938278","2.415391685911359","88.9363849134846","66.6258827212459","88.7582769937091","18.30585676497467","92.62998450886472","20.435440386368484","91.36010692354468","0.28990500205242464","64.09908123372925","2.6819057123032413","32.74846183137261","0","85.2078067667899","19.12011455070705","89.15032380887115","71.6992469938814","79.15785786612697","20.86252073314372","60.44123210055059","8.202519883516029","50.407341300620246","18.66575196095097","49.37333423935612","13.130750957086118","62.1703045681496","8.054992986617231","80.65072688621152","75.46224259740687","80.1050208103225","25.55490468994343","50","0.001","1.2052893009521306","0","25.779775698","56.95355444242334","18.467346668243408","1.2052893009521306","73.09612086917458","12581672","25.779775698","54.976717706818064","19.124608516693115","0.8009007439613343","30.20845893048695","[70.1777210399576,19.12011455070705,71.6992469938814,20.86252073314372,8.202519883516029,18.66575196095097,13.130750957086118,8.054992986617231,75.46224259740687,25.55490468994343,70.24533113601247,31.82178094668608,2.415391685911359,66.6258827212459,18.30585676497467,20.435440386368484,0.28990500205242464,2.6819057123032413,0]","12581672"
"epoch_49","finished","-","","","2025-06-25T11:29:37.000Z","10831","","4","0.00625","0.9","19","50","0.0001","98.59935545370848","70.28230290756784","95.7090766187719","69.45523889246383","48.25714344510455","37.023336946291195","52.36301849775784","3.7216403543246472","88.7902292377601","70.0085220836127","88.87223592627927","16.961755050255178","92.04711441598651","20.796858223464657","91.50673280796948","0.3365952357670985","64.50945420440513","4.773815859499732","33.94590119532498","0.002339380015045907","85.00350022135346","17.39786161740501","89.07660219423933","72.35461897627745","78.76050136908236","23.63675114144215","60.35862954712181","9.866616475418752","50.22131512257742","21.207693716930855","48.84476157118371","15.722494755334882","62.30429081454123","9.964998706818726","80.60554598401228","75.58894440345098","80.02347549807945","22.940390133724684","49","0.001","1.2070956819855585","0.00018484470457853937","","","","1.2070956819855585","73.14730969080313","","","","","0.8013617119789124","29.581198676845545","[70.28230290756784,17.39786161740501,72.35461897627745,23.63675114144215,9.866616475418752,21.207693716930855,15.722494755334882,9.964998706818726,75.58894440345098,22.940390133724684,69.45523889246383,37.023336946291195,3.7216403543246472,70.0085220836127,16.961755050255178,20.796858223464657,0.3365952357670985,4.773815859499732,0.002339380015045907]",""
"epoch_48","finished","-","","","2025-06-25T09:24:34.000Z","18291","","4","0.00625","0.9","19","50","0.0001","98.59554067594608","70.38294705120774","95.68954506153985","70.5928734228016","47.622304284648735","36.357115236969086","51.81940562736146","4.313223069521584","88.67908421096584","64.85328769821554","88.43815222273436","17.131331446107943","91.96173303140428","17.031837275048726","91.49104939895032","0.005345184370680898","63.89805580921555","4.835536477895385","28.73897098870773","0","85.08717905679461","19.53123918224193","89.04535856098471","72.3914460758437","78.77616345767554","23.18516620781966","60.30887566063996","11.261434519447914","50.092476069375614","21.361454921371543","49.05805168748047","16.646355250501074","61.75494931628002","8.85717128129877","80.60340269687617","75.49068364661778","79.8621977725836","23.230036599370372","48","0.001","1.2087598805234376","0.000344932415365304","","","","1.2087598805234376","72.71171029421919","","","","","0.8067052307128906","30.969915808147277","[70.38294705120774,19.53123918224193,72.3914460758437,23.18516620781966,11.261434519447914,21.361454921371543,16.646355250501074,8.85717128129877,75.49068364661778,23.230036599370372,70.5928734228016,36.357115236969086,4.313223069521584,64.85328769821554,17.131331446107943,17.031837275048726,0.005345184370680898,4.835536477895385,0]",""
"epoch_47","finished","-","","","2025-06-25T08:58:45.000Z","19795","","4","0.00625","0.9","19","50","0.0001","98.58701206664742","70.83915255917648","95.68101096626992","70.35600288631605","47.27462319892","36.12160734111269","50.75847712773992","3.8732326817196454","88.74218206240823","69.26071844906312","88.71557413963048","17.33937668104375","92.49047405690058","16.692208362807587","91.7842232922654","0.16704979710102072","64.5902430064526","3.3034398924480137","31.416405837161076","0.0041862847461633925","84.96293306243214","21.550707367327213","88.99979650482807","72.0784884591349","78.65382551859994","23.31846355596902","60.05065273723683","9.412301562849438","50.07713965768049","19.37146356257874","48.87160029729601","14.365366421437605","62.30067726663194","9.23866063177324","80.50340227797295","75.04834228553709","79.86226025463797","23.743338174072612","47","0.001","1.20988059285353","0.0004968395304717264","","","","1.20988059285353","72.85907964903747","","","","","0.8056109952926636","29.267584576642864","[70.83915255917648,21.550707367327213,72.0784884591349,23.31846355596902,9.412301562849438,19.37146356257874,14.365366421437605,9.23866063177324,75.04834228553709,23.743338174072612,70.35600288631605,36.12160734111269,3.8732326817196454,69.26071844906312,17.33937668104375,16.692208362807587,0.16704979710102072,3.3034398924480137,0.0041862847461633925]",""
"epoch_46","finished","-","","","2025-06-25T08:32:54.000Z","21302","","4","0.00625","0.9","19","50","0.0001","98.5670997944332","71.0340250157532","95.686327493102","68.63376325832074","47.65913529304195","38.02623388624602","49.27181114330893","4.867244552025045","88.69208261550091","70.61643474202796","88.42606162539158","16.358319006362024","92.60999681200356","15.788041309681416","91.9526125771744","0.16575956218426743","63.88093455577055","4.559969381226577","34.41689318777419","0.013297626743004895","84.69899490392912","20.732286559515785","88.98422022332605","72.56636994582216","78.62594818987738","23.34319910789073","59.92070849120049","10.349447015480088","49.94505405913727","22.269236933810863","48.83199177827728","16.44077986773168","61.58990429726955","10.507389619390674","80.4745334957921","75.77638369209006","79.66055904429479","22.180713811430284","46","0.001","1.2105525507093238","0.0006436666467726117","","","","1.2105525507093238","72.83657208318976","","","","","0.7958709597587585","29.696257625985925","[71.0340250157532,20.732286559515785,72.56636994582216,23.34319910789073,10.349447015480088,22.269236933810863,16.44077986773168,10.507389619390674,75.77638369209006,22.180713811430284,68.63376325832074,38.02623388624602,4.867244552025045,70.61643474202796,16.358319006362024,15.788041309681416,0.16575956218426743,4.559969381226577,0.013297626743004895]",""
"epoch_45","finished","-","","","2025-06-25T08:07:07.000Z","22805","","4","0.00625","0.9","19","50","0.0001","98.56400453011469","70.37076426897553","95.6455917477011","66.5800155404524","48.94665517843648","35.16582423015689","50.306073718180635","3.857656573471155","88.62941814655296","62.990298532213394","88.31002008898878","13.659001974054377","92.04428434616273","13.240733928755349","91.69055848310894","0.0025791998585124637","63.71958661608939","4.870718741256438","34.173363659337866","0.014528530709989596","84.74518729818357","21.634391048910544","88.94993658268744","71.4574048287742","78.33914459570718","20.83848952669662","59.78622833292211","9.10112373682849","49.86385165045695","20.432279433427816","48.62134947562411","16.506774705219097","62.1398569509046","8.865414930311685","80.50521815103504","74.0469676773904","79.45138042621362","21.258037347614493","45","0.001","1.212708410296613","0.0007868283823713545","","","","1.212708410296613","72.86482684096886","","","","","0.8299666333198548","28.152263408161964","[70.37076426897553,21.634391048910544,71.4574048287742,20.83848952669662,9.10112373682849,20.432279433427816,16.506774705219097,8.865414930311685,74.0469676773904,21.258037347614493,66.5800155404524,35.16582423015689,3.857656573471155,62.990298532213394,13.659001974054377,13.240733928755349,0.0025791998585124637,4.870718741256438,0.014528530709989596]",""
"epoch_44","finished","-","","","2025-06-25T07:41:21.000Z","24308","","4","0.00625","0.9","19","50","0.0001","98.5714760882178","70.6066634752919","95.69425552194176","69.632503843518","48.54955707852852","36.56516257876122","51.25923786635585","3.2747112907964526","88.64424919450018","70.6453920826994","88.25610974073153","14.86260153392732","92.35350061084485","17.10719107243785","91.51824471226384","5.805993380986201","63.85385170853082","4.07424112426537","33.51419533095742","0.006341001841353059","84.77910207357365","21.47247538843864","88.9473342162121","72.32572755604997","78.42163735392276","20.431572140624667","59.64497353392441","8.45287946906444","49.88975014153543","21.53947979486546","48.33209145543654","15.19524318042621","61.402323864028574","10.241776090842745","80.50956155105348","75.26412296299192","79.6045353825338","24.70468925475243","44","0.001","1.2117675807176114","0.0009271353468595546","","","","1.2117675807176114","72.82873618026807","","","","","0.8058362398147583","29.589935116977973","[70.6066634752919,21.47247538843864,72.32572755604997,20.431572140624667,8.45287946906444,21.53947979486546,15.19524318042621,10.241776090842745,75.26412296299192,24.70468925475243,69.632503843518,36.56516257876122,3.2747112907964526,70.6453920826994,14.86260153392732,17.10719107243785,5.805993380986201,4.07424112426537,0.006341001841353059]",""
"epoch_43","finished","-","","","2025-06-25T07:15:34.000Z","25810","","4","0.00625","0.9","19","50","0.0001","98.55045238269668","70.74301683028631","95.66042151837392","68.70960051890015","47.42779674248193","37.21482297837168","51.02174584762203","2.874822859072919","88.46648776854578","67.93727804335846","88.51225711229503","16.89078737036968","91.92984727949816","14.417963943179997","91.16858659849336","0.023946360153256695","62.8433487569369","4.4902179895591825","22.43489825774703","0.03987756111790096","84.75465746184496","19.43268498211733","88.80184421720261","72.10841589031835","77.60544981051453","22.98858887265959","59.22798072542865","8.464288650890909","49.65343825708027","20.38933746114047","48.45046061639549","15.185757510902365","62.15702223784197","8.144068216311707","80.42646149491326","75.57309250407414","79.59018758857616","22.889827330276447","43","0.001","1.2140902970899652","0.0010651119308332296","","","","1.2140902970899652","72.03596550918363","","","","","0.8063921666145325","28.86938925647688","[70.74301683028631,19.43268498211733,72.10841589031835,22.98858887265959,8.464288650890909,20.38933746114047,15.185757510902365,8.144068216311707,75.57309250407414,22.889827330276447,68.70960051890015,37.21482297837168,2.874822859072919,67.93727804335846,16.89078737036968,14.417963943179997,0.023946360153256695,4.4902179895591825,0.03987756111790096]",""
"epoch_42","finished","-","","","2025-06-25T06:49:46.000Z","27315","","4","0.00625","0.9","19","50","0.0001","98.57593632724829","71.22588735460576","95.67577746308528","69.1187684080283","47.82645112481918","35.26638852934706","50.4375099434078","3.88782085061072","88.62722850430028","70.76365187043582","88.52167350120462","17.26379801681171","92.03019108671964","14.252716177405055","91.64795091206372","0.3545184994198787","64.09476591752613","4.975401185944051","31.5467966683772","0","84.77964174906364","22.16044698071277","88.91064569226376","71.81516468149896","78.18709150426373","18.078512485511105","59.44042904093071","9.047156191359862","49.6959171768086","19.626994447111475","48.46422972287546","14.04583497300126","61.39019268253841","9.228067492606742","80.37752047522909","74.61101830523681","79.50906930510806","22.395531230646124","42","0.001","1.21309263187685","0.0012011244339814315","","","","1.21309263187685","72.61784309462283","","","","","0.7975361771583557","30.450982093349637","[71.22588735460576,22.16044698071277,71.81516468149896,18.078512485511105,9.047156191359862,19.626994447111475,14.04583497300126,9.228067492606742,74.61101830523681,22.395531230646124,69.1187684080283,35.26638852934706,3.88782085061072,70.76365187043582,17.26379801681171,14.252716177405055,0.3545184994198787,4.975401185944051,0]",""
"epoch_41","finished","-","","","2025-06-25T06:23:59.000Z","28818","","4","0.00625","0.9","19","50","0.0001","98.5609125487834","70.96162100765207","95.66801393998524","71.42626787509116","46.73493512331364","36.20392251951907","48.12217596783955","3.354128710502585","88.37960608419726","70.75657030932557","88.3168955036483","17.409230958806447","91.98999011418714","13.648793174071194","90.8387438342378","0.7667335705379676","62.7155970932214","3.0638988496671806","28.4217725139109","0.001477514992159936","84.65690637871553","23.18892177589852","88.86009367767483","72.70128700206459","78.04555865271217","23.680373992304567","59.57311664523232","7.934401621601873","49.77277845275142","19.807394836525148","48.53292544763173","16.13524348153157","62.004450279332666","9.04950570451386","80.371316729733","74.74891034680505","79.5122629931571","23.71755693936959","41","0.001","1.214650315516539","0.0013354427415283657","","","","1.214650315516539","72.16200273580345","","","","","0.7931539072990418","29.39769685214633","[70.96162100765207,23.18892177589852,72.70128700206459,23.680373992304567,7.934401621601873,19.807394836525148,16.13524348153157,9.04950570451386,74.74891034680505,23.71755693936959,71.42626787509116,36.20392251951907,3.354128710502585,70.75657030932557,17.409230958806447,13.648793174071194,0.7667335705379676,3.0638988496671806,0.001477514992159936]",""
