"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","lr","mean_loss","mean_loss_aux","mean_loss_bce","mean_loss_main","train_loss","train_mIoU","val_loss","val_mIoU","val_mIoU_per_class"
"epoch_40","finished","-","","","2025-06-06T18:36:17.000Z","263","","84.25317490925597","81.93073307906145","89.2757532527103","85.34339948221266","72.09170282239397","57.521120857756536","55.50646665007698","26.75513198569739","91.59779341422144","85.53987455531231","70.66884733147786","38.757485929457005","85.33105479589966","39.53611463105565","82.00292126130493","34.572476947804745","76.87467391337512","23.259671269977588","71.01717381992783","57.9172268769686","80.42050716013406","65.66452793722982","87.57710986039653","81.27042447731117","81.26859648979791","38.481615371271324","76.51443809230481","33.68135320466758","54.48052493111675","39.52154178154195","23.26854238855201","19.127567524036635","57.67911590495005","42.201684113666296","86.56024752028182","80.76092174234752","67.67034312087935","35.46482407807221","40","0.0014682736788600235","0.24546373311344905","0.11931708434231712","0.11458159094017575","0.06056486353581492","0.24546373311344905","73.37152566521355","0.536647305727005","50.91093136028676","[81.93073307906145,65.66452793722982,81.27042447731117,38.481615371271324,33.68135320466758,39.52154178154195,19.127567524036635,42.201684113666296,80.76092174234752,35.46482407807221,85.34339948221266,57.521120857756536,26.75513198569739,85.53987455531231,38.757485929457005,39.53611463105565,34.572476947804745,23.259671269977588,57.9172268769686]"
"epoch_39","finished","-","","","2025-06-06T18:31:52.000Z","265","","84.07601724456232","81.9117044241693","89.2123089397566","85.30802208313892","72.18458099779578","58.11483699392737","55.4382430195109","27.149467222846752","91.76629400572762","85.94503133072496","67.80405502596794","35.14450039699771","85.25190941922924","37.19448425655646","80.28433802409535","37.5062035387597","77.00620055678468","23.681683475384215","70.9715888357892","58.19296057169097","80.61881373207254","65.2971244433841","87.5920567540949","81.14046305578006","80.15424346601314","38.92014786597496","76.18573391773674","32.73901918298801","54.285126169818184","39.731301007672165","24.15755225984871","16.1740793457042","57.16404937313051","43.349460641661466","86.67552416684356","81.50671438591817","67.66203025673097","35.165925592077826","39","0.0015997806152591378","0.24744765221617604","0.12122590718530211","0.11472874385027484","0.06129066428079557","0.24744765221617604","73.07845611397416","0.5346963944435119","50.745954200808285","[81.9117044241693,65.2971244433841,81.14046305578006,38.92014786597496,32.73901918298801,39.731301007672165,16.1740793457042,43.349460641661466,81.50671438591817,35.165925592077826,85.30802208313892,58.11483699392737,27.149467222846752,85.94503133072496,35.14450039699771,37.19448425655646,37.5062035387597,23.681683475384215,58.19296057169097]"
"epoch_38","finished","-","","","2025-06-06T18:27:27.000Z","265","","84.01829453859163","81.42645096589021","89.20191605800007","85.13397493921559","71.8106789878614","58.198313112807874","55.44964098221621","27.322801835772832","91.86025496420572","86.01171156287138","68.46370828186323","35.16408388608431","85.61283886493342","38.320448446108614","81.21184273739011","34.93575279671282","76.85661112630088","21.56870190961261","70.95365410246887","58.090435697248935","80.59376740829596","65.3919433738075","87.39356049484576","80.33832479103283","80.5084934187122","36.3266505967429","76.06737598595453","33.661022517987185","54.22429386418275","39.63739856850755","24.470301234300734","15.455789860300207","57.185723891665496","42.63800313341445","86.76895126247847","83.28669702143915","69.15900613350064","38.32133912808872","38","0.001730095732479772","0.24824961985795552","0.12167417212524488","0.1148303847655692","0.06167570524315798","0.24824961985795552","73.25320601777726","0.5381446299552918","50.59104442861293","[81.42645096589021,65.3919433738075,80.33832479103283,36.3266505967429,33.661022517987185,39.63739856850755,15.455789860300207,42.63800313341445,83.28669702143915,38.32133912808872,85.13397493921559,58.198313112807874,27.322801835772832,86.01171156287138,35.16408388608431,38.320448446108614,34.93575279671282,21.56870190961261,58.090435697248935]"
"epoch_37","finished","-","","","2025-06-06T18:23:03.000Z","264","","83.97428010557003","81.14534883959922","89.21898897384702","85.31463496156677","71.72286092732769","57.4272415825724","55.16362875778231","26.88824878586758","91.73767774863668","85.85095959370037","69.95195347737364","36.92598108500365","85.38585472021818","37.15319385881816","83.08201191020751","34.93605224496366","76.49649782421271","24.97221884604031","70.38086648209583","58.21264105742491","80.53331250294153","65.9556264721893","87.54046423904094","80.96990701005251","80.07293810033987","35.867145271321185","75.61199068939443","33.23235032367391","54.01468910104392","40.13422618647599","23.300728097523752","18.00833175293516","57.9199027178755","43.156540715347745","86.6829026318344","82.31476876803025","67.8192962180448","39.9832560771168","37","0.0018593280900972829","0.250100713232698","0.12322065063560282","0.11494349140398982","0.062386250715826","0.250100713232698","73.19004448554267","0.5350996022224426","50.97098281224736","[81.14534883959922,65.9556264721893,80.96990701005251,35.867145271321185,33.23235032367391,40.13422618647599,18.00833175293516,43.156540715347745,82.31476876803025,39.9832560771168,85.31463496156677,57.4272415825724,26.88824878586758,85.85095959370037,36.92598108500365,37.15319385881816,34.93605224496366,24.97221884604031,58.21264105742491]"
"epoch_36","finished","-","","","2025-06-06T18:18:39.000Z","263","","83.94153547010751","81.44985589691507","89.03727893900675","84.95569032955697","71.27230972602052","57.3636894918699","53.59010802140482","28.890954727154405","92.01518414947472","86.1091044763075","70.56343257507363","39.40416558244427","86.0888798499379","37.24876589793474","82.58110002905929","35.77918572192914","76.58284934211729","23.703972812515797","70.54187429541412","58.15561448838652","80.39414516278084","66.01993633356831","87.51159815660469","80.40096587875085","80.7488701101061","35.57633852166938","75.51464756657327","33.9999130193695","53.8857972617064","39.58001607049083","21.66524732089792","12.796735444647313","58.075801324515375","39.605860217813685","86.83532411434042","83.77947212909919","68.54851512890095","37.08827003320101","36","0.001987569142293747","0.2511595293462428","0.12419467034534036","0.11501725673978869","0.06274149426597979","0.2511595293462428","73.12602623916014","0.5357224893569946","50.62676353019076","[81.44985589691507,66.01993633356831,80.40096587875085,35.57633852166938,33.9999130193695,39.58001607049083,12.796735444647313,39.605860217813685,83.77947212909919,37.08827003320101,84.95569032955697,57.3636894918699,28.890954727154405,86.1091044763075,39.40416558244427,37.24876589793474,35.77918572192914,23.703972812515797,58.15561448838652]"
"epoch_35","finished","-","","","2025-06-06T18:14:13.000Z","266","","83.86734172504377","81.52415146530619","89.15560424014414","85.46204244711359","71.45276197172706","56.1884006922288","51.86841839085628","26.677376207343872","91.82748192816642","86.32408074727455","71.36839646346938","36.90751906083517","86.19799977798438","37.862657112367145","81.90839509837669","35.53985145770977","76.9809810709032","26.17062362070192","70.43292072102683","58.218058247445526","80.46924892119395","65.57070460030039","87.59545698578478","80.37893666141555","80.27980245497277","37.38809007373944","76.26082160191676","33.27122687174026","53.65811255942904","39.39706195798347","23.001786414330752","15.03701310252938","57.831668356036914","43.044498082236096","86.51583313667417","82.28351153350937","68.83472319767424","39.76329672671661","35","0.0021148966368853116","0.2527876520960689","0.12554534448846302","0.11519886505891956","0.06343655881611748","0.2527876520960689","73.13198710609008","0.5364494590759278","50.89521582465774","[81.52415146530619,65.57070460030039,80.37893666141555,37.38809007373944,33.27122687174026,39.39706195798347,15.03701310252938,43.044498082236096,82.28351153350937,39.76329672671661,85.46204244711359,56.1884006922288,26.677376207343872,86.32408074727455,36.90751906083517,37.862657112367145,35.53985145770977,26.17062362070192,58.218058247445526]"
"epoch_34","finished","-","","","2025-06-06T18:09:49.000Z","264","","83.8727822487687","81.39410630734581","89.17367164802982","85.4711216625094","71.27566053697872","57.93289481343501","54.2321723753256","28.443534711587898","91.81596644634324","86.41103844063242","68.43100208460781","35.62374321099021","86.07835576560663","38.99991754965622","82.8935576174468","31.849545048668343","76.80705861905028","25.0104726427545","70.21541602619972","58.06185610148916","80.38860536442195","66.03490314694628","87.55905455833629","80.27330737369243","80.28847716365397","37.170732443465205","74.61603007448831","32.60548542493705","53.594645764081385","39.771385492359826","21.77590846272863","13.522430297867423","57.89358918447449","42.37105495596254","86.74404298007107","83.59438518771464","67.83513741515002","39.70868063245804","34","0.0022413774476912982","0.25429426455922405","0.12673074729342498","0.11533744254033378","0.06400832587867293","0.25429426455922405","72.92058601767177","0.5282324125766754","50.75003133918276","[81.39410630734581,66.03490314694628,80.27330737369243,37.170732443465205,32.60548542493705,39.771385492359826,13.522430297867423,42.37105495596254,83.59438518771464,39.70868063245804,85.4711216625094,57.93289481343501,28.443534711587898,86.41103844063242,35.62374321099021,38.99991754965622,31.849545048668343,25.0104726427545,58.06185610148916]"
"epoch_33","finished","-","","","2025-06-06T18:05:22.000Z","267","","83.81088640949255","81.20981619581354","89.11104888425359","85.14296446220045","70.88752695856633","57.408759753396296","51.69386192751189","26.647837190548817","91.95339276618851","85.83648065296859","69.8423444767762","34.74493965024641","86.04827121182443","38.61772399263111","80.67649215867398","34.03600330647898","75.73190268468562","22.385826584653373","70.0430232228321","57.700762209196355","80.04167931910104","65.66994385371007","87.48338639229252","80.43826630130359","79.93550657328203","37.90672631274342","75.2247031158281","32.906010906177684","53.44742445336557","39.90664623072882","22.146831687701564","11.624962848123127","58.66272302536053","44.692028233065066","86.83937993849582","83.67487730366125","68.24349573457825","39.28533185920662","33","0.0023670696807283707","0.2559976047686948","0.12831159616623822","0.11549334992055069","0.0646670766591874","0.2559976047686948","72.72757268109528","0.5319469048976898","50.51767936036071","[81.20981619581354,65.66994385371007,80.43826630130359,37.90672631274342,32.906010906177684,39.90664623072882,11.624962848123127,44.692028233065066,83.67487730366125,39.28533185920662,85.14296446220045,57.408759753396296,26.647837190548817,85.83648065296859,34.74493965024641,38.61772399263111,34.03600330647898,22.385826584653373,57.700762209196355]"
"epoch_32","finished","-","","","2025-06-06T18:00:56.000Z","266","","83.61913765709706","81.12683590360068","89.05579498868094","85.27149702211725","71.2068634215752","57.392641279309274","50.67415890018889","29.822367392610015","91.92258886384631","86.31425063785954","69.47065934261906","38.19856591922037","84.46407706167375","38.22224153833524","79.12222821335332","34.11344530214262","75.7377349950453","25.536120761950393","69.9958525942126","58.72228229054824","80.13670023398714","65.45677465067203","87.55778290049693","80.56046278002732","79.84019109250266","36.11551360554729","76.26684930892398","34.212788389930495","53.37256896805358","40.10892401819075","21.770033712080192","13.941783423086948","58.20960895581992","41.82701906356669","86.94974965154387","83.33494358998709","68.19434301863127","40.71441692365762","32","0.0024920242723086524","0.2579044106655752","0.12967179791466274","0.11564483400671231","0.06545363010189309","0.2579044106655752","72.50352230949116","0.5298257617950439","51.104888131176835","[81.12683590360068,65.45677465067203,80.56046278002732,36.11551360554729,34.212788389930495,40.10892401819075,13.941783423086948,41.82701906356669,83.33494358998709,40.71441692365762,85.27149702211725,57.392641279309274,29.822367392610015,86.31425063785954,38.19856591922037,38.22224153833524,34.11344530214262,25.536120761950393,58.72228229054824]"
"epoch_31","finished","-","","","2025-06-06T17:56:31.000Z","265","","83.56651153851182","81.0375426420552","89.053046931807","85.033807116669","70.71021716987062","58.21180133059174","52.78369090419328","25.501174158761017","92.02715759668584","85.50211909004051","68.00970414882161","36.157448122961355","85.25702243421298","37.83627785585224","80.85176973919907","36.15686161473495","75.17758524701415","28.86586355408525","69.97267923665935","58.37460277013016","80.09881295497149","66.03354570977484","87.66222717509368","81.24478245083085","79.81937760426443","36.56157560552576","76.17564220878201","34.552577214533194","53.14594160465077","39.912465284096434","21.026095646036417","15.198993895249824","58.4580789176926","43.7608130465611","86.89734506407083","82.92815078748886","66.50024248775479","36.67454361157976","31","0.002616286223107676","0.26037987429677073","0.13223404130180377","0.11582086589803524","0.06632700400384328","0.26037987429677073","72.4838499268575","0.5288955769538879","51.02868136113275","[81.0375426420552,66.03354570977484,81.24478245083085,36.56157560552576,34.552577214533194,39.912465284096434,15.198993895249824,43.7608130465611,82.92815078748886,36.67454361157976,85.033807116669,58.21180133059174,25.501174158761017,85.50211909004051,36.157448122961355,37.83627785585224,36.15686161473495,28.86586355408525,58.37460277013016]"
"epoch_30","finished","-","","","2025-06-06T17:52:07.000Z","264","","83.46841676049361","81.10244058618858","89.03057026651216","85.25662893221751","71.41547185081066","57.83064121022764","53.569114626641735","29.05062770875674","91.93114632303204","86.36989756628641","68.20533385431126","35.11235734220836","85.2672178693563","38.21895726707418","82.00048528129209","37.25747842450197","75.87008429691632","24.27502124898324","69.43099407639964","58.36685415788144","80.15692537964749","65.30908240039575","87.48643626685258","80.21058252534007","79.55575526713913","37.71909016756881","75.05277868569232","33.3395451735797","52.913960692034365","39.37230485215574","19.012692281314227","9.252349942527816","58.1966960559276","44.2166835638649","87.30930177887511","84.96077751195604","67.71848823193403","37.98767349510362","30","0.0027398955659630434","0.26215211611061","0.13361777619247825","0.11604869921167994","0.06705239827510055","0.26215211611061","72.50483525500961","0.533298921585083","50.80047337246413","[81.10244058618858,65.30908240039575,80.21058252534007,37.71909016756881,33.3395451735797,39.37230485215574,9.252349942527816,44.2166835638649,84.96077751195604,37.98767349510362,85.25662893221751,57.83064121022764,29.05062770875674,86.36989756628641,35.11235734220836,38.21895726707418,37.25747842450197,24.27502124898324,58.36685415788144]"
"epoch_29","finished","-","","","2025-06-06T17:47:44.000Z","263","","83.38866490801458","80.74287592986461","89.01385184913464","85.18615292608331","71.05463228652471","58.88179457206122","52.87117118754527","30.82441677417827","91.89759363465612","86.62121922259338","67.0615506350516","39.41423916263454","84.39524014376232","40.4335831866277","81.21873229111561","39.71565670414038","75.28168572866413","23.090696397450273","69.71968247425578","58.190551862944815","80.05347769901135","65.99659337224413","87.52563131412191","81.21921506888799","79.3473063877804","37.246392407512815","75.44924193162724","33.56370528540397","52.78002907913959","39.95804896455592","19.1015451526192","18.120645715226043","59.383752022715875","47.827651809706744","87.31931972574002","81.43059779813046","67.11089435304226","37.924659581738965","29","0.0028628881353220826","0.26453578510053893","0.13598212133382112","0.11626719526055508","0.06791514213227741","0.26453578510053893","72.31442120023803","0.5273713717460632","51.91519456536767","[80.74287592986461,65.99659337224413,81.21921506888799,37.246392407512815,33.56370528540397,39.95804896455592,18.120645715226043,47.827651809706744,81.43059779813046,37.924659581738965,85.18615292608331,58.88179457206122,30.82441677417827,86.62121922259338,39.41423916263454,40.4335831866277,39.71565670414038,23.090696397450273,58.190551862944815]"
"epoch_28","finished","-","","","2025-06-06T17:43:19.000Z","265","","83.37033506324329","81.47937497885609","88.9005912999043","85.03195502128827","71.6608785818918","58.43232035844843","53.41882341929143","28.89327041179132","91.91930116908708","86.41270946878093","69.64509998043751","34.62134179644794","84.1489592154237","37.58565683344941","79.4311557194126","34.282043158376446","75.07089869582718","26.06913904589226","69.12368062177893","58.00301240548302","79.90255728217144","65.24792958533784","87.58004286352899","81.13209678714327","79.0806903591064","38.20525228681027","75.38346754661359","33.382128849410506","52.45096135572667","39.186942929302546","18.565734038189795","12.337453136285989","59.66477487544984","44.69010951825363","87.01344208868497","82.911395507195","66.67749684887593","31.872043507455743","28","0.002985296186515655","0.26731054147387884","0.1382901951784396","0.11649981309818554","0.06903834393574991","0.26731054147387884","72.2636258434024","0.5319740650653839","50.51453555715836","[81.47937497885609,65.24792958533784,81.13209678714327,38.20525228681027,33.382128849410506,39.186942929302546,12.337453136285989,44.69010951825363,82.911395507195,31.872043507455743,85.03195502128827,58.43232035844843,28.89327041179132,86.41270946878093,34.62134179644794,37.58565683344941,34.282043158376446,26.06913904589226,58.00301240548302]"
