"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","learning_rate","momentum","num_classes","num_epochs","weight_decay","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","loss","lr","train_loss","train_mIoU","val_loss","val_mIoU","val_mIoU_per_class"
"epoch_15","finished","-","","","2025-05-29T14:45:21.000Z","8713","","4","0.00625","0.9","19","15","0.0001","84.33072294894363","60.80211342965012","88.38006378388107","65.6878884021383","10.652560151144217","2.7666973577448526","17.60842926869452","0","65.91872516030016","41.833889218698744","50.322059357627616","9.769334203824686","59.30371693920853","4.067780869082805","57.83254615421421","1.6399097392780269","4.229795091122947","0.0973416966985852","0","0","70.18270674822786","7.559252661962201","67.05722196756308","60.89543758647184","34.946504971090945","13.309542885409703","34.419368775117256","7.510683592867197","32.55741649599062","11.423417248814918","11.835305095540798","0.0015441494383707894","22.632316477054268","2.0717332541479907","70.21304404831018","68.94653347865975","52.427879844417845","17.407203146219132","15","1.4504827189649272","0.004827395219595097","1.4504827189649272","46.38057684880276","0.9772036895751952","22.105311936535724","[60.80211342965012,7.559252661962201,60.89543758647184,13.309542885409703,7.510683592867197,11.423417248814918,0.0015441494383707894,2.0717332541479907,68.94653347865975,17.407203146219132,65.6878884021383,2.7666973577448526,0,41.833889218698744,9.769334203824686,4.067780869082805,1.6399097392780269,0.0973416966985852,0]"
"epoch_14","finished","-","","","2025-05-29T14:37:06.000Z","9118","","4","0.00625","0.9","19","15","0.0001","86.01329072874367","57.18385907561262","87.52853771613353","64.59845256470193","8.432467717267244","2.48214897439111","19.732912099661306","0","63.12898967296785","30.47501156247554","41.074630134785565","9.711300940998472","53.135321124989","4.030248718989467","63.8076193364121","3.3849452597406926","1.5064278315969042","0.05349739200213987","0","0","69.54373459741099","11.251322523217842","66.61545977961528","63.73941712200091","37.518754126175544","15.227033907378257","35.15805791098084","3.664248667807577","31.336937596503056","10.469373804162018","9.386036979940735","0.5741389015937796","14.44203601032601","1.2134276148945184","69.04612712119176","71.17066896557111","52.193332614886714","19.23692989962966","14","1.4536213136126852","0.004923563030093953","1.4536213136126852","44.977815172199335","0.9723039493560792","21.67447211148045","[57.18385907561262,11.251322523217842,63.73941712200091,15.227033907378257,3.664248667807577,10.469373804162018,0.5741389015937796,1.2134276148945184,71.17066896557111,19.23692989962966,64.59845256470193,2.48214897439111,0,30.47501156247554,9.711300940998472,4.030248718989467,3.3849452597406926,0.05349739200213987,0]"
"epoch_13","finished","-","","","2025-05-29T14:28:48.000Z","9525","","4","0.00625","0.9","19","15","0.0001","86.06079346868412","55.337753429747984","85.62289396044476","64.33628630295524","4.611400912201908","2.76726993359456","17.193052223775858","0.24290633724882169","64.38850128359938","35.804497685093665","42.01168277937913","6.974163461487688","48.14475237793819","2.214132163001645","63.936431078245846","15.267246579435453","2.1272635704745007","0.5651705862868497","0","0","68.83433235406528","11.222722305401126","63.81585865446531","64.39401554951438","37.741404059222496","5.08178334455193","32.27648996260582","9.236691560981438","29.93384776975887","10.161271245020847","8.013227397950043","0.009698059726823288","5.814979048768609","0.1772909343578844","68.32906610770762","64.60029291650585","51.0571837365968","7.523425723253066","13","1.4811901215814118","0.005019522569884105","1.4811901215814118","43.32850893032692","1.0486982226371766","19.773145451009174","[55.337753429747984,11.222722305401126,64.39401554951438,5.08178334455193,9.236691560981438,10.161271245020847,0.009698059726823288,0.1772909343578844,64.60029291650585,7.523425723253066,64.33628630295524,2.76726993359456,0.24290633724882169,35.804497685093665,6.974163461487688,2.214132163001645,15.267246579435453,0.5651705862868497,0]"
"epoch_12","finished","-","","","2025-05-29T14:20:34.000Z","9931","","4","0.00625","0.9","19","15","0.0001","84.92155890574689","39.70918294088205","86.85547289692323","68.48207366657364","1.5445383010801543","0.8141458554310674","17.72459106361571","0.9814332225277356","67.87429714071564","19.301417482935257","47.442687476782815","4.187414719092677","37.30851051364784","2.4529300028232406","53.25674779954681","6.076510952326448","1.437340919299296","0.3430023746318242","0","0","67.96314404753429","12.6383968502613","64.73609658807385","66.86571057509619","34.53693750856443","11.268430081688152","32.48582173962144","10.29686584255993","29.412188600260407","12.557720919834413","4.898170950772423","0.6193110440129591","4.133622839187441","0.1877425252840987","69.14188432972662","71.02270051412103","53.165946784135585","12.750440045249292","12","1.490774572914482","0.0051152786957086365","1.490774572914482","42.157753244735275","1.1484700045585632","18.919746089740627","[39.70918294088205,12.6383968502613,66.86571057509619,11.268430081688152,10.29686584255993,12.557720919834413,0.6193110440129591,0.1877425252840987,71.02270051412103,12.750440045249292,68.48207366657364,0.8141458554310674,0.9814332225277356,19.301417482935257,4.187414719092677,2.4529300028232406,6.076510952326448,0.3430023746318242,0]"
"epoch_11","finished","-","","","2025-05-29T14:12:17.000Z","10338","","4","0.00625","0.9","19","15","0.0001","85.85539406812582","54.35661638804039","86.53145020792901","70.02516548954493","1.3777727321463484","0.04740867353290512","10.732643450790508","0","68.50105672871845","32.57988527387028","47.27822056688811","1.7511320318520776","50.7547996327091","0","52.86938825187262","0.037549187519876154","0.25776703094251135","0","0","0","67.89641380481066","16.08403876756133","63.08697356572036","63.97247540872826","33.755053434528044","13.146620951837091","29.833787878991135","0.7414985114211324","28.55987380506241","8.659494734564614","3.835427827051226","0.08818983744408211","3.363946757777679","0","68.07135195291234","70.13486158217356","48.2405100621022","17.5775656586071","11","1.5066754945322998","0.005210836052568272","1.5066754945322998","41.71121287550436","0.9935605177879332","24.943035892621257","[54.35661638804039,16.08403876756133,63.97247540872826,13.146620951837091,0.7414985114211324,8.659494734564614,0.08818983744408211,0,70.13486158217356,17.5775656586071,70.02516548954493,0.04740867353290512,0,32.57988527387028,1.7511320318520776,0,0.037549187519876154,0,0]"
"epoch_10","finished","-","","","2025-05-29T14:04:02.000Z","10744","","4","0.00625","0.9","19","15","0.0001","85.8976083805522","49.23697275766832","85.38016342334814","67.56912562352137","0.521588067854998","0.008413366888084048","2.743385022404249","0.00168513678714884","66.1866508880215","27.827451210689947","45.7901886553915","4.535536152993372","44.53672753396788","2.082207269908302","59.8766313126969","14.01444421689214","0.7971628235995721","0.032666572296568906","0","0","66.81260178177506","16.682138478239636","62.96678338618602","63.692482731489285","35.29497904062442","17.29800732193011","30.27394491543573","6.733982783520536","28.21306589528373","13.156030357877066","3.264521514474671","1.0585217494831858","1.1241025036364685","0","67.5548289578008","67.77132461619753","46.26798362068571","16.930069342075544","10","1.5247605840365093","0.005306199087072482","1.5247605840365093","40.75016209576331","1.0183901739120484","21.68417998167401","[49.23697275766832,16.682138478239636,63.692482731489285,17.29800732193011,6.733982783520536,13.156030357877066,1.0585217494831858,0,67.77132461619753,16.930069342075544,67.56912562352137,0.008413366888084048,0.00168513678714884,27.827451210689947,4.535536152993372,2.082207269908302,14.01444421689214,0.032666572296568906,0]"
"epoch_9","finished","-","","","2025-05-29T13:55:53.000Z","11144","","4","0.00625","0.9","19","15","0.0001","86.14904215680627","38.75976223442902","85.83291256530008","60.8218566620666","0.13110049685807196","0.000033654758715572865","1.8043852585128872","0.0020631202255177957","62.467615823995985","19.695191262492777","40.07438506070007","5.349968611068015","36.87905612392689","2.4251686633184932","48.795862368105915","9.100675498121896","0.6867293105793354","0.14960625606234135","0","0","65.16401049306616","8.709021086707937","62.787949713286075","58.79835397387041","33.08140829160286","14.04824182086295","28.535212864875025","7.793104157344406","27.45542356729568","8.792363772350525","1.0199090577686374","0","0.5860172939924239","0.014808873791700742","68.0156155499731","67.64085843300992","47.460623297628466","17.528658077863458","9","1.5421887417124889","0.005401372059699326","1.5421887417124889","38.71818107190411","1.184960189819336","18.801749185784985","[38.75976223442902,8.709021086707937,58.79835397387041,14.04824182086295,7.793104157344406,8.792363772350525,0,0.014808873791700742,67.64085843300992,17.528658077863458,60.8218566620666,0.000033654758715572865,0.0020631202255177957,19.695191262492777,5.349968611068015,2.4251686633184932,9.100675498121896,0.14960625606234135,0]"
"epoch_8","finished","-","","","2025-05-29T13:47:43.000Z","11545","","4","0.00625","0.9","19","15","0.0001","85.94130523995076","53.76654171604742","85.19997437673929","57.059460203208246","0.018600772894184048","0","0.0017434116473845332","0.001150139166839187","66.19667572950624","28.0710376265668","44.31671324446316","4.623863539712141","35.8304083465108","3.3695408345202877","42.53918812010041","12.657604301803064","1.156968629862708","0","0","0","65.70152131538218","6.3570883144364725","61.64618321630078","59.82271146830187","32.34252417323896","12.434034868972631","28.15121028032036","2.553609331000716","25.808940727285066","11.54310226087641","0.12629093399756056","0.08407280179180157","0.18281741068970592","0","66.57172808865108","70.68077682167501","46.12734992130031","13.535718575990137","8","1.5693109249457335","0.005496359056072805","1.5693109249457335","38.21445244104672","1.0719430117607116","22.43735418693799","[53.76654171604742,6.3570883144364725,59.82271146830187,12.434034868972631,2.553609331000716,11.54310226087641,0.08407280179180157,0,70.68077682167501,13.535718575990137,57.059460203208246,0,0.001150139166839187,28.0710376265668,4.623863539712141,3.3695408345202877,12.657604301803064,0,0]"
"epoch_7","finished","-","","","2025-05-29T13:39:51.000Z","11927","","4","0.00625","0.9","19","15","0.0001","85.94356060341526","34.73015788074911","84.81460277025506","65.85502021044495","0","0.0003028948672108902","0","0","65.14368473103978","17.955413998380042","40.42463503994061","2.2107468908400794","25.46328990187041","0.4609911344857757","24.093926549202216","9.305646479611951","0.10578300765173912","0","0","0","64.9364455598283","17.93453505805759","59.87386395230936","64.0017046559776","32.96652609663504","8.575261662365662","24.78219562947157","0.8194028882419262","25.10336973757825","9.725007191295449","0.11201702249547328","0.007723490223164732","0","0","67.34510565755687","65.98924735322174","46.222659548543874","9.903753841788324","7","1.5893972057562609","0.005591163997353814","1.5893972057562609","43.15544438718627","1.254942343235016","20.49832770870337","[34.73015788074911,17.93453505805759,64.0017046559776,8.575261662365662,0.8194028882419262,9.725007191295449,0.007723490223164732,0,65.98924735322174,9.903753841788324,65.85502021044495,0.0003028948672108902,0,17.955413998380042,2.2107468908400794,0.4609911344857757,9.305646479611951,0,0]"
"epoch_6","finished","-","","","2025-05-29T13:31:53.000Z","12316","","4","0.00625","0.9","19","15","0.0001","85.28667378778168","42.9640206213158","84.38447126921609","61.78526188291561","0","0.0004038598229478536","0","0","64.00801329746034","18.204633788495254","35.80443898352659","3.938910968770549","13.475965849506816","1.5852532621813595","34.74617965099054","5.127891911900793","1.255113080065196","0.2149312057314987","0","0","64.28067295864844","6.554802733374132","59.08376863023421","63.65724914757187","34.44233627685738","9.11811424966472","21.52885072648352","0.7475715421158271","23.419841290497253","10.105483543908171","0","0","0","0","66.60395431531184","62.33261180559586","46.053192709350625","7.269595174806266","6","1.6198391257188258","0.005685790649829707","1.6198391257188258","45.312390916137886","1.2498678936958314","19.57378237987804","[42.9640206213158,6.554802733374132,63.65724914757187,9.11811424966472,0.7475715421158271,10.105483543908171,0,0,62.33261180559586,7.269595174806266,61.78526188291561,0.0004038598229478536,0,18.204633788495254,3.938910968770549,1.5852532621813595,5.127891911900793,0.2149312057314987,0]"
