"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","loss","lr","train_flops","train_fps","train_latency","train_loss","train_mIoU","train_params","val_flops","val_fps","val_latency","val_loss","val_mIoU","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-05-24T20:37:48.000Z","1835","","78.35352908941925","76.38887001164373","85.79271615247622","82.70610656428713","65.64187246354027","58.24347223243026","48.31011672273271","34.68545419972895","88.25418805620788","84.8372327505103","73.04778989872543","55.39890144101983","78.41572543361991","60.297300462453485","84.20826768160326","44.6058902870662","59.39632671861206","37.946457658624446","57.48699401621069","54.69443716424153","72.01501606359405","60.898025340770424","84.25128446680927","79.36364602137004","59.189417503644414","36.84269235041901","59.4563583482686","31.913224226154625","32.36278580633902","27.343382413069445","38.025570622290545","31.942941634775867","47.76540614084277","41.610595272281905","85.62667784549033","82.79803338004812","65.07402549638184","43.384573174914074","50","0.11988873883569968","0","374.664739584","3.825305251987245","263.7231945991516","0.11988873883569968","66.45652992246362","2835724","374.664739584","4.015744971451389","249.03035688400269","0.20181736305445255","53.994801925568915","[76.38887001164373,60.898025340770424,79.36364602137004,36.84269235041901,31.913224226154625,27.343382413069445,31.942941634775867,41.610595272281905,82.79803338004812,43.384573174914074,82.70610656428713,58.24347223243026,34.68545419972895,84.8372327505103,55.39890144101983,60.297300462453485,44.6058902870662,37.946457658624446,54.69443716424153]","2835724"
"epoch_49","finished","-","","","2025-05-24T20:16:17.000Z","1291","","78.32005549684521","76.3539378684635","86.00611823779899","82.87479334164003","65.73201992740096","57.36284081933235","47.80659197232255","34.7296714460252","88.2255783128748","85.11560293908214","72.92662709181596","55.915794423306785","78.29856445180846","60.42990779998654","82.39907737169338","45.77282075620944","59.00187514465064","37.650258362795746","57.51664817322247","54.543197898280184","72.09479551309883","61.118620770065014","84.2335192046359","79.4491954721085","59.55484344093808","35.05027388669899","60.173179535857635","32.15107070008985","32.274182085962316","26.669929304758895","38.122878439848726","31.380276416781243","47.76458828437136","41.467309681279794","85.66269564649247","82.62914818835608","65.04478875057674","43.268207484208496","49","0.11974100141522992","0.000006116731517509732","","","","0.11974100141522992","66.3767698464324","","","","","0.20337163527568655","53.89120302944573","[76.3539378684635,61.118620770065014,79.4491954721085,35.05027388669899,32.15107070008985,26.669929304758895,31.380276416781243,41.467309681279794,82.62914818835608,43.268207484208496,82.87479334164003,57.36284081933235,34.7296714460252,85.11560293908214,55.915794423306785,60.42990779998654,45.77282075620944,37.650258362795746,54.543197898280184]",""
"epoch_48","finished","-","","","2025-05-24T19:54:16.000Z","1320","","78.32127124810823","76.3605258777655","85.95843051091249","82.85849428331763","65.70925008360065","56.90807429270088","47.839435112271275","33.791765778867834","88.20364358539635","85.2466622497309","72.89779543801578","54.75522174697359","77.77252309636079","60.408456786442834","84.33598568076599","45.80851117311413","59.10008543251878","37.95117303989655","57.30527943468411","54.62946753196929","72.06894086508996","61.06578799829181","84.30306463130628","79.36525414859878","59.20546109496472","35.93786863536248","59.39586249741573","31.62865092482846","32.26864023298359","26.844235890273072","38.10916922250099","30.997987835251543","47.76149594410557","41.30049791656363","85.63150009280261","82.73014211271979","65.0315739392454","43.46649715517231","48","0.11992540314281716","0.000012233463035019464","","","","0.11992540314281716","66.37996884963418","","","","","0.20412494701718145","53.79238291462321","[76.3605258777655,61.06578799829181,79.36525414859878,35.93786863536248,31.62865092482846,26.844235890273072,30.997987835251543,41.30049791656363,82.73014211271979,43.46649715517231,82.85849428331763,56.90807429270088,33.791765778867834,85.2466622497309,54.75522174697359,60.408456786442834,45.80851117311413,37.95117303989655,54.62946753196929]",""
"epoch_47","finished","-","","","2025-05-24T19:32:28.000Z","1308","","78.33292061051087","76.39411924780737","86.06458639155923","82.81401527305694","65.70107563143065","57.3260270674852","48.12373145612368","34.140218755603364","88.25417276468231","85.34986047254337","73.15514673161859","54.78863556333107","77.10350610176027","60.50015155554419","84.83121233305803","45.982919450397056","59.73882198346418","38.09592926813083","57.54606045341415","54.400998092641174","71.95822606435894","60.96995002031487","84.32197665973875","79.40105855157147","59.283690847488046","36.04649487218827","59.22708230762278","31.432806981401484","32.4484514514407","27.085328584582925","38.36416741533786","30.983058641899262","47.75108355692444","41.18917605618539","85.64267335080102","82.69404354479546","65.3276661080715","43.44846282935621","47","0.11982652012486268","0.000018350194552529196","","","","0.11982652012486268","66.48296064312665","","","","","0.2042636685296447","53.844381833096634","[76.39411924780737,60.96995002031487,79.40105855157147,36.04649487218827,31.432806981401484,27.085328584582925,30.983058641899262,41.18917605618539,82.69404354479546,43.44846282935621,82.81401527305694,57.3260270674852,34.140218755603364,85.34986047254337,54.78863556333107,60.50015155554419,45.982919450397056,38.09592926813083,54.400998092641174]",""
"epoch_46","finished","-","","","2025-05-24T19:10:58.000Z","1290","","78.3263696567778","76.35209693064456","85.95639484199364","82.65028506113457","65.5906544525676","57.51737787205595","48.31555969470491","34.31083183541531","88.2473824302357","85.0288283017766","72.47218680783638","54.95966528780808","76.80006620776268","59.87212618621063","84.74552115508943","43.81231063225253","59.244841307092365","37.278769860056414","57.59072691086331","54.45871852599728","72.10683464388151","61.119601081896555","84.28209087845376","79.3748818422392","59.40119519143909","35.26450834578749","59.52267870977904","31.91605859007347","32.414405850821645","27.14738213069786","38.51764678690571","30.97642120269444","47.808545531501714","41.01450014208898","85.72403050151802","82.77230247748108","65.0389657490091","43.078215050094904","46","0.11963958527807517","0.000024466926070038893","","","","0.11963958527807517","66.42663670043333","","","","","0.20405234641836076","53.62657270296873","[76.35209693064456,61.119601081896555,79.3748818422392,35.26450834578749,31.91605859007347,27.14738213069786,30.97642120269444,41.01450014208898,82.77230247748108,43.078215050094904,82.65028506113457,57.51737787205595,34.31083183541531,85.0288283017766,54.95966528780808,59.87212618621063,43.81231063225253,37.278769860056414,54.45871852599728]",""
"epoch_45","finished","-","","","2025-05-24T18:48:36.000Z","1342","","78.30530155209684","76.38075518136891","85.8949815321157","82.75326783399383","65.51370468829298","57.78764339641511","48.3635564296511","34.56081677905907","88.23966428515793","84.81664546871231","73.48935913795839","55.20269778228404","77.75601334063694","59.08975694694642","85.08913763433034","41.0468222609697","58.71642636082982","37.10114234128539","57.46468773473914","54.45501551279256","72.18749334990841","60.96220388369783","84.2665345333965","79.37128665821322","59.1140805187022","36.73491752297636","58.99075001716637","32.03716103923207","32.415046106303734","26.917422868468783","38.29977970303224","31.53431288472166","47.92756338403524","41.21631374987509","85.65305841684267","82.74953471383245","65.08768522042075","42.957754273790535","45","0.12008199505223573","0.000030583657587548624","","","","0.12008199505223573","66.46183283924302","","","","","0.2036478903122291","53.56186689992818","[76.38075518136891,60.96220388369783,79.37128665821322,36.73491752297636,32.03716103923207,26.917422868468783,31.53431288472166,41.21631374987509,82.74953471383245,42.957754273790535,82.75326783399383,57.78764339641511,34.56081677905907,84.81664546871231,55.20269778228404,59.08975694694642,41.0468222609697,37.10114234128539,54.45501551279256]",""
"epoch_44","finished","-","","","2025-05-24T18:26:47.000Z","1309","","78.3504262780976","76.3330534543713","85.9362246892519","82.84616753757017","65.75111461992486","57.82762121236125","48.25749647393981","34.26896996197835","88.28860775708324","84.79560658060592","72.33347129053908","55.397122955644015","78.43750301471884","59.5543876433156","84.22835971048193","43.23513516137486","59.45363370719371","37.87116942242178","57.39844274800856","54.846311719398386","71.8676243898794","60.93179178130672","84.28572938578547","79.38242817222888","59.468955426731895","36.02021201587138","59.47579319951225","31.83460154794451","32.281547585501066","27.23582454443377","38.20763657603503","31.65420001854806","47.7357750827234","41.37100039105864","85.60832357897354","82.7875221976239","65.16189200443597","42.76879967334364","44","0.12019620913983756","0.00003670038910505836","","","","0.12019620913983756","66.44887144835883","","","","","0.20244458589903608","53.73483821007374","[76.3330534543713,60.93179178130672,79.38242817222888,36.02021201587138,31.83460154794451,27.23582454443377,31.65420001854806,41.37100039105864,82.7875221976239,42.76879967334364,82.84616753757017,57.82762121236125,34.26896996197835,84.79560658060592,55.397122955644015,59.5543876433156,43.23513516137486,37.87116942242178,54.846311719398386]",""
"epoch_43","finished","-","","","2025-05-23T20:09:35.000Z","1846","","78.28172916442256","76.34428889082443","85.86427615265309","82.86863611941686","65.60492002730417","57.8396671470807","47.528960817717206","34.45850526860151","88.37312721833779","84.87062188434584","72.65944760507477","55.360455759110295","78.09781773040835","60.089695249491","84.76894155487194","46.15128078414487","58.37481478381776","37.47963167193921","57.27258019777432","54.875668268817975","71.97876252736441","61.01771562820994","84.21802053223969","79.39501024604847","58.604879288858434","36.85945533061106","59.12124910331329","31.74180196389738","32.24720479464266","27.347897555281502","38.31900302986022","31.28209583381597","47.680157005644034","41.24263872541528","85.65604127767665","82.81082380970976","64.80615401329668","43.031694763761614","43","0.12068356110053208","0.00002900792735348146","","","","0.12068356110053208","66.28726772764621","","","","","0.20244975289898717","53.95092552108019","[76.34428889082443,61.01771562820994,79.39501024604847,36.85945533061106,31.74180196389738,27.347897555281502,31.28209583381597,41.24263872541528,82.81082380970976,43.031694763761614,82.86863611941686,57.8396671470807,34.45850526860151,84.87062188434584,55.360455759110295,60.089695249491,46.15128078414487,37.47963167193921,54.875668268817975]",""
"epoch_42","finished","-","","","2025-05-23T19:38:48.000Z","1847","","78.29381858747159","76.34183476979526","85.90187658504631","82.55944028099714","65.71887014000009","57.51401858079405","48.87112976071263","33.95155692300114","88.21326140628413","84.72548967738108","72.45048404270509","53.812599293548566","78.8510285445382","57.64535768266769","83.49482291831715","36.75512751686533","59.20176630114151","37.25690359884357","57.373325845049635","54.93376724168343","71.92641341611322","61.12047977458672","84.23248237847233","79.49932024624657","58.36609487308472","36.16208058340802","58.97925271676927","32.08996504742999","32.168728153735316","27.394545299101313","38.19766633539477","31.495224230373186","47.605005451064685","41.2305730049361","85.62374610992003","82.83189240213326","64.99942354761076","42.97117221248127","42","0.12088396911374258","0.000034049209647442715","","","","0.12088396911374258","66.34048405860166","","","","","0.20315187370884205","53.173228861382825","[76.34183476979526,61.12047977458672,79.49932024624657,36.16208058340802,32.08996504742999,27.394545299101313,31.495224230373186,41.2305730049361,82.83189240213326,42.97117221248127,82.55944028099714,57.51401858079405,33.95155692300114,84.72548967738108,53.812599293548566,57.64535768266769,36.75512751686533,37.25690359884357,54.93376724168343]",""
"epoch_41","finished","-","","","2025-05-23T19:08:01.000Z","1847","","78.29850101422255","76.36531446178252","85.87217148961014","82.6764441079399","65.53934501251642","58.186406512939925","47.21728256344302","34.2784153166604","88.18193641283611","85.22773427577984","73.42754869601599","54.8278281100497","76.85957923489151","60.02935446434666","83.54384140290628","45.48302382292251","58.78413154576606","37.75165995026303","57.45352902583149","53.98147106418724","72.16222248047885","60.99988834327781","84.16729826530714","79.19045080925886","59.25981456456717","35.384222146813975","59.234087517901656","31.27981072187004","32.13748231277461","27.150646795917982","37.93417078088611","31.50237278841294","47.62028117380071","41.53055120952301","85.61251489375853","82.64466299932381","64.76732052757347","43.148162448135515","41","0.12094834685069689","0.00003921841722321103","","","","0.12094834685069689","66.21437152184674","","","","","0.20434532818680037","53.77044317628451","[76.36531446178252,60.99988834327781,79.19045080925886,35.384222146813975,31.27981072187004,27.150646795917982,31.50237278841294,41.53055120952301,82.64466299932381,43.148162448135515,82.6764441079399,58.186406512939925,34.2784153166604,85.22773427577984,54.8278281100497,60.02935446434666,45.48302382292251,37.75165995026303,53.98147106418724]",""
