"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","loss","lr","train_flops","train_fps","train_latency","train_loss","train_loss_final","train_mIoU","train_mIoU_final","train_params","val_flops","val_fps","val_latency","val_loss","val_loss_final","val_mIoU","val_mIoU_final","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-05-15T09:16:56.000Z","2181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","0.32383030092784465","0","374.664739584","4.430871139523531","227.78421020507812","","0.32383030092784465","","60.53204372748227","43795724","374.664739584","4.4356197653534695","225.45555186271667","","0.4083962777774491","","50.822480633712544","","43795724"
"epoch_49","finished","-","","","2025-05-15T08:47:45.000Z","1751","","77.14032556427499","75.62718973917966","84.389731898809","81.44734092963284","64.01382317615044","56.934062048907016","45.23854394592532","35.047593796268096","86.64703295131612","83.91263580346886","59.30162245180416","47.38671664097527","66.79131550137011","56.60683114138426","73.79083633475453","30.986172577956907","50.565623581753606","32.65522968218913","55.64451479419422","54.09403116704825","66.14746135965378","56.82932402219356","82.04166054456519","78.19367845843061","44.40320177055897","27.453656629328133","47.94878971591238","26.854102881323648","29.534776275071184","26.04503523114189","35.64056837263301","29.857620034463437","44.71935159386185","39.40703052242725","83.0658345001581","81.0488798901069","55.99302750664948","40.22126414575542","49","0.324621933732779","0.0000029575152732566297","","","","0.324621933732779","","60.6851600968114","","","","","","0.40839282267107935","","50.5583365969569","","[75.62718973917966,56.82932402219356,78.19367845843061,27.453656629328133,26.854102881323648,26.04503523114189,29.857620034463437,39.40703052242725,81.0488798901069,40.22126414575542,81.44734092963284,56.934062048907016,35.047593796268096,83.91263580346886,47.38671664097527,56.60683114138426,30.986172577956907,32.65522968218913,54.09403116704825]",""
"epoch_48","finished","-","","","2025-05-15T07:45:38.000Z","1835","","77.15664781937093","75.62409656508659","84.41538312298","81.5407411042472","64.16977096994563","57.36441815006593","45.12649465994301","35.3218187441019","86.70171026127751","84.24481926542094","58.848549523838386","48.01487652237999","67.15115810901781","57.3305463263411","72.99544485445992","35.53993666952738","50.945641812428434","33.00150448261828","55.915770752100194","53.55130878386692","66.18862697829738","56.990131167292866","82.02298516904344","78.19306585775504","45.048571630985016","26.871415663903157","47.693721726621355","26.445010415248007","29.673312811099","25.940747956807193","35.7609217993229","29.943944260648863","45.010144428605294","39.45398408612968","83.19339118037169","81.02113644591319","56.10084565695186","40.14933136192364","48","0.32471830144752073","0.000005518918645844864","","","","0.32471830144752073","","60.74311017192946","","","","","","0.4090556100813929","","50.87067546469884","","[75.62409656508659,56.990131167292866,78.19306585775504,26.871415663903157,26.445010415248007,25.940747956807193,29.943944260648863,39.45398408612968,81.02113644591319,40.14933136192364,81.5407411042472,57.36441815006593,35.3218187441019,84.24481926542094,48.01487652237999,57.3305463263411,35.53993666952738,33.00150448261828,53.55130878386692]",""
"epoch_47","finished","-","","","2025-05-15T07:15:07.000Z","1830","","77.1399521785688","75.56223917173034","84.45079655995428","81.4053553669755","63.93459092668914","57.387285606996585","45.005090311329575","35.37651138459547","86.57414080662782","84.00648452836029","59.099646277036165","46.30762807317357","65.93572913611416","56.877080947433086","72.08654032656227","34.060089333612545","50.09568896855432","34.113956836361425","55.866084677163265","54.5129682042412","65.91206058195547","56.91222521972888","81.96892992162961","77.86613305211449","44.229907464377746","27.6161954682142","47.626818984178605","26.829795386041106","29.46364458167569","25.85426742715054","35.54321916375539","30.16503734321862","44.484146933357145","39.469098820214306","83.10826485612478","81.25055667438423","55.94302649751113","39.62282044114096","47","0.324647716068812","0.000007949432487547622","","","","0.324647716068812","","60.44569890279818","","","","","","0.40871654299204935","","50.7997752255625","","[75.56223917173034,56.91222521972888,77.86613305211449,27.6161954682142,26.829795386041106,25.85426742715054,30.16503734321862,39.469098820214306,81.25055667438423,39.62282044114096,81.4053553669755,57.387285606996585,35.37651138459547,84.00648452836029,46.30762807317357,56.877080947433086,34.060089333612545,34.113956836361425,54.5129682042412]",""
"epoch_46","finished","-","","","2025-05-15T06:43:55.000Z","1871","","77.12222944252548","75.61993212126177","84.36295492470948","81.4363956482062","63.926016896212914","56.879852022972614","45.09155968834796","34.98749483882674","86.59836119211623","83.87554327258002","59.151476754736834","47.419505695705496","66.69599078772293","56.605715011727256","73.59414241170546","30.979731851528395","50.42867498787146","32.765865618050256","55.561388124656354","54.07230942433873","66.05698037647426","56.80648384483001","82.00191573156164","78.17822295645922","44.19780979130037","27.37708973444284","47.81827295411936","26.821989510408017","29.485065809473593","26.032188046909567","35.55153761399746","29.797091266020693","44.627556772579915","39.34596410939372","83.03226817734412","81.03512426765357","55.82576818371645","40.186504419547894","46","0.32568825479909663","0.000010298666348361789","","","","0.32568825479909663","","60.585787927430125","","","","","","0.408807485581872","","50.53805282425595","","[75.61993212126177,56.80648384483001,78.17822295645922,27.37708973444284,26.821989510408017,26.032188046909567,29.797091266020693,39.34596410939372,81.03512426765357,40.186504419547894,81.4363956482062,56.879852022972614,34.98749483882674,83.87554327258002,47.419505695705496,56.605715011727256,30.979731851528395,32.765865618050256,54.07230942433873]",""
"epoch_45","finished","-","","","2025-05-14T19:59:32.000Z","1784","","77.10519946193514","75.6479412740443","84.36907625675529","81.11096029676027","63.85637499682743","57.64366682463849","44.88697181557366","35.37156496107465","86.56083128649706","84.02544871800679","57.473581058830206","46.345069808770944","64.40385135097651","57.46171850890309","71.00152570091808","35.9883987861278","49.31809894250638","31.898148413622252","55.65450788403681","53.77262316527453","66.05496733270972","56.92173379148146","82.0477055478447","78.0447811789644","45.51877905820741","27.30650312618249","47.36251182601749","26.73438378250103","29.429885453185246","25.592911044515","35.759839114286805","29.594875533414093","44.69792004747292","39.27134105606165","83.1206660808645","81.16262274241922","55.82350668487136","39.99942264692996","45","0.32557866745095215","0.000012589254117941671","","","","0.32557866745095215","","60.23398946843772","","","","","","0.4091632864075507","","50.73126924524697","","[75.6479412740443,56.92173379148146,78.0447811789644,27.30650312618249,26.73438378250103,25.592911044515,29.594875533414093,39.27134105606165,81.16262274241922,39.99942264692996,81.11096029676027,57.64366682463849,35.37156496107465,84.02544871800679,46.345069808770944,57.46171850890309,35.9883987861278,31.898148413622252,53.77262316527453]",""
"epoch_44","finished","-","","","2025-05-14T19:30:24.000Z","1748","","77.12731406417139","75.60650567834928","84.3570704844489","81.49577490477547","64.07968079669249","57.32396647711288","44.81164731692603","35.22296093386281","86.64235707418233","84.21911199007921","58.31432745510969","47.73258556043407","66.64178099108607","57.266757658209634","72.56976279214653","35.42355012927657","50.38853182175059","32.846219984032416","55.73553057193414","53.48237231550777","66.00791480732958","56.91435192413725","81.95691016413528","78.15790329424495","44.64964202932839","26.729121740613255","47.32673780060605","26.385443224089077","29.559936779810204","25.88357037568224","35.564743432783175","29.824925192563057","44.8111240775784","39.34347169083368","83.12793560821324","80.99135852742488","55.80680286006354","40.09611444734744","44","0.3265663862285268","0.000014834165549752874","","","","0.3265663862285268","","60.49893425938399","","","","","","0.40982952071521095","","50.786635055188206","","[75.60650567834928,56.91435192413725,78.15790329424495,26.729121740613255,26.385443224089077,25.88357037568224,29.824925192563057,39.34347169083368,80.99135852742488,40.09611444734744,81.49577490477547,57.32396647711288,35.22296093386281,84.21911199007921,47.73258556043407,57.266757658209634,35.42355012927657,32.846219984032416,53.48237231550777]",""
"epoch_43","finished","-","","","2025-05-14T19:01:23.000Z","1740","","77.10240617631545","75.54736107594759","84.382598964974","81.34888905402393","63.81184899259304","57.3040465317798","44.68382693628874","35.231947293586444","86.49045300514133","83.96297627551706","58.577173831947334","46.0658263047669","65.22135794500474","56.67573700320656","71.60556976101496","33.60138229732551","49.82787559018943","34.097287332941335","55.71933094812071","54.4352820652084","65.69780360775454","56.80688295763979","81.89555626118421","77.8073231785342","43.72163834165481","27.436453453777247","47.22076777140424","26.771595029086004","29.331642551592218","25.766034241608217","35.31344590402574","30.06123049346988","44.235854622514005","39.33586552879824","83.02738903809819","81.20904460234337","55.59595507539032","39.56740498945479","43","0.32684862917957413","0.000017041790893331676","","","","0.32684862917957413","","60.18223659606358","","","","","","0.4098901313222097","","50.685924721527115","","[75.54736107594759,56.80688295763979,77.8073231785342,27.436453453777247,26.771595029086004,25.766034241608217,30.06123049346988,39.33586552879824,81.20904460234337,39.56740498945479,81.34888905402393,57.3040465317798,35.231947293586444,83.96297627551706,46.0658263047669,56.67573700320656,33.60138229732551,34.097287332941335,54.4352820652084]",""
"epoch_42","finished","-","","","2025-05-14T18:31:55.000Z","1767","","77.07626252572285","75.59935904148338","84.29179305099244","81.37269591465865","63.788350126538006","56.8153376602685","44.62731551811368","34.878308102147855","86.51359487021755","83.81997433183201","58.5233146661842","47.193344955984585","65.99460112205303","56.40117513869012","73.04708086337357","30.49173479739809","50.33858089877544","33.03887733064463","55.30312341713437","53.98744130008285","65.82708475714686","56.69746176518029","81.92774762021506","78.1339559455379","43.62568552959045","27.13579734268917","47.33720157047324","26.71904955132589","29.320313142589058","25.942099663060823","35.32256334341679","29.633571353986778","44.3085464067145","39.17226335266049","82.92926812445283","80.98326732435707","55.44555050634421","40.10640518537946","42","0.3281991352959899","0.000019217990943702904","","","","0.3281991352959899","","60.29199884526569","","","","","","0.4100641194217933","","50.42748000301939","","[75.59935904148338,56.69746176518029,78.1339559455379,27.13579734268917,26.71904955132589,25.942099663060823,29.633571353986778,39.17226335266049,80.98326732435707,40.10640518537946,81.37269591465865,56.8153376602685,34.878308102147855,83.81997433183201,47.193344955984585,56.40117513869012,30.49173479739809,33.03887733064463,53.98744130008285]",""
"epoch_41","finished","-","","","2025-05-14T16:58:14.000Z","1896","","77.11151635594304","75.54495689842142","84.27152665545876","81.3595344155169","63.924215828110775","57.31192525091146","45.235074385046424","34.81079502196786","86.54252306111655","84.016645995655","57.70184318459377","47.63509398298854","66.40128107179353","56.94869569389259","71.2056550736061","34.56680965303918","50.8201148946265","32.331612771109","55.92919860509869","53.65304494658509","65.60100589251822","56.89511470447638","81.96403749274282","78.18601828655194","44.695559537593475","25.929848162316897","47.37602160102151","26.398600325003923","29.306567973016485","25.692556856345007","35.95424818280027","28.838489843714186","44.38020050992874","39.13717162336236","82.95103759353194","80.7297271892715","55.828523680729035","40.26420823144979","41","0.3266527831042541","0.00002136708386445385","","","","0.3266527831042541","","60.37895534627771","","","","","","0.41107328441328633","","50.53951841329363","","[75.54495689842142,56.89511470447638,78.18601828655194,25.929848162316897,26.398600325003923,25.692556856345007,28.838489843714186,39.13717162336236,80.7297271892715,40.26420823144979,81.3595344155169,57.31192525091146,34.81079502196786,84.016645995655,47.63509398298854,56.94869569389259,34.56680965303918,32.331612771109,53.65304494658509]",""
