"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","loss","loss_aux1","loss_aux2","loss_main","lr","train_flops","train_fps","train_latency","train_loss","train_mIoU","train_params","val_flops","val_fps","val_latency","val_loss","val_mIoU","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-05-31T20:07:03.000Z","463","","82.19520756070986","80.331597348148","87.91136060614548","83.96182295873437","67.61855974784295","57.13367443634433","53.11776569865455","29.1025844912","81.72155553788465","73.92230863712692","79.67670182847748","30.369554950629865","82.26535823053496","35.66639747357811","85.42953247283113","32.47345686488231","65.60139102484712","21.83203925918456","58.3319225716575","51.34810194338784","76.10386202402302","62.00788682825229","85.73834532086715","79.60234123147222","62.14396999386628","30.179625075514373","72.03212946652648","32.9049716645688","38.06255595961997","29.895601991689897","41.40463594189591","29.24522100164345","55.24592097390344","43.07143841622605","85.53431624069628","82.1770095548447","72.17601960052271","46.00817976301552","50","0.22928188726040544","0.2002611600488197","0.14640166729916143","0.11190094647137566","0","25.779775698","59.87566265957919","17.623525857925415","0.22928188726040544","70.12163741060563","12581672","25.779775698","59.852512598910735","16.7163507938385","0.26181818056106565","49.01230599423388","[80.331597348148,62.00788682825229,79.60234123147222,30.179625075514373,32.9049716645688,29.895601991689897,29.24522100164345,43.07143841622605,82.1770095548447,46.00817976301552,83.96182295873437,57.13367443634433,29.1025844912,73.92230863712692,30.369554950629865,35.66639747357811,32.47345686488231,21.83203925918456,51.34810194338784]","12581672"
"epoch_49","finished","-","","","2025-05-31T19:59:50.000Z","433","","82.21087030884195","80.02225273793483","87.94366767676335","83.99352591819603","67.58624886236163","57.01932633498899","53.15072488347893","29.007491346421077","81.38516499197014","74.784671840974","79.7172367909621","32.50226993419938","81.61668339412478","36.23982363723434","87.66279418205288","33.72129681128365","66.19065617943377","20.185927231928183","58.378385488602135","52.41276639276155","75.93727200099302","62.460259107104456","85.79505404441134","79.70805140420137","61.60463223670056","31.18749178365043","71.82854703043337","32.99445052518386","38.195013967087846","30.098129547440458","41.36991542141178","29.53724349267291","55.40777325374518","43.17722725682084","85.59661111455647","82.2152986207599","72.19882714066826","46.56009646908321","49","0.2298239385732864","0.20121216174907053","0.14653372925732275","0.11190198593163916","0.0001946810994030189","","","","0.2298239385732864","70.19874099834735","","","","","0.25903889584541323","49.35934738909682","[80.02225273793483,62.460259107104456,79.70805140420137,31.18749178365043,32.99445052518386,30.098129547440458,29.53724349267291,43.17722725682084,82.2152986207599,46.56009646908321,83.99352591819603,57.01932633498899,29.007491346421077,74.784671840974,32.50226993419938,36.23982363723434,33.72129681128365,20.185927231928183,52.41276639276155]",""
"epoch_48","finished","-","","","2025-05-31T19:52:38.000Z","432","","82.21222120097701","79.83026050395225","87.93763590538303","83.95685184023704","67.71211858723298","56.92102765468273","53.20112052402366","28.38160216815832","81.3449974070229","76.86048957604525","79.81205989390047","32.50246023004279","82.15582057467446","37.6238079834909","87.28120814400974","33.99923632324353","64.60045278810263","22.853758381957743","58.216689650952006","51.846796409389825","76.01425319108502","61.948482122172145","85.75613310225758","79.51585837175399","61.674305307127995","29.85397668353914","71.31428717219745","34.10752223265518","38.10172368478073","29.480085867396184","41.74126827541021","29.080839453337344","55.4222943402185","42.905660134491875","85.59955564234018","82.2564122391195","72.62506930764341","46.242668976369664","48","0.22990267604361964","0.20097320117340745","0.1466991133779363","0.11213303768756128","0.0003632877771433466","","","","0.22990267604361964","70.14332708943894","","","","","0.26007797706127167","49.48251563958081","[79.83026050395225,61.948482122172145,79.51585837175399,29.85397668353914,34.10752223265518,29.480085867396184,29.080839453337344,42.905660134491875,82.2564122391195,46.242668976369664,83.95685184023704,56.92102765468273,28.38160216815832,76.86048957604525,32.50246023004279,37.6238079834909,33.99923632324353,22.853758381957743,51.846796409389825]",""
"epoch_47","finished","-","","","2025-05-31T19:45:18.000Z","439","","82.25616396839295","80.04135785963504","87.88360581100083","83.9161484240108","67.34729199988008","56.87087604121152","53.148462144955424","26.807673308890298","80.95175959667044","75.06866021293078","80.17564895645677","30.444256435934175","82.82576601401726","33.33347414444051","84.90998387987115","35.26079390336708","66.40922508449958","23.0273368534288","57.997135376764575","51.73508259378739","75.79538244582686","62.24348107823856","85.79374806898404","79.70654565579889","62.28060416799181","31.659029550803456","71.22606708029403","33.52770177711477","37.92441491042108","29.99419764878638","42.103799950250945","28.24651529948203","55.185200022136115","43.08029127457964","85.48089942251339","81.89388820973633","71.91357897460358","46.29887716080476","47","0.2315545291391038","0.20262632619485296","0.14740245188313889","0.11308027923334646","0.0005232785339437054","","","","0.2315545291391038","70.08467041450163","","","","","0.26236026322841643","49.113483549104274","[80.04135785963504,62.24348107823856,79.70654565579889,31.659029550803456,33.52770177711477,29.99419764878638,28.24651529948203,43.08029127457964,81.89388820973633,46.29887716080476,83.9161484240108,56.87087604121152,26.807673308890298,75.06866021293078,30.444256435934175,33.33347414444051,35.26079390336708,23.0273368534288,51.73508259378739]",""
"epoch_46","finished","-","","","2025-05-31T19:37:57.000Z","440","","82.29331235669939","80.37837371186612","87.914583473942","83.94477810686112","67.33269512489679","56.81153067482576","52.89581361094034","29.51956926899979","81.01957677655115","74.67229883115928","80.3455625747313","31.22086762361167","82.2730953938948","37.8543123662465","87.39296866263516","32.7344620707972","65.4488955911136","23.89062392751732","57.92613519187205","52.12499260275594","75.76949059706342","61.20965369420253","85.73756391115349","79.4545216454502","62.88687203746208","30.29618993477905","71.07636400207996","33.16469096639259","37.89955874548353","29.56988388692661","41.543218096733106","29.214067220576194","54.98208193880956","42.46568145931485","85.33564563033575","82.24705934334628","71.72514483429889","45.45521366589958","46","0.23236784536116603","0.2036296934761467","0.14776430148204775","0.11334169583049136","0.0006779189629936275","","","","0.23236784536116603","70.09466202898403","","","","","0.2643040978908539","49.27519847376467","[80.37837371186612,61.20965369420253,79.4545216454502,30.29618993477905,33.16469096639259,29.56988388692661,29.214067220576194,42.46568145931485,82.24705934334628,45.45521366589958,83.94477810686112,56.81153067482576,29.51956926899979,74.67229883115928,31.22086762361167,37.8543123662465,32.7344620707972,23.89062392751732,52.12499260275594]",""
"epoch_45","finished","-","","","2025-05-31T19:30:35.000Z","442","","82.2576161877133","80.42175131214942","87.87901508651515","83.92435867450841","67.02783623337287","56.47079558166052","52.57326468257926","28.416299542174155","80.84364697926236","77.50635976405927","80.89766048931091","30.938302581421823","82.16736964705758","37.592647002332846","86.52764467422051","34.65353546321956","65.09001893586334","24.085100346375267","58.002370818779205","51.11323967107852","75.86584422258295","61.318369650627446","85.76789709275133","79.89796272233512","62.695752576621175","29.423683853674216","71.69586454462055","32.91380324975279","37.95647724100081","29.62518707681083","41.266683967072154","28.136721533728466","55.162737928447704","42.738990246284345","85.27846216928975","80.31438185887328","71.59438509338986","45.274063363244046","45","0.23285389382572272","0.20402327928758457","0.1479855226234322","0.1136989849347043","0.0008286989604101365","","","","0.23285389382572272","70.02897624055004","","","","","0.2640489866733551","49.198187026016335","[80.42175131214942,61.318369650627446,79.89796272233512,29.423683853674216,32.91380324975279,29.62518707681083,28.136721533728466,42.738990246284345,80.31438185887328,45.274063363244046,83.92435867450841,56.47079558166052,28.416299542174155,77.50635976405927,30.938302581421823,37.592647002332846,34.65353546321956,24.085100346375267,51.11323967107852]",""
"epoch_44","finished","-","","","2025-05-31T19:23:27.000Z","428","","82.23873183732955","79.97876956921547","87.88526752880102","84.011392506625","67.41096375522882","57.7521682400213","52.917419567353654","26.86031705504764","80.94000168925047","75.10742385396163","79.49183318229686","29.856579527406897","82.99604591982792","37.44998726808061","87.81006819595152","35.447566017042085","64.77373989564705","23.112487186460527","57.71600998487133","52.18290706602613","75.74658030471782","62.330116422693536","85.76793548479459","79.6859556133163","62.194939354587106","33.463266658384065","71.11147184241214","33.59962518920737","37.65267744648559","29.48669918007972","41.47104809875771","28.920089550713985","55.08426348146352","43.11062887217851","85.39668349287928","82.24011219505113","71.87038153524347","46.1521673769173","44","0.2336460100557968","0.20500770609342417","0.14839507112369585","0.11388924321676332","0.0009764722718649808","","","","0.2336460100557968","70.02505592620524","","","","","0.2576403396129608","49.51306628149627","[79.97876956921547,62.330116422693536,79.6859556133163,33.463266658384065,33.59962518920737,29.48669918007972,28.920089550713985,43.11062887217851,82.24011219505113,46.1521673769173,84.011392506625,57.7521682400213,26.86031705504764,75.10742385396163,29.856579527406897,37.44998726808061,35.447566017042085,23.112487186460527,52.18290706602613]",""
"epoch_43","finished","-","","","2025-05-31T19:16:16.000Z","431","","82.2311190053849","79.9331561449342","87.7665569910058","83.99387328139343","67.38098625064396","56.83656500946849","53.37460515217835","28.13927012839162","80.93261277801437","77.88479547251632","80.22465613941938","32.895787370141676","82.30698424465146","37.23290615057381","87.37019094382052","33.64212170430099","65.56371795355037","22.278903351844935","57.96190888015019","51.2017167201636","75.69608822471598","62.114594605296745","85.6531850658268","79.62262857774999","62.5323929647143","29.39986374060818","71.08563538697875","33.03421038815072","37.699630205961384","29.53096420172459","41.3909106000332","28.917840897356683","55.07578632622499","42.675487997476345","85.43098235254205","80.96107499629025","71.5867645338778","45.58651264214529","43","0.23448251115760124","0.20570481716449024","0.14876740588865814","0.11449280032371444","0.001121791193070293","","","","0.23448251115760124","70.06656389472077","","","","","0.2620893366336822","49.256961756869885","[79.9331561449342,62.114594605296745,79.62262857774999,29.39986374060818,33.03421038815072,29.53096420172459,28.917840897356683,42.675487997476345,80.96107499629025,45.58651264214529,83.99387328139343,56.83656500946849,28.13927012839162,77.88479547251632,32.895787370141676,37.23290615057381,33.64212170430099,22.278903351844935,51.2017167201636]",""
"epoch_42","finished","-","","","2025-05-31T19:09:00.000Z","436","","82.12698515242522","79.78889253360234","87.860209413567","83.54500016908916","67.18965810211698","56.770637537550016","52.335054368159675","29.539173271034645","81.07882937057185","75.89836235621985","78.38636486838223","33.27691722640583","81.5381843750328","38.78290434613262","87.15076172357205","34.056126160202496","63.26322728131974","21.66886810254198","57.572128682733215","51.75149740645146","75.7668777004031","62.25670164897077","85.74930407236866","79.49400805195648","61.819471810929805","31.254181963454325","70.83096580975425","32.83826835164237","37.427549280669616","28.779812029259972","40.6618488399075","28.638195469312816","54.67419283574235","42.645727183035774","85.38858474458758","82.63255766462616","71.94509781511093","46.16698852875015","42","0.2350791752641741","0.20607938192803743","0.1491083871696438","0.1149705818856642","0.0012650415161229488","","","","0.2350791752641741","69.61922611828182","","","","","0.2591272888183594","49.46235894738101","[79.78889253360234,62.25670164897077,79.49400805195648,31.254181963454325,32.83826835164237,28.779812029259972,28.638195469312816,42.645727183035774,82.63255766462616,46.16698852875015,83.54500016908916,56.770637537550016,29.539173271034645,75.89836235621985,33.27691722640583,38.78290434613262,34.056126160202496,21.66886810254198,51.75149740645146]",""
"epoch_41","finished","-","","","2025-05-31T19:01:35.000Z","445","","82.19098820962864","79.89574741194662","87.83691965799333","83.83206421262967","67.35920398994509","56.78379916500425","52.76118870676837","27.17259409066245","81.12666566464424","75.25160412228381","80.78608922436152","32.49118285780935","80.91261100660098","37.46450323063088","86.70246362200626","33.40246280333192","65.10897977536972","21.82713755461385","57.744856477524834","51.60366347234551","75.60959227800555","62.85482972101424","85.65111586159725","79.48115071435275","61.244172546747386","32.89841531541365","70.87355529719976","32.91639430526448","37.603046207018586","29.7786496657219","40.86157819986887","28.679921570714995","55.01711888732007","43.07391542075267","85.30505491566792","82.47688406044308","71.35769032694661","46.91964216381888","41","0.2364846868938162","0.20829676992186455","0.1494418840675257","0.11523071986459592","0.001406507488019803","","","","0.2364846868938162","69.79225741343237","","","","","0.2590923589468002","49.41076641361868","[79.89574741194662,62.85482972101424,79.48115071435275,32.89841531541365,32.91639430526448,29.7786496657219,28.679921570714995,43.07391542075267,82.47688406044308,46.91964216381888,83.83206421262967,56.78379916500425,27.17259409066245,75.25160412228381,32.49118285780935,37.46450323063088,33.40246280333192,21.82713755461385,51.60366347234551]",""
