"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","loss","lr","train_flops","train_fps","train_latency","train_loss","train_mIoU","train_params","val_flops","val_fps","val_latency","val_loss","val_mIoU","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-05-19T08:39:26.000Z","2346","","77.33982264435116","75.74016893748181","84.14503840903063","81.37497187015664","61.36971472454099","55.13365870918309","38.571626469130045","31.203600695126116","86.09123003591418","83.26699924395533","59.26818545518688","47.91985748522731","64.49128763919877","55.462992018555155","71.62657057138345","35.75793681297562","46.35705221174764","33.855905298374715","51.82321625410452","51.79803225417968","66.73892868976401","57.718225494843686","82.0372072101044","78.27009865502966","45.05250152617638","28.525223825934432","46.7520413506119","27.341828274554658","28.920013360399576","25.10324603729267","31.58368091681959","25.399040887250017","41.5527236054936","36.89093650022775","83.20137081258517","81.1283491703022","55.23140506020413","40.099465597587766","50","0.3612958915133513","0","374.664739584","4.124556186474658","244.7281448841095","0.3612958915133513","59.06071668140775","43795724","374.664739584","4.126402966779158","242.34657454490664","0.4265968330249101","50.10476514569675","[75.74016893748181,57.718225494843686,78.27009865502966,28.525223825934432,27.341828274554658,25.10324603729267,25.399040887250017,36.89093650022775,81.1283491703022,40.099465597587766,81.37497187015664,55.13365870918309,31.203600695126116,83.26699924395533,47.91985748522731,55.462992018555155,35.75793681297562,33.855905298374715,51.79803225417968]","43795724"
"epoch_49","finished","-","","","2025-05-19T08:08:36.000Z","1850","","77.31540468300413","75.69265187971097","84.13075024009741","81.2287886642278","61.815338736235006","56.20028772218267","38.4162019198892","31.20428863777915","86.23502866582831","83.05713879982893","59.92285258611515","47.926690656149","68.32728049562058","54.14175874448765","73.6589293114292","31.520096342014135","46.85579520541825","33.67077206959169","52.153460403973305","52.51504912812148","66.38865824404814","57.60365760498232","82.01681176810975","78.14338909282924","44.90514493043606","29.5408205980825","46.80356033612045","27.259635342145504","28.89104316988361","25.33483693856861","31.273676836497632","26.212873691530348","41.60627546056498","37.11495521857803","83.31107963119445","81.22473102081028","55.37845708626489","39.59483670307259","49","0.3610136973038885","0.0000029575152732566297","","","","0.3610136973038885","59.442407879512125","","","","","0.42572449870452195","49.957224150247","[75.69265187971097,57.60365760498232,78.14338909282924,29.5408205980825,27.259635342145504,25.33483693856861,26.212873691530348,37.11495521857803,81.22473102081028,39.59483670307259,81.2287886642278,56.20028772218267,31.20428863777915,83.05713879982893,47.926690656149,54.14175874448765,31.520096342014135,33.67077206959169,52.51504912812148]",""
"epoch_48","finished","-","","","2025-05-19T07:37:47.000Z","1849","","77.29221447524174","75.799110290436","84.1987105431573","81.1936158530106","61.52509282981177","55.287173239065744","38.20681228043379","30.39046248121691","86.20784442066545","83.73071132148976","58.82182104093773","47.13432318472399","64.25063686264359","56.22818526348815","73.01819384017539","37.625093116510534","46.999523273497815","34.03622010304691","52.244350590113534","51.875932993318386","66.4760156005166","57.741865094724055","82.00733456208815","77.90244426274128","44.64590868930319","28.57408568688266","46.61600874784823","27.46842916833599","28.91103949374049","25.154280505480237","31.70178135067535","25.480593637467106","41.38211471401781","37.19675071871157","83.24188296430991","81.24821249120801","55.21716357385613","40.50076667109461","48","0.36152465220626073","0.000005518918645844864","","","","0.36152465220626073","59.10339209752811","","","","","0.42764401453697753","50.24043453068172","[75.799110290436,57.741865094724055,77.90244426274128,28.57408568688266,27.46842916833599,25.154280505480237,25.480593637467106,37.19675071871157,81.24821249120801,40.50076667109461,81.1936158530106,55.287173239065744,30.39046248121691,83.73071132148976,47.13432318472399,56.22818526348815,37.625093116510534,34.03622010304691,51.875932993318386]",""
"epoch_47","finished","-","","","2025-05-19T07:06:54.000Z","1853","","77.3261702619702","75.66533016575312","83.88773602151224","81.14698030825423","61.8888203081152","55.96820863178689","39.38327783943766","30.759750161893415","86.17648277907493","83.04939671641247","59.18223441968927","47.48621475953565","65.16712339727562","54.636789667242006","73.23072417335432","32.14406732670827","47.753104375088","33.554938100987755","52.846558290474775","52.79024019190912","66.27502880031552","57.61457195039744","81.95436735466517","77.97351696621243","45.11233863366982","28.470875037231075","46.55872249613087","27.05466798537804","28.874393294161095","25.362883919612635","31.315347560153462","26.06127153921141","41.6993245585131","37.334005985722854","83.20643572788032","81.25191747337298","54.99925254022382","39.56812027123593","47","0.36195292232828286","0.000007949432487547622","","","","0.36195292232828286","59.30723383324765","","","","","0.4273096590698836","49.8891445873083","[75.66533016575312,57.61457195039744,77.97351696621243,28.470875037231075,27.05466798537804,25.362883919612635,26.06127153921141,37.334005985722854,81.25191747337298,39.56812027123593,81.14698030825423,55.96820863178689,30.759750161893415,83.04939671641247,47.48621475953565,54.636789667242006,32.14406732670827,33.554938100987755,52.79024019190912]",""
"epoch_46","finished","-","","","2025-05-19T06:35:42.000Z","1872","","77.31581191516396","75.68765600105613","84.09688374768322","81.11071936613448","61.680952397615606","55.71551968808186","39.06660037931098","30.984277044839313","86.19360334540053","83.40737555801367","57.239273601119415","47.85209985704509","63.613190053477155","55.19045326411566","71.45879216251063","35.263061017885065","48.26604384960659","34.348609562787274","52.41117141435275","52.34459279118925","66.4581443460634","57.69594932996763","81.97792656882534","77.96149028239982","44.158464584447685","29.1440378742099","46.98026566578853","26.981547155455736","28.843797958183625","25.13962198902236","31.24105575308715","25.721873222367865","41.497372908087286","37.022744963559546","83.18081077925233","81.26017568141447","54.587965208758725","40.230505731404406","46","0.3622030445751343","0.000010298666348361789","","","","0.3622030445751343","58.9614803494071","","","","","0.4279427242850115","50.161174230576286","[75.68765600105613,57.69594932996763,77.96149028239982,29.1440378742099,26.981547155455736,25.13962198902236,25.721873222367865,37.022744963559546,81.26017568141447,40.230505731404406,81.11071936613448,55.71551968808186,30.984277044839313,83.40737555801367,47.85209985704509,55.19045326411566,35.263061017885065,34.348609562787274,52.34459279118925]",""
"epoch_45","finished","-","","","2025-05-18T22:34:52.000Z","1843","","77.2834678521777","75.71492173978461","84.13980785828451","81.03200066905006","61.66669660261229","55.73808913032667","38.98289105708063","29.97373614695612","86.18591960284965","83.09666314177886","59.327504150865494","47.623364595024626","65.04908545515144","54.58024104500782","72.32702769521157","35.00312581926713","47.93765865732193","33.63388796004934","52.47472382230964","52.85177677824902","66.48559156095357","57.72975871212732","81.92297142128979","78.01431488367699","44.80567733873892","28.391618256755542","46.8611083039096","27.097731158479093","28.68656987827923","25.15366841330503","31.374583862311063","25.56752035002821","41.543186356785526","36.79484282207387","83.15881859891924","81.17026346492275","54.42564570800985","40.10026265467235","45","0.3626769179947504","0.000012589254117941671","","","","0.3626769179947504","59.191522935950616","","","","","0.4271117018725344","49.961462512712394","[75.71492173978461,57.72975871212732,78.01431488367699,28.391618256755542,27.097731158479093,25.15366841330503,25.56752035002821,36.79484282207387,81.17026346492275,40.10026265467235,81.03200066905006,55.73808913032667,29.97373614695612,83.09666314177886,47.623364595024626,54.58024104500782,35.00312581926713,33.63388796004934,52.85177677824902]",""
"epoch_44","finished","-","","","2025-05-18T22:04:11.000Z","1841","","77.28083173039957","75.71993070965868","84.04982137914982","80.89467371617658","61.732224249461495","55.26295424437021","38.330808812472725","30.654355130599996","86.20387265253069","83.64247138507281","58.16940293298797","47.516210186951454","65.98900376010734","55.20105426039662","72.1063517428351","34.75537690854005","47.44267884356034","34.07746404784447","52.10742359865792","52.60288781454244","66.54729249232854","57.493677991819936","81.92151377990702","78.01514139691092","44.84535367719079","29.54033824175264","46.81666272240645","27.205485769861266","28.609652978343547","25.604001192691083","31.070987299005576","26.41361341994296","41.40192249056965","37.015761328725965","83.21483875327577","81.33600652999108","54.79420633071187","39.34371399474777","44","0.3625018876472502","0.000014834165549752874","","","","0.3625018876472502","59.086044748731695","","","","","0.426305142348398","50.12079569845247","[75.71993070965868,57.493677991819936,78.01514139691092,29.54033824175264,27.205485769861266,25.604001192691083,26.41361341994296,37.015761328725965,81.33600652999108,39.34371399474777,80.89467371617658,55.26295424437021,30.654355130599996,83.64247138507281,47.516210186951454,55.20105426039662,34.75537690854005,34.07746404784447,52.60288781454244]",""
"epoch_43","finished","-","","","2025-05-18T21:33:29.000Z","1842","","77.26140968596752","75.74875233130497","84.01251259597198","81.06112253152628","61.57859097062334","55.33641956502606","38.34794110593369","30.401924196864705","86.00934270322296","83.20833236096169","58.44233269656131","47.552245079560976","65.11739362643186","55.03206940419818","73.04361986041378","34.71666413517542","47.333126916253384","33.651994855821755","52.11284110183584","52.247900104087066","66.34824218494147","57.56126582219445","81.90047238653656","78.0432331563089","44.81022754962802","28.203614271923527","46.47694811401416","27.1310863739236","28.72153879981379","25.423094961989435","31.37924812550439","25.087454943900656","41.38724168844617","36.95473535670986","83.18216596197112","81.1231460141505","54.523629141126115","40.03204696712046","43","0.36317258168950334","0.000017041790893331676","","","","0.36317258168950334","59.05204343237882","","","","","0.42819341463957006","49.921952759618335","[75.74875233130497,57.56126582219445,78.0432331563089,28.203614271923527,27.1310863739236,25.423094961989435,25.087454943900656,36.95473535670986,81.1231460141505,40.03204696712046,81.06112253152628,55.33641956502606,30.401924196864705,83.20833236096169,47.552245079560976,55.03206940419818,34.71666413517542,33.651994855821755,52.247900104087066]",""
"epoch_42","finished","-","","","2025-05-18T21:02:45.000Z","1844","","77.19797101858686","75.75011506784374","83.96224258389898","81.15685395038193","61.96084895134856","55.624574700643734","38.3327377497507","30.87200093858156","85.951216975583","83.56230273209869","59.60634744260884","48.1424880364185","64.09472500911963","55.8442940708179","73.00844534343241","36.56606866517012","46.838098442235335","34.43346790212672","52.61330621198189","51.8179340488408","66.11974039429968","57.52845007194104","81.96625419303045","77.93362754183762","44.47926899280035","28.75407781625447","46.18526032016083","27.063259685599476","28.641103934461015","25.175575493403457","31.19193687045317","25.443579515222716","41.32485082361167","36.97571545344429","83.14848476444251","81.14833044111542","54.919507201699226","40.00415141830776","42","0.36387625785956856","0.000019217990943702904","","","","0.36387625785956856","59.02854459071079","","","","","0.4287815195714642","50.19983513421316","[75.75011506784374,57.52845007194104,77.93362754183762,28.75407781625447,27.063259685599476,25.175575493403457,25.443579515222716,36.97571545344429,81.14833044111542,40.00415141830776,81.15685395038193,55.624574700643734,30.87200093858156,83.56230273209869,48.1424880364185,55.8442940708179,36.56606866517012,34.43346790212672,51.8179340488408]",""
"epoch_41","finished","-","","","2025-05-18T20:32:04.000Z","1841","","77.21944590515308","75.69692344504278","83.96625367076646","81.16800838493288","61.43368882250723","55.72269191548622","38.02399712630251","30.90785346947133","86.104717118535","83.36182234591246","57.879777503875914","47.896361522303664","64.64819961640369","55.43624138081653","73.34675300373907","35.87669711435611","46.18226712782665","34.26494288981069","51.95037345271714","52.72438685837788","66.17210739612803","57.444364388366594","81.82997935319513","77.8802842932141","42.77763732837486","29.040055619786987","46.06889277216579","27.042119204943702","28.639867664493845","25.0852861529688","31.368760005084283","26.277083250204875","41.24123947417673","36.78370429082912","83.05703502536088","81.2523342135642","54.075317079547006","39.05962204711151","41","0.36501459436107225","0.00002136708386445385","","","","0.36501459436107225","58.736121549808054","","","","","0.4276614003552648","50.15372540986844","[75.69692344504278,57.444364388366594,77.8802842932141,29.040055619786987,27.042119204943702,25.0852861529688,26.277083250204875,36.78370429082912,81.2523342135642,39.05962204711151,81.16800838493288,55.72269191548622,30.90785346947133,83.36182234591246,47.896361522303664,55.43624138081653,35.87669711435611,34.26494288981069,52.72438685837788]",""
