"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","loss","lr","train_flops","train_fps","train_latency","train_loss","train_loss_final","train_mIoU","train_mIoU_final","train_params","val_flops","val_fps","val_latency","val_loss","val_loss_final","val_mIoU","val_mIoU_final","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-05-15T11:54:32.000Z","839","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","0.8205182564470908","0","25.779775698","63.06265092917114","17.21127963066101","","0.8205182564470908","","74.46902873168075","12581672","25.779775698","63.16964274079724","15.835864782333374","","0.39353352665901187","","50.95636520510312","","12581672"
"epoch_49","finished","-","","","2025-05-15T11:41:06.000Z","805","","82.57248856146865","79.94204916953571","88.36740347227685","84.3807062942219","71.59346762114352","58.40285724765704","64.00601123028294","34.16957135393516","81.40544807199852","76.88276016004663","82.72701015389366","29.15754654481013","86.42324991919283","37.30733864040338","89.03180244607593","38.27966983503442","72.69551927699406","27.6251843800947","65.42502087518021","55.12208257247204","77.83451247345712","62.93343989471691","86.855911747036","79.53910431993758","66.43358740332607","27.19522260487454","77.08347420636773","33.05453298219042","43.725064665886656","32.94967917551442","53.24277307926357","37.0214150193076","62.22558342321791","46.727907000982185","85.28661822356237","82.73908058766835","76.49420653160777","47.58831048936527","49","0.821531584244648","0.00018484470457853937","","","","0.821531584244648","","74.39100807274906","","","","","","0.39340863823890687","","51.10623464593518","","[79.94204916953571,62.93343989471691,79.53910431993758,27.19522260487454,33.05453298219042,32.94967917551442,37.0214150193076,46.727907000982185,82.73908058766835,47.58831048936527,84.3807062942219,58.40285724765704,34.16957135393516,76.88276016004663,29.15754654481013,37.30733864040338,38.27966983503442,27.6251843800947,55.12208257247204]",""
"epoch_48","finished","-","","","2025-05-15T11:27:39.000Z","806","","82.56863122689278","80.54942361631443","88.3023682519703","84.16857335677021","71.54835736378709","57.92631301387924","63.86589365802975","32.7955744987239","81.36392976182208","75.73935481685139","83.81049392719368","28.446187395774153","86.54047333935733","36.02598453113579","89.23842940995034","38.02148505931227","72.81487542588816","26.1301287921916","65.56241722783624","55.677028925470985","77.8581358402599","63.403257631260566","86.85405422631024","79.94157044468776","66.43848955238643","29.220116850775813","76.70686989750536","32.51496066324842","43.74953328964999","32.774399209171094","53.67998792351227","37.220730127181","62.39034019768709","46.70184828202764","85.2804797261691","80.40435023231845","76.31767393414293","47.71481084158317","48","0.8197072958218232","0.000344932415365304","","","","0.8197072958218232","","74.46797022001849","","","","","","0.39569877123832703","","50.80926833098304","","[80.54942361631443,63.403257631260566,79.94157044468776,29.220116850775813,32.51496066324842,32.774399209171094,37.220730127181,46.70184828202764,80.40435023231845,47.71481084158317,84.16857335677021,57.92631301387924,32.7955744987239,75.73935481685139,28.446187395774153,36.02598453113579,38.02148505931227,26.1301287921916,55.677028925470985]",""
"epoch_47","finished","-","","","2025-05-15T11:14:14.000Z","805","","82.5844157989213","80.36759785300139","88.28629503696655","84.30453992036088","71.43761912685211","59.228203937337256","63.53649989113467","34.774941754480245","81.2044089197024","75.98464404263665","83.3297078866016","29.335889630711694","86.26679633026232","37.77049760574783","88.38334233943816","37.55103510135022","73.05652487314006","26.43414192770045","65.41967320216013","55.63690454496984","77.73563867423556","63.80787202119825","86.84591690584173","80.12888827525047","66.44632438316816","29.60049084896405","77.06021172657839","32.949359267428136","43.62955482284539","32.73452961968795","53.4159989096334","37.590674654938454","62.23866986587663","46.58231934308096","85.3761305762107","80.62084515767836","76.51475373266787","47.51949679571242","47","0.8213899381288136","0.0004968395304717264","","","","0.8213899381288136","","74.35623594748617","","","","","","0.39098477935791015","","51.206466963275545","","[80.36759785300139,63.80787202119825,80.12888827525047,29.60049084896405,32.949359267428136,32.73452961968795,37.590674654938454,46.58231934308096,80.62084515767836,47.51949679571242,84.30453992036088,59.228203937337256,34.774941754480245,75.98464404263665,29.335889630711694,37.77049760574783,37.55103510135022,26.43414192770045,55.63690454496984]",""
"epoch_46","finished","-","","","2025-05-15T11:00:48.000Z","805","","82.40234424210429","79.94771963700205","88.33460351965621","84.19649246836568","71.36135516312937","58.76760146656011","63.76329807766541","34.21472746129911","81.66754406151921","74.89953828181577","83.97600925185496","29.857770182447247","86.33444399115442","32.64295677910144","89.05129662289028","38.061783152569376","73.01413488297537","28.492436864974348","65.39629864643818","55.76367554471064","77.75120002627716","63.70660087573674","86.8775978915284","79.86869411229766","66.8293101747021","29.733396288966357","76.73732000612142","34.1646132922734","43.53138715581446","33.09092307590614","53.10199045732358","37.32654377753681","62.2834282089081","46.73005933342333","85.38635343546078","82.4472142915373","76.61128153588997","48.0388819532167","46","0.8240975857387669","0.0006436666467726117","","","","0.8240975857387669","","74.44269459744282","","","","","","0.3924979708194733","","51.155348886302114","","[79.94771963700205,63.70660087573674,79.86869411229766,29.733396288966357,34.1646132922734,33.09092307590614,37.32654377753681,46.73005933342333,82.4472142915373,48.0388819532167,84.19649246836568,58.76760146656011,34.21472746129911,74.89953828181577,29.857770182447247,32.64295677910144,38.061783152569376,28.492436864974348,55.76367554471064]",""
"epoch_45","finished","-","","","2025-05-15T10:47:23.000Z","805","","82.52719864236488","79.74209202516701","88.38783856132639","84.15386987885746","71.41886099022369","59.46776877430862","63.21210487814268","35.080819980788874","81.77798565616602","76.39659106513523","85.62906189906924","27.53435473213923","86.57110869352996","36.09632035180334","89.25864261764366","37.415713994822106","72.11352426236401","26.336569957884876","65.1612192029984","54.747807027013486","77.72429054093811","63.296749966780986","86.8370685425596","79.92524121520283","66.13057746070552","28.975986397357996","76.43207751484407","33.777606543145836","43.620784563253224","32.96126347937307","53.34332816981296","37.03862560665433","61.90837986801223","46.611574971447375","85.13339899973528","82.12914050111776","76.32689526644315","47.31161926519115","45","0.8250068609647775","0.0007868283823713545","","","","0.8250068609647775","","74.39549191211228","","","","","","0.3938559243679047","","50.999985038641654","","[79.74209202516701,63.296749966780986,79.92524121520283,28.975986397357996,33.777606543145836,32.96126347937307,37.03862560665433,46.611574971447375,82.12914050111776,47.31161926519115,84.15386987885746,59.46776877430862,35.080819980788874,76.39659106513523,27.53435473213923,36.09632035180334,37.415713994822106,26.336569957884876,54.747807027013486]",""
"epoch_44","finished","-","","","2025-05-15T10:33:51.000Z","812","","82.43386245219288","79.9329152300834","88.30846369112696","84.48610911930236","71.22000062428624","59.28409444438436","63.40537186798946","35.02156896484062","81.57507096828218","77.8884679572361","83.87700826497112","28.643024360951134","85.77187567874334","35.24164014756239","89.12885831003092","37.334826565966","72.22248290880256","25.743674830504652","65.15036213449193","55.21017247957478","77.73246264009171","63.05472014810661","86.79681977536544","79.85677224871172","66.34983978204353","26.4100029307834","76.5259226099848","32.44911420836958","43.39713086785647","32.55920325931004","52.987571199588714","36.9885072190031","61.93495537880872","46.87306779375206","85.4025123725637","81.4844493103914","76.43687963839977","47.24381430197479","44","0.8270883046033728","0.0009271353468595546","","","","0.8270883046033728","","74.24512900871684","","","","","","0.39480577874183653","","50.826639237937286","","[79.9329152300834,63.05472014810661,79.85677224871172,26.4100029307834,32.44911420836958,32.55920325931004,36.9885072190031,46.87306779375206,81.4844493103914,47.24381430197479,84.48610911930236,59.28409444438436,35.02156896484062,77.8884679572361,28.643024360951134,35.24164014756239,37.334826565966,25.743674830504652,55.21017247957478]",""
"epoch_43","finished","-","","","2025-05-15T10:20:03.000Z","827","","82.49547524519826","80.13606279573881","88.31439747137321","84.43771104884334","71.19747814400435","58.93829410041168","62.87237777515442","35.200421925168044","81.49340536693578","74.80723213874288","84.46409613392","29.43784593249453","85.58752951532003","35.45926285009015","88.76883581400715","37.18983264477277","72.96327490983411","28.349758943614106","64.98290388656142","55.19698124334973","77.66153639183571","63.69545149259754","86.73862759978795","80.01183161024967","65.67098355350832","29.684000256714693","76.34341602462933","33.6720390147218","43.31003087186123","32.87196345579081","52.8029931267625","36.860007811151775","61.92691065513329","46.78516863043704","85.34851570343298","82.16626153102592","76.16006349114888","47.115672071667426","43","0.8286206168679487","0.0010651119308332296","","","","0.8286206168679487","","74.16330798317942","","","","","","0.391060973405838","","51.158726289346454","","[80.13606279573881,63.69545149259754,80.01183161024967,29.684000256714693,33.6720390147218,32.87196345579081,36.860007811151775,46.78516863043704,82.16626153102592,47.115672071667426,84.43771104884334,58.93829410041168,35.200421925168044,74.80723213874288,29.43784593249453,35.45926285009015,37.18983264477277,28.349758943614106,55.19698124334973]",""
"epoch_42","finished","-","","","2025-05-15T09:27:43.000Z","832","","82.56940183117995","80.11645832586598","88.2925587746514","84.23541725495318","71.12265354801309","60.00998676986329","62.68374892863661","34.41690305303304","80.973242375665","74.45069845269467","83.09591045217816","28.517361232171982","83.86174258666466","35.85340422772662","88.5832611476429","37.059179924794904","72.00316700205434","29.06338611527065","64.76954493219316","55.65593009201832","77.50806962909299","63.63328319981921","86.61782102022168","79.89764937774669","66.10195578846943","29.419717740735575","75.78115621428474","33.72181013734662","42.990174589159736","33.0459150150533","52.538328795584675","37.54425409290984","61.57648274993305","46.69568107075888","85.02744871429024","82.47310040594296","75.42286348175304","47.94544224030545","42","0.8365834770918499","0.0012011244339814315","","","","0.8365834770918499","","73.76418592429836","","","","","","0.3893094689846039","","51.25029361731638","","[80.11645832586598,63.63328319981921,79.89764937774669,29.419717740735575,33.72181013734662,33.0459150150533,37.54425409290984,46.69568107075888,82.47310040594296,47.94544224030545,84.23541725495318,60.00998676986329,34.41690305303304,74.45069845269467,28.517361232171982,35.85340422772662,37.059179924794904,29.06338611527065,55.65593009201832]",""
"epoch_41","finished","-","","","2025-05-15T09:14:01.000Z","822","","82.62783882183446","79.99043675144041","88.17113260859439","84.34163602915827","71.08360464605379","57.88014169391966","61.90025791424808","34.88423684763397","80.24984372472898","77.9982026393689","81.50895291043086","29.28642297118907","85.13933073908292","36.67458937883571","87.46302864054728","37.69378274312871","69.74353112119044","26.66590913395071","64.89748436416481","54.896909988491785","77.34593268547165","63.6165665609281","86.6438025988107","79.93545520987281","65.4009239471687","26.360839596850735","75.45305891637504","33.00870689786043","42.8206369240533","32.774064128427455","52.10686288244717","36.09601095033241","61.15759532680416","46.818655269475826","85.18962667188651","80.42263147331467","75.6686054930882","46.699864965642846","41","0.840868739984721","0.0013354427415283657","","","","0.840868739984721","","73.39852899668323","","","","","","0.3946827037334442","","50.844477012095915","","[79.99043675144041,63.6165665609281,79.93545520987281,26.360839596850735,33.00870689786043,32.774064128427455,36.09601095033241,46.818655269475826,80.42263147331467,46.699864965642846,84.34163602915827,57.88014169391966,34.88423684763397,77.9982026393689,29.28642297118907,36.67458937883571,37.69378274312871,26.66590913395071,54.896909988491785]",""
