"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","learning_rate","momentum","num_classes","num_epochs","weight_decay","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","loss","lr","train_flops","train_fps","train_latency","train_loss","train_mIoU","train_params","val_flops","val_fps","val_latency","val_loss","val_mIoU","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-05-29T17:14:33.000Z","50650","","4","0.00625","0.9","19","50","0.0001","89.89550574357503","61.796264818261214","86.55325978399615","74.38118379335539","52.59443549717888","35.64088336431736","61.423878972164346","2.731970595100083","58.37453238182297","35.614430373086236","65.18625473778665","15.018337221071867","69.72566490261404","6.671758681526743","76.69489205561273","0","72.77913289794634","6.672451759788002","52.614596670934674","0.1823257309471438","82.82320055241887","29.658720026179473","74.19858250395258","64.65989954741357","32.30383927695688","13.285469444563423","60.961472254278625","7.728310862919637","50.00187486545716","21.56578409456819","52.63006087199194","10.846446099102788","57.79906507255541","6.592768616874066","77.49951809086106","70.82422445515019","68.79565373326632","13.781014772970426","50","1.1354335378557283","0.003830600347668747","25.779775698","54.33643788390005","19.4341037273407","1.1354335378557283","65.41344320344055","12581672","25.779775698","57.14460699737167","18.39941954612732","0.956284384727478","26.53623579206643","[61.796264818261214,29.658720026179473,64.65989954741357,13.285469444563423,7.728310862919637,21.56578409456819,10.846446099102788,6.592768616874066,70.82422445515019,13.781014772970426,74.38118379335539,35.64088336431736,2.731970595100083,35.614430373086236,15.018337221071867,6.671758681526743,0,6.672451759788002,0.1823257309471438]","12581672"
"epoch_49","finished","-","","","2025-05-29T16:46:56.000Z","52198","","4","0.00625","0.9","19","50","0.0001","90.084679039731","68.20736134237384","86.50123997196853","71.41047538491246","51.93714879189943","32.67140689369859","57.45042435009486","1.8949335656395303","58.78930086940625","55.3550058419985","67.35688089571596","9.20470003973819","69.2729441395172","11.946166829971254","73.7382826686999","0.7716816328197863","70.03640175974283","4.641958163353873","52.39161905414548","0.1887013200046316","82.46743457572995","29.305848962740665","74.06297273951058","65.81128613226998","31.658670308122034","12.993762301799457","60.21229740665365","7.032783644138905","49.93618987145524","18.97827862818279","52.449137513267765","12.316542081642003","57.0435040127469","7.616682620772782","76.60856870710515","72.54112309228783","69.12932424887289","17.414272600457036","49","1.13811209921903","0.003949061019225424","","","","1.13811209921903","64.7961589960203","","","","","0.8497880811691284","26.33173531993695","[68.20736134237384,29.305848962740665,65.81128613226998,12.993762301799457,7.032783644138905,18.97827862818279,12.316542081642003,7.616682620772782,72.54112309228783,17.414272600457036,71.41047538491246,32.67140689369859,1.8949335656395303,55.3550058419985,9.20470003973819,11.946166829971254,0.7716816328197863,4.641958163353873,0.1887013200046316]",""
"epoch_48","finished","-","","","2025-05-29T16:19:26.000Z","53758","","4","0.00625","0.9","19","50","0.0001","90.19752394944292","65.67583066338992","86.97046168511802","72.60484016374957","52.09282575352589","35.25408915297908","60.363206891760456","3.7377060583975066","54.095663211498845","48.03374368041052","61.425080559319056","10.174539188583916","68.1735056504629","6.947660954145436","77.26771175949361","0","71.72201372462158","8.580600059920389","49.65534803262996","0.17326579719703417","82.77814457275126","30.113448093399825","74.72835664322425","67.09337772283168","31.72137044343068","11.945236070248182","60.10373297509886","8.325075332806469","49.77932625045376","21.193018368316043","51.77959506115625","11.02638457689432","57.746821361734256","6.444502691899803","77.5678256469966","73.23484384520917","69.1180955927247","16.38138460092345","48","1.1396899321290446","0.004067128101893513","","","","1.1396899321290446","64.59403209291808","","","","","0.8520437378883362","27.607752612294572","[65.67583066338992,30.113448093399825,67.09337772283168,11.945236070248182,8.325075332806469,21.193018368316043,11.02638457689432,6.444502691899803,73.23484384520917,16.38138460092345,72.60484016374957,35.25408915297908,3.7377060583975066,48.03374368041052,10.174539188583916,6.947660954145436,0,8.580600059920389,0.17326579719703417]",""
"epoch_47","finished","-","","","2025-05-29T15:52:04.000Z","55311","","4","0.00625","0.9","19","50","0.0001","89.99022265031152","62.67189597816346","86.39355881929458","74.71003510944601","51.746165934664646","35.2524185499807","61.33949131131406","1.9714832301414529","56.524130583762066","45.36696998791165","66.91643424660766","6.49616300104732","68.83136380752404","9.247521856873036","76.93285203649535","0","72.32107143156841","5.350739597564471","50.813223553539174","0.01782385983953626","82.44176453421727","33.796766190194255","74.63544411934352","63.56750381777893","30.380795625550828","11.093527291020374","60.20662442316818","6.778055003373246","49.513915067691144","18.664680599585942","52.24891265851541","10.311127105399889","56.466591487315654","5.468382755958183","77.56913152164553","74.5720911503276","70.05125172435292","22.263200123872128","47","1.1444054378898318","0.004184815520193676","","","","1.1444054378898318","65.0169971335201","","","","","0.8968018279075622","27.0889102893599","[62.67189597816346,33.796766190194255,63.56750381777893,11.093527291020374,6.778055003373246,18.664680599585942,10.311127105399889,5.468382755958183,74.5720911503276,22.263200123872128,74.71003510944601,35.2524185499807,1.9714832301414529,45.36696998791165,6.49616300104732,9.247521856873036,0,5.350739597564471,0.01782385983953626]",""
"epoch_46","finished","-","","","2025-05-29T15:24:38.000Z","56867","","4","0.00625","0.9","19","50","0.0001","89.68045208506936","57.35752557085373","86.73017116418622","69.62589305841166","51.43011738077592","31.9775481905678","58.99014010740855","1.0052051093384409","55.343560966282","46.13703041312304","65.47880010229292","18.298543231610388","62.81670955648748","12.244198392813493","76.0068284990447","0","71.413114315793","3.501802096985582","52.62439714981385","0","82.38454661839798","27.782268469113923","74.45158631571248","51.30151183536819","33.052752581956504","9.879328543789567","60.27217565857899","4.575052593454523","49.54948759104686","18.73910545904136","52.197531754071136","8.534811308490859","56.58826232257178","4.1349537893501065","77.55877684734905","68.1673206403419","67.81452125655561","18.401926972715792","46","1.1442507194989264","0.004302136287342862","","","","1.1442507194989264","64.44125959333654","","","","","1.007411548614502","26.568472098551197","[57.35752557085373,27.782268469113923,51.30151183536819,9.879328543789567,4.575052593454523,18.73910545904136,8.534811308490859,4.1349537893501065,68.1673206403419,18.401926972715792,69.62589305841166,31.9775481905678,1.0052051093384409,46.13703041312304,18.298543231610388,12.244198392813493,0,3.501802096985582,0]",""
"epoch_45","finished","-","","","2025-05-29T14:57:07.000Z","58428","","4","0.00625","0.9","19","50","0.0001","89.86434522883421","59.26640747510926","86.5620046132815","69.69574341797963","50.8838338640627","31.863372075276875","57.50820014777683","1.1496053009370604","53.49897228288836","45.17761126955293","69.40626794466121","12.442938324308791","63.8475050366879","6.836282631443876","78.2801680286774","0","69.43613371074568","7.481806729369746","46.9746470421549","0.08048152892234099","82.11497221023548","27.164298767921835","73.70601248545998","57.750089299431686","33.86840289556437","8.879592339799002","60.03637367423151","5.273052524572417","49.3773657980005","19.72513959586021","52.712906675356194","12.460521750040677","56.267708539628856","5.675676702152306","77.7518467073894","75.19043089150787","66.85729422919633","17.40877975255919","45","1.146904508357623","0.004419102590647484","","","","1.146904508357623","64.15552426920176","","","","","0.9588046326637268","25.751212798708096","[59.26640747510926,27.164298767921835,57.750089299431686,8.879592339799002,5.273052524572417,19.72513959586021,12.460521750040677,5.675676702152306,75.19043089150787,17.40877975255919,69.69574341797963,31.863372075276875,1.1496053009370604,45.17761126955293,12.442938324308791,6.836282631443876,0,7.481806729369746,0.08048152892234099]",""
"epoch_44","finished","-","","","2025-05-29T14:29:34.000Z","59990","","4","0.00625","0.9","19","50","0.0001","89.08176541506306","67.79487269975715","86.63377657147028","72.73492720471006","50.88722469578255","33.66265861648074","59.039326841702966","4.377023680290234","53.12684722076677","52.99057418334196","69.64491008952982","10.0996582185847","64.8936509059732","5.3483837437358455","77.33491159259455","0","70.38176839971668","9.457108506640337","50.712401284011776","0.849442065429366","81.66358341705607","30.607702067902753","74.13988217699303","66.656153403004","35.80444606219418","13.412128512224095","59.827663698885814","10.552546296916097","49.08621929150346","20.64441355003295","52.04515665642715","10.032562623928978","56.16968083224442","6.935217982341032","77.67608280272468","73.22064206922958","67.26967106452622","18.304667048337585","44","1.149305158134713","0.004535725866622783","","","","1.149305158134713","64.49573521153509","","","","","0.8200253648757935","28.204482359604857","[67.79487269975715,30.607702067902753,66.656153403004,13.412128512224095,10.552546296916097,20.64441355003295,10.032562623928978,6.935217982341032,73.22064206922958,18.304667048337585,72.73492720471006,33.66265861648074,4.377023680290234,52.99057418334196,10.0996582185847,5.3483837437358455,0,9.457108506640337,0.849442065429366]",""
"epoch_43","finished","-","","","2025-05-29T14:02:01.000Z","61554","","4","0.00625","0.9","19","50","0.0001","90.0034037233875","58.26582671577869","86.51943553791384","69.87770232658661","50.573026718058536","32.021613956152514","59.30071024492632","0.8182034408943152","56.33053121663005","33.727624785864464","66.51089898174638","10.935504287929932","56.7492051905211","6.356546007276111","78.54412660520886","0","70.59028798757654","2.613673707166969","49.09253787911414","0","82.07706668270254","30.13595550626044","74.27147055504551","64.38469145553609","31.003213761468107","13.517251801517952","59.07168080281491","8.260451892696308","48.87780131160809","17.77964953980023","51.6015096961529","9.323364776085263","55.20255154222118","5.0197118302929615","77.31726096860258","75.81694681936587","66.62091082985019","22.748925964861307","43","1.1554733808674196","0.004652016867332286","","","","1.1554733808674196","63.697770012397335","","","","","0.93119908618927","27.153155577298005","[58.26582671577869,30.13595550626044,64.38469145553609,13.517251801517952,8.260451892696308,17.77964953980023,9.323364776085263,5.0197118302929615,75.81694681936587,22.748925964861307,69.87770232658661,32.021613956152514,0.8182034408943152,33.727624785864464,10.935504287929932,6.356546007276111,0,2.613673707166969,0]",""
"epoch_42","finished","-","","","2025-05-29T13:34:31.000Z","63114","","4","0.00625","0.9","19","50","0.0001","89.23600500492384","61.83836535821668","86.50246458064503","73.52824392454484","48.31063612648081","30.86042078716405","55.15522229674939","1.6476325664932152","58.30511772873793","36.99866519284776","61.97549512672191","9.815486388397446","44.309095253896494","9.83215187054632","74.14528036839825","0","67.41914116285321","5.221177509938787","47.63215503782615","0.021128508007950218","80.62808506356272","31.125304714048376","72.71070401689535","65.4807341971619","33.15204246701224","14.81624646264125","56.05760058599749","4.396582589213931","48.09521521523202","17.704162622613648","48.757121781818896","11.839261838873169","51.30314355095989","4.856655122895669","77.42577032803159","76.16334216308883","65.22224334922734","18.34638707078317","42","1.1809335850346176","0.004767985719188606","","","","1.1809335850346176","61.386449423472136","","","","","0.8998622155189514","26.360663827082053","[61.83836535821668,31.125304714048376,65.4807341971619,14.81624646264125,4.396582589213931,17.704162622613648,11.839261838873169,4.856655122895669,76.16334216308883,18.34638707078317,73.52824392454484,30.86042078716405,1.6476325664932152,36.99866519284776,9.815486388397446,9.83215187054632,0,5.221177509938787,0.021128508007950218]",""
"epoch_41","finished","-","","","2025-05-29T13:07:16.000Z","64659","","4","0.00625","0.9","19","50","0.0001","90.2260624091014","61.19049104266948","86.15749334784616","76.00213876143644","50.17680546857706","31.76534574626523","58.27159728464709","1.32753522213997","58.135574940522275","52.72387573053564","68.47267004081309","12.76041296782899","71.11985916446612","0.465451029299461","81.21471411841321","1.674864802008367","69.87661868504418","1.5074126894630355","47.98206680518965","0.24713214904839073","81.52338954092244","26.83523539562609","73.619237228012","51.5714537989593","30.59453236742195","7.309159377939084","58.68044656158696","8.02850407094625","48.77564078660133","9.633715255550854","50.090165590861005","5.347174862973906","54.93751035000049","5.01809678718417","76.55599642293203","69.38923514453612","66.2677423881451","15.516627081952675","41","1.1560629833978675","0.004883641975252583","","","","1.1560629833978675","64.35148018426861","","","","","1.0158251314163207","23.069150627177027","[61.19049104266948,26.83523539562609,51.5714537989593,7.309159377939084,8.02850407094625,9.633715255550854,5.347174862973906,5.01809678718417,69.38923514453612,15.516627081952675,76.00213876143644,31.76534574626523,1.32753522213997,52.72387573053564,12.76041296782899,0.465451029299461,1.674864802008367,1.5074126894630355,0.24713214904839073]",""
