"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","learning_rate","momentum","num_classes","num_epochs","weight_decay","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","loss","lr","train_loss","train_mIoU","val_loss","val_mIoU","val_mIoU_per_class"
"epoch_15","finished","-","","","2025-05-22T12:20:05.000Z","20138","","4","0.00625","0.9","19","15","0.0001","88.57765051994689","8.16654150259511","89.53364873863708","61.25986400540183","29.308134405116483","17.302489036930645","35.91001380136865","0.1780202224550333","69.48999201608905","18.50614252690462","67.80959580623997","5.559734357183986","60.46345703654039","1.1525173108826674","77.13997424017941","0","52.06243981097847","1.3433083562553347","0.11623124653541456","0","75.05476298439248","1.9218236490712783","63.9463806995936","46.96212580360672","39.223571483047614","5.482795286655636","45.77142515797336","0.41923112169605325","35.87439201120857","9.142471173548776","23.82258378588892","1.6683093819577055","39.8830593443688","3.956515940201121","73.7242721891327","62.33743159024736","48.038911451214474","4.285956585096405","15","1.342094442783258","0.004827395219595097","1.342094442783258","53.46055245939223","2.3602749619483947","14.685016344158251","[8.16654150259511,1.9218236490712783,46.96212580360672,5.482795286655636,0.41923112169605325,9.142471173548776,1.6683093819577055,3.956515940201121,62.33743159024736,4.285956585096405,61.25986400540183,17.302489036930645,0.1780202224550333,18.50614252690462,5.559734357183986,1.1525173108826674,0,1.3433083562553347,0]"
"epoch_14","finished","-","","","2025-05-22T12:13:19.000Z","20451","","4","0.00625","0.9","19","15","0.0001","88.23366354332674","14.71274351908827","90.43770856171332","62.63919297669398","28.63038455115956","23.20823799996138","32.53595520314922","1.8570168939398577","68.0844401689816","18.06069028877328","67.23431687999746","3.733170076580361","56.401986801625135","1.5436184577396823","76.20136045745805","2.3686738838290258","42.29673623206459","1.1735450170076278","0.00715269209448705","0","74.2437547372382","5.114303093583413","64.36452232316134","54.170242992704395","37.61998914331202","3.934988779107848","42.85499257961691","0.7913150242326333","35.41772761713371","10.808108065207383","22.19616678411864","1.9028167629615873","38.34113882508785","4.093725522466756","73.37417551135275","54.0408647840833","47.623196322904676","3.815876274667885","14","1.3546767754432485","0.004923563030093953","1.3546767754432485","51.89996678607875","2.1144700307846067","14.887173911812706","[14.71274351908827,5.114303093583413,54.170242992704395,3.934988779107848,0.7913150242326333,10.808108065207383,1.9028167629615873,4.093725522466756,54.0408647840833,3.815876274667885,62.63919297669398,23.20823799996138,1.8570168939398577,18.06069028877328,3.733170076580361,1.5436184577396823,2.3686738838290258,1.1735450170076278,0]"
"epoch_13","finished","-","","","2025-05-22T12:06:34.000Z","20763","","4","0.00625","0.9","19","15","0.0001","87.6341191605363","9.970664534892236","89.96579339264517","63.58663765918914","25.11852336410782","18.571890549179013","25.729594428159295","0.23600060289229643","70.62015878914364","19.527753723203972","61.87721087997606","3.764184682267893","52.74388457429786","1.0922416932496206","75.3009744709831","0.3196729703800049","39.43233071232187","0.6740754919512532","0","0","73.98990078000762","3.8471705524766566","64.33077546580772","49.32066026462572","38.313581571130854","2.725396105644366","41.94913499903968","1.7400007014287289","34.15842333396656","8.683733309512332","20.24502363777726","0.20958163094219073","35.13538252168296","4.81915264307636","73.23697009456319","48.963536341927885","48.25024197247544","2.995898608833836","13","1.3722700191359234","0.005019522569884105","1.3722700191359234","53.22400134159014","2.30973955821991","13.391569559204084","[9.970664534892236,3.8471705524766566,49.32066026462572,2.725396105644366,1.7400007014287289,8.683733309512332,0.20958163094219073,4.81915264307636,48.963536341927885,2.995898608833836,63.58663765918914,18.571890549179013,0.23600060289229643,19.527753723203972,3.764184682267893,1.0922416932496206,0.3196729703800049,0.6740754919512532,0]"
"epoch_12","finished","-","","","2025-05-22T11:59:49.000Z","21075","","4","0.00625","0.9","19","15","0.0001","88.58515415522152","9.067589637340111","87.68264858394197","61.406172645828065","21.279719398843604","12.054618226925449","25.014340599236935","0","69.93389614387515","21.103845606256627","61.50955983704475","6.588938887216756","38.5188360542959","2.0087169149554938","73.48264268346212","1.916166809992613","36.905593984237534","0.2456298177841279","0","0","73.35851615372884","3.967646586048057","64.54532893050727","54.66537656643682","35.294896116811145","2.5733109383663053","41.37284376601563","0.18726265224997873","33.47146438035216","7.125774004754729","18.12789603643319","0.0752443787373949","32.529968012579566","5.05510973493798","73.16375326990884","63.269177643879615","49.36931090297422","2.7911378848283683","12","1.3867556957098155","0.0051152786957086365","1.3867556957098155","51.341464944970575","2.0960333614349365","14.94715993744344","[9.067589637340111,3.967646586048057,54.66537656643682,2.5733109383663053,0.18726265224997873,7.125774004754729,0.0752443787373949,5.05510973493798,63.269177643879615,2.7911378848283683,61.406172645828065,12.054618226925449,0,21.103845606256627,6.588938887216756,2.0087169149554938,1.916166809992613,0.2456298177841279,0]"
"epoch_11","finished","-","","","2025-05-22T11:53:04.000Z","21388","","4","0.00625","0.9","19","15","0.0001","87.94580305699164","11.392914643050291","88.32474621733297","64.59894043356364","10.635942716020304","6.707215506956972","18.341704372304857","0.7655255017190716","70.92349267575882","19.48601158226473","55.86291534244794","3.708302587321072","43.564814317934065","1.4475433274346496","65.33799420341157","4.930826534231995","29.68330054584245","1.4075552164641894","0","0","72.41456402094906","1.6702140911152237","63.559882774029816","57.431494949225566","39.37313638199406","2.149389684048157","39.29645808496343","0.6926491235776427","32.74686643789455","9.877991930036965","15.153762792173142","0.8120081442418143","25.23441195036264","4.749849091248772","72.90923829526403","48.33197598789255","48.03053144333846","2.8273298541835024","11","1.4025971695908117","0.005210836052568272","1.4025971695908117","48.85219809050077","2.3291357526779173","13.499318788254266","[11.392914643050291,1.6702140911152237,57.431494949225566,2.149389684048157,0.6926491235776427,9.877991930036965,0.8120081442418143,4.749849091248772,48.33197598789255,2.8273298541835024,64.59894043356364,6.707215506956972,0.7655255017190716,19.48601158226473,3.708302587321072,1.4475433274346496,4.930826534231995,1.4075552164641894,0]"
"epoch_10","finished","-","","","2025-05-22T11:46:18.000Z","21702","","4","0.00625","0.9","19","15","0.0001","88.64011451923935","16.24429383829172","87.61106387595225","62.0739724594238","5.584447089325378","2.0548430895517753","14.11661990689456","1.2051475671672292","70.3544956765567","19.53862276739206","60.97505516469949","5.245806695037184","45.75531856821712","3.530101816500049","71.27237221967894","4.3791280852005166","17.9749524340763","0.26137596869602425","0","0","72.00355924592621","4.627458297411212","62.77479262573482","51.013130777563845","41.97600504696774","5.310763235391803","38.05916332769303","2.013469701390116","32.01235051620696","8.792248697052301","11.063460405708438","0.44897151898734167","14.507585873917575","1.7858863243660532","72.40903858208287","59.3491385160221","42.96077911097803","3.623724089979282","10","1.4161924220557909","0.005306199087072482","1.4161924220557909","47.225065232769765","1.8477583360671996","13.972115746968022","[16.24429383829172,4.627458297411212,51.013130777563845,5.310763235391803,2.013469701390116,8.792248697052301,0.44897151898734167,1.7858863243660532,59.3491385160221,3.623724089979282,62.0739724594238,2.0548430895517753,1.2051475671672292,19.53862276739206,5.245806695037184,3.530101816500049,4.3791280852005166,0.26137596869602425,0]"
"epoch_9","finished","-","","","2025-05-22T11:39:34.000Z","22013","","4","0.00625","0.9","19","15","0.0001","88.39512525780098","6.498008400750667","87.97870934348482","54.895156733319595","1.618201005957865","0.1877325048443579","4.767799370476668","2.648576354072678","68.79285881938925","17.02535980153459","59.98243841081481","3.932050509944264","32.03088358107428","1.2813307135082748","65.26356705242507","7.654896084435466","10.185132455645348","2.4739885534821004","0","0","71.09309909284926","2.8430530268855554","62.0448543564744","57.721310498363486","38.06321389532536","3.5702510272549377","34.56326341516832","1.1341299332674992","30.280403561139867","5.93614426250555","5.833856228039634","0.20874431248979444","4.240512139147239","0.1888174067681364","71.76696438390327","44.76945229656965","45.57905081958794","2.962165842867933","9","1.4420523592549512","0.005401372059699326","1.4420523592549512","43.471107399372464","2.481336196899414","11.996176014603586","[6.498008400750667,2.8430530268855554,57.721310498363486,3.5702510272549377,1.1341299332674992,5.93614426250555,0.20874431248979444,0.1888174067681364,44.76945229656965,2.962165842867933,54.895156733319595,0.1877325048443579,2.648576354072678,17.02535980153459,3.932050509944264,1.2813307135082748,7.654896084435466,2.4739885534821004,0]"
"epoch_8","finished","-","","","2025-05-22T11:32:50.000Z","22323","","4","0.00625","0.9","19","15","0.0001","87.52498794239378","10.293416041229053","87.28182500079966","61.38033255307215","0.5875951910992506","0.2510091836635471","8.59213175804903","0.17244409725612728","70.76270794569915","18.521906950116648","53.83613265918641","1.7077084319664542","33.257663711772146","1.0615303328690138","63.39414864488909","0.03145306466616251","9.227071152610408","0.0021937281312726905","0","0","69.55657057201313","1.7769769623675844","61.053624622184735","63.71842538206006","37.31124674549024","2.8836441869459777","32.449747766197106","1.0264382082510672","29.183383109856013","7.355911408978128","3.3321372543264767","0.011033119217266388","0.8896973996008979","0.020573421890776097","70.74316195211999","43.90356725703508","44.52607928590445","2.6105096364654528","8","1.4824593398306103","0.005496359056072805","1.4824593398306103","42.417217373010665","2.5459994192123414","12.04050410923232","[10.293416041229053,1.7769769623675844,63.71842538206006,2.8836441869459777,1.0264382082510672,7.355911408978128,0.011033119217266388,0.020573421890776097,43.90356725703508,2.6105096364654528,61.38033255307215,0.2510091836635471,0.17244409725612728,18.521906950116648,1.7077084319664542,1.0615303328690138,0.03145306466616251,0.0021937281312726905,0]"
"epoch_7","finished","-","","","2025-05-22T11:26:03.000Z","22636","","4","0.00625","0.9","19","15","0.0001","87.8518358497335","5.6978294066403565","87.74947776899364","64.42570115119113","0.05189423682430593","0.017524957928327967","2.0018837741265108","0.3540890030181508","68.85876777010114","39.1212216720136","51.82551848887505","3.278100196537997","41.53365740730743","1.0314568802486677","71.02156870568683","2.9818591328616533","11.251719822459906","0.1955058651759552","0","0","68.83607546238287","0.8881630875762356","61.17418157065768","61.69251178160623","39.49656295916482","1.552031941514687","31.4038174969626","4.593461640102328","28.14255322186844","9.971725544384803","0.7045587947564077","0.03926386863809521","0.3761558804041257","0","70.6087587263934","35.86305970385199","40.805159047342066","1.445964382489379","7","1.4994537911863408","0.005591163997353814","1.4994537911863408","42.427452610224485","2.9013935594558715","13.714674718575267","[5.6978294066403565,0.8881630875762356,61.69251178160623,1.552031941514687,4.593461640102328,9.971725544384803,0.03926386863809521,0,35.86305970385199,1.445964382489379,64.42570115119113,0.017524957928327967,0.3540890030181508,39.1212216720136,3.278100196537997,1.0314568802486677,2.9818591328616533,0.1955058651759552,0]"
"epoch_6","finished","-","","","2025-05-22T11:19:16.000Z","22949","","4","0.00625","0.9","19","15","0.0001","87.80173917756403","18.80755192023694","86.84364540288952","51.41439959546907","0","0.0011442602559373644","0.1385779767615392","0.2211534121793324","67.79191798356548","19.91880876800403","44.57087710991839","2.332961859333038","27.189362961278825","0.1809071162065624","60.311645625854894","5.698571690471823","3.9686347256871137","0.5104130734736113","0","0","66.47120323821106","10.988513908031646","60.5636056472321","59.048472817490214","38.90642712565637","3.2075380839006113","28.43164697439553","2.0180629735033073","25.859222522066155","7.356422567973024","0","0","0.008668720890829281","0","70.22463946959616","51.59467189327344","41.6074821423632","3.393907766316425","6","1.5395049875618043","0.005685790649829707","1.5395049875618043","44.4180810502457","1.7854489641189577","14.79334385663244","[18.80755192023694,10.988513908031646,59.048472817490214,3.2075380839006113,2.0180629735033073,7.356422567973024,0,0,51.59467189327344,3.393907766316425,51.41439959546907,0.0011442602559373644,0.2211534121793324,19.91880876800403,2.332961859333038,0.1809071162065624,5.698571690471823,0.5104130734736113,0]"
